Nitab20g006780.1	Nitab24g024020.1
Nitab11g024670.1	Nitab13g008190.1
Nitab01g018750.1	Nitab23g022630.1
Nitab05g012620.1	Nitab24g005820.1
Nitab06g006400.1	Nitab11g008580.1
Nitab11g009590.1	Nitab13g024230.1
Nitab21g008060.1	Nitab17g028520.1
Nitab07g017000.1	Nitab19g031040.1
Nitab05g023920.1	Nitab15g021040.1
Nitab03g020850.1	Nitab17g035210.1
Nitab05g016930.1	Nitab15g017560.1
Nitab05g028180.1	Nitab23g006640.1
Nitab03g017660.1	Nitab17g038810.1
Nitab20g018970.1	Nitab23g009600.1
Nitab01g014010.1	Nitab23g015940.1
Nitab03g005240.1	Nitab17g008950.1
Nitab11g010000.1	Nitab13g023860.1
Nitab07g031220.1	Nitab09g020410.1
Nitab18g018370.1	Nitab09g011260.1
Nitab08g015390.1	Nitab19g006630.1
Nitab10g017420.1	Nitab02g017640.1
Nitab22g028970.1	Nitab22g005520.1
Nitab01g026270.1	Nitab12g005980.1
Nitab06g016950.1	Nitab13g015320.1
Nitab10g018990.1	Nitab23g009530.1
Nitab20g020110.1	Nitab15g010380.1
Nitab11g012530.1	Nitab19g020920.1
Nitab03g027620.1	Nitab17g030530.1
Nitab21g008210.1	Nitab14g009610.1
Nitab16g022020.1	Nitab12g017800.1
Nitab06g025870.1	Nitab04g014300.1
Nitab03g015960.1	Nitab17g024020.1
Nitab09g006720.1	Nitab18g024820.1
Nitab05g025980.1	Nitab15g021890.1
Nitab16g017290.1	Nitab21g014800.1
Nitab03g026150.1	Nitab17g031780.1
Nitab03g023180.1	Nitab17g032970.1
Nitab01g021400.1	Nitab23g021420.1
Nitab07g017310.1	Nitab02g020210.1
Nitab22g022350.1	Nitab14g015710.1
Nitab08g015090.1	Nitab13g012050.1
Nitab01g009260.1	Nitab23g009770.1
Nitab11g018870.1	Nitab21g018770.1
Nitab05g016940.1	Nitab24g006740.1
Nitab10g015850.1	Nitab01g027040.1
Nitab09g005140.1	Nitab15g014900.1
Nitab08g026200.1	Nitab21g017820.1
Nitab19g039040.1	Nitab23g021940.1
Nitab08g008040.1	Nitab04g010180.1
Nitab08g014650.1	Nitab22g015690.1
Nitab05g017620.1	Nitab24g010340.1
Nitab20g019000.1	Nitab15g011610.1
Nitab06g010760.1	Nitab13g014950.1
Nitab08g007840.1	Nitab15g009020.1
Nitab16g012450.1	Nitab12g009820.1
Nitab06g006440.1	Nitab13g011170.1
Nitab22g022210.1	Nitab17g027320.1
Nitab20g013830.1	Nitab24g018000.1
Nitab07g011650.1	Nitab19g025900.1
Nitab08g022100.1	Nitab04g019320.1
Nitab10g020040.1	Nitab02g019770.1
Nitab01g017130.1	Nitab23g014750.1
Nitab20g007580.1	Nitab24g023350.1
Nitab10g020570.1	Nitab02g022200.1
Nitab20g010040.1	Nitab12g010880.1
Nitab11g021830.1	Nitab13g010610.1
Nitab16g021050.1	Nitab12g019990.1
Nitab05g019320.1	Nitab24g009990.1
Nitab10g008680.1	Nitab17g017290.1
Nitab07g017760.1	Nitab19g030370.1
Nitab01g023740.1	Nitab14g019440.1
Nitab08g018090.1	Nitab22g018990.1
Nitab22g036390.1	Nitab23g018600.1
Nitab11g020710.1	Nitab13g018260.1
Nitab01g018380.1	Nitab17g035470.1
Nitab20g018880.1	Nitab12g016010.1
Nitab05g017640.1	Nitab24g010410.1
Nitab01g016870.1	Nitab23g018860.1
Nitab07g017420.1	Nitab19g029670.1
Nitab08g028000.1	Nitab21g019480.1
Nitab06g029430.1	Nitab04g008390.1
Nitab04g029630.1	Nitab09g012950.1
Nitab07g031350.1	Nitab14g008360.1
Nitab11g012900.1	Nitab13g011290.1
Nitab03g011230.1	Nitab14g015390.1
Nitab22g032310.1	Nitab13g021830.1
Nitab08g013950.1	Nitab15g013600.1
Nitab18g013200.1	Nitab21g011730.1
Nitab01g023270.1	Nitab23g023800.1
Nitab20g007500.1	Nitab24g023450.1
Nitab17g021670.1	Nitab17g015260.1
Nitab11g023880.1	Nitab13g024760.1
Nitab18g006170.1	Nitab09g021990.1
Nitab10g007790.1	Nitab23g027240.1
Nitab05g013540.1	Nitab15g015950.1
Nitab10g005580.1	Nitab02g005430.1
Nitab01g021280.1	Nitab17g036820.1
Nitab20g005050.1	Nitab04g026460.1
Nitab03g013840.1	Nitab19g017670.1
Nitab06g028820.1	Nitab14g015560.1
Nitab03g014110.1	Nitab17g023730.1
Nitab04g020190.1	Nitab21g011580.1
Nitab21g006630.1	Nitab17g032630.1
Nitab10g006490.1	Nitab17g018990.1
Nitab08g022740.1	Nitab21g014700.1
Nitab11g020200.1	Nitab13g012150.1
Nitab05g025910.1	Nitab23g020990.1
Nitab05g023650.1	Nitab15g020870.1
Nitab16g015090.1	Nitab23g007100.1
Nitab08g028800.1	Nitab21g020120.1
Nitab11g022760.1	Nitab13g009800.1
Nitab08g022930.1	Nitab12g006340.1
Nitab10g017770.1	Nitab02g018040.1
Nitab08g029530.1	Nitab21g020810.1
Nitab21g009410.1	Nitab14g012050.1
Nitab18g011160.1	Nitab09g019710.1
Nitab07g032230.1	Nitab19g028870.1
Nitab11g021650.1	Nitab13g023420.1
Nitab16g006740.1	Nitab11g007050.1
Nitab08g027000.1	Nitab02g027840.1
Nitab08g019870.1	Nitab23g006690.1
Nitab21g010520.1	Nitab04g028060.1
Nitab10g015400.1	Nitab02g014870.1
Nitab16g011040.1	Nitab18g016990.1
Nitab05g011310.1	Nitab02g010420.1
Nitab07g009510.1	Nitab19g023150.1
Nitab07g014830.1	Nitab12g005700.1
Nitab20g009000.1	Nitab24g021540.1
Nitab16g014810.1	Nitab13g007530.1
Nitab11g010480.1	Nitab13g023500.1
Nitab05g027780.1	Nitab15g023800.1
Nitab14g005130.1	Nitab07g031820.1
Nitab08g005540.1	Nitab15g010730.1
Nitab18g009770.1	Nitab02g008970.1
Nitab07g025280.1	Nitab14g013310.1
Nitab10g008650.1	Nitab02g008080.1
Nitab01g014870.1	Nitab23g016910.1
Nitab16g005840.1	Nitab23g029020.1
Nitab03g013260.1	Nitab17g023070.1
Nitab10g020960.1	Nitab02g020350.1
Nitab20g020730.1	Nitab15g009480.1
Nitab06g023800.1	Nitab17g032670.1
Nitab05g017590.1	Nitab24g010120.1
Nitab01g026030.1	Nitab02g017110.1
Nitab05g012280.1	Nitab24g009540.1
Nitab11g009800.1	Nitab13g024060.1
Nitab08g028520.1	Nitab21g020050.1
Nitab03g027120.1	Nitab17g030920.1
Nitab09g006550.1	Nitab18g024920.1
Nitab01g025890.1	Nitab24g006060.1
Nitab01g025480.1	Nitab12g006420.1
Nitab01g024240.1	Nitab14g020170.1
Nitab07g009850.1	Nitab19g023560.1
Nitab01g021530.1	Nitab23g021620.1
Nitab16g023950.1	Nitab17g022580.1
Nitab05g014440.1	Nitab19g007750.1
Nitab13g005890.1	Nitab19g027260.1
Nitab03g019760.1	Nitab24g013400.1
Nitab01g020670.1	Nitab23g020800.1
Nitab16g010660.1	Nitab12g007880.1
Nitab18g019930.1	Nitab04g009630.1
Nitab01g010280.1	Nitab23g012620.1
Nitab20g024590.1	Nitab14g010970.1
Nitab06g018710.1	Nitab04g018150.1
Nitab05g008200.1	Nitab19g021500.1
Nitab08g018700.1	Nitab22g019330.1
Nitab06g022580.1	Nitab02g013760.1
Nitab17g012410.1	Nitab17g011040.1
Nitab05g010590.1	Nitab02g011580.1
Nitab03g021280.1	Nitab17g034720.1
Nitab03g008050.1	Nitab02g011340.1
Nitab05g011240.1	Nitab02g009910.1
Nitab01g015690.1	Nitab22g011600.1
Nitab06g031420.1	Nitab17g007610.1
Nitab01g015970.1	Nitab23g018210.1
Nitab01g017280.1	Nitab10g010230.1
Nitab03g012060.1	Nitab17g020870.1
Nitab16g005160.1	Nitab15g024230.1
Nitab05g012450.1	Nitab02g006940.1
Nitab16g022330.1	Nitab12g020110.1
Nitab01g021750.1	Nitab23g020520.1
Nitab10g009460.1	Nitab02g008900.1
Nitab06g015430.1	Nitab04g023730.1
Nitab07g012650.1	Nitab13g005130.1
Nitab20g023970.1	Nitab06g026470.1
Nitab10g015650.1	Nitab02g015410.1
Nitab13g016340.1	Nitab04g024270.1
Nitab01g028360.1	Nitab01g028070.1
Nitab10g008790.1	Nitab02g008190.1
Nitab11g019600.1	Nitab13g012560.1
Nitab10g020410.1	Nitab02g019340.1
Nitab20g014890.1	Nitab24g005400.1
Nitab08g027430.1	Nitab21g018960.1
Nitab09g006920.1	Nitab21g020900.1
Nitab20g010770.1	Nitab24g016620.1
Nitab08g021810.1	Nitab04g019120.1
Nitab10g015170.1	Nitab23g015700.1
Nitab01g008660.1	Nitab23g009110.1
Nitab11g020680.1	Nitab13g011730.1
Nitab21g010110.1	Nitab17g024730.1
Nitab11g017590.1	Nitab13g015150.1
Nitab08g019660.1	Nitab02g028210.1
Nitab16g026280.1	Nitab12g023140.1
Nitab06g031710.1	Nitab17g007450.1
Nitab08g026870.1	Nitab21g018350.1
Nitab06g017650.1	Nitab13g015250.1
Nitab03g030560.1	Nitab03g030240.1
Nitab22g023500.1	Nitab14g014700.1
Nitab18g013470.1	Nitab09g016470.1
Nitab01g012630.1	Nitab23g014820.1
Nitab07g013810.1	Nitab13g005430.1
Nitab20g024010.1	Nitab13g006930.1
Nitab03g007700.1	Nitab17g016810.1
Nitab16g025080.1	Nitab12g022460.1
Nitab06g020000.1	Nitab04g019150.1
Nitab01g005040.1	Nitab23g005570.1
Nitab22g029940.1	Nitab19g015190.1
Nitab11g013290.1	Nitab13g019290.1
Nitab11g026660.1	Nitab13g005480.1
Nitab18g019360.1	Nitab09g010010.1
Nitab20g019520.1	Nitab23g007710.1
Nitab17g019620.1	Nitab17g036750.1
Nitab05g026700.1	Nitab15g022940.1
Nitab22g026270.1	Nitab17g008790.1
Nitab03g007840.1	Nitab17g016650.1
Nitab20g024630.1	Nitab15g005460.1
Nitab16g019760.1	Nitab12g017150.1
Nitab11g024290.1	Nitab04g023550.1
Nitab03g007470.1	Nitab17g035150.1
Nitab03g026040.1	Nitab17g031900.1
Nitab01g024750.1	Nitab23g025390.1
Nitab11g006590.1	Nitab23g014400.1
Nitab06g021310.1	Nitab04g017370.1
Nitab05g023050.1	Nitab15g020290.1
Nitab06g014070.1	Nitab13g014390.1
Nitab07g025840.1	Nitab14g013620.1
Nitab03g020830.1	Nitab17g035270.1
Nitab20g019760.1	Nitab15g010830.1
Nitab22g022850.1	Nitab17g026440.1
Nitab19g016160.1	Nitab19g015940.1
Nitab06g016420.1	Nitab19g026050.1
Nitab07g031410.1	Nitab14g008320.1
Nitab10g015900.1	Nitab02g015630.1
Nitab11g015800.1	Nitab13g017740.1
Nitab08g006140.1	Nitab22g013850.1
Nitab10g005820.1	Nitab02g005700.1
Nitab05g013470.1	Nitab15g015750.1
Nitab06g034990.1	Nitab04g013420.1
Nitab13g016290.1	Nitab13g016150.1
Nitab10g012900.1	Nitab02g011690.1
Nitab13g014740.1	Nitab11g008470.1
Nitab05g023170.1	Nitab15g020310.1
Nitab03g025970.1	Nitab17g031970.1
Nitab16g023780.1	Nitab15g013270.1
Nitab16g012120.1	Nitab12g009570.1
Nitab18g018760.1	Nitab19g019570.1
Nitab18g016450.1	Nitab18g017150.1
Nitab05g021200.1	Nitab19g031250.1
Nitab21g007980.1	Nitab14g019650.1
Nitab06g009590.1	Nitab04g005390.1
Nitab20g014180.1	Nitab04g018630.1
Nitab03g014250.1	Nitab17g014490.1
Nitab20g015110.1	Nitab24g005220.1
Nitab09g006090.1	Nitab18g025290.1
Nitab07g024730.1	Nitab19g038230.1
Nitab07g021110.1	Nitab19g034570.1
Nitab03g026380.1	Nitab17g031440.1
Nitab05g009410.1	Nitab24g012180.1
Nitab18g010920.1	Nitab09g019980.1
Nitab01g013250.1	Nitab23g014990.1
Nitab22g022630.1	Nitab14g015320.1
Nitab03g019380.1	Nitab14g018710.1
Nitab20g024430.1	Nitab15g006160.1
Nitab16g014000.1	Nitab24g019910.1
Nitab17g006670.1	Nitab19g011310.1
Nitab16g020280.1	Nitab12g019400.1
Nitab20g005230.1	Nitab04g026780.1
Nitab07g023880.1	Nitab19g036740.1
Nitab11g026640.1	Nitab13g005460.1
Nitab16g015400.1	Nitab12g012600.1
Nitab10g009860.1	Nitab02g009330.1
Nitab08g006790.1	Nitab04g008060.1
Nitab16g017920.1	Nitab19g009210.1
Nitab10g008910.1	Nitab02g008280.1
Nitab11g020020.1	Nitab13g012350.1
Nitab23g025820.1	Nitab23g026860.1
Nitab07g031400.1	Nitab14g008330.1
Nitab06g013920.1	Nitab04g024730.1
Nitab03g028890.1	Nitab14g018410.1
Nitab16g014210.1	Nitab17g019160.1
Nitab06g008570.1	Nitab04g028190.1
Nitab22g036500.1	Nitab09g017240.1
Nitab16g006920.1	Nitab23g026280.1
Nitab22g026850.1	Nitab19g012290.1
Nitab07g016140.1	Nitab19g029330.1
Nitab10g009670.1	Nitab02g009090.1
Nitab10g024180.1	Nitab02g025950.1
Nitab20g017650.1	Nitab12g019370.1
Nitab01g023700.1	Nitab23g024380.1
Nitab20g014740.1	Nitab19g029700.1
Nitab21g009250.1	Nitab12g023190.1
Nitab20g012910.1	Nitab24g019390.1
Nitab13g017110.1	Nitab13g013500.1
Nitab05g009820.1	Nitab02g008460.1
Nitab11g014390.1	Nitab13g021460.1
Nitab16g024100.1	Nitab12g021310.1
Nitab03g005450.1	Nitab17g010320.1
Nitab03g034690.1	Nitab17g026380.1
Nitab03g030040.1	Nitab03g030480.1
Nitab08g020980.1	Nitab24g020420.1
Nitab22g029690.1	Nitab19g015050.1
Nitab10g011970.1	Nitab02g013080.1
Nitab18g014700.1	Nitab24g022890.1
Nitab20g022750.1	Nitab15g007920.1
Nitab06g029210.1	Nitab23g008120.1
Nitab21g007190.1	Nitab03g024970.1
Nitab05g008390.1	Nitab24g013070.1
Nitab10g012220.1	Nitab24g012760.1
Nitab08g023100.1	Nitab21g013640.1
Nitab06g009490.1	Nitab04g028570.1
Nitab01g022210.1	Nitab19g037100.1
Nitab20g017900.1	Nitab15g012690.1
Nitab01g018220.1	Nitab23g019810.1
Nitab03g006400.1	Nitab09g020330.1
Nitab01g008070.1	Nitab09g019700.1
Nitab01g006330.1	Nitab02g022770.1
Nitab11g022820.1	Nitab14g010840.1
Nitab07g022000.1	Nitab19g035780.1
Nitab03g021180.1	Nitab17g034840.1
Nitab11g018000.1	Nitab13g014580.1
Nitab05g021740.1	Nitab18g024320.1
Nitab11g018540.1	Nitab21g019320.1
Nitab11g015440.1	Nitab13g018470.1
Nitab22g022040.1	Nitab02g017500.1
Nitab03g012480.1	Nitab23g024200.1
Nitab18g013980.1	Nitab09g016380.1
Nitab22g031010.1	Nitab19g010510.1
Nitab10g016740.1	Nitab02g016860.1
Nitab03g030730.1	Nitab17g027470.1
Nitab03g035300.1	Nitab14g021880.1
Nitab01g015380.1	Nitab23g017450.1
Nitab22g026030.1	Nitab19g017040.1
Nitab11g011060.1	Nitab13g022890.1
Nitab07g020170.1	Nitab13g018550.1
Nitab11g015840.1	Nitab13g017820.1
Nitab07g005890.1	Nitab24g014260.1
Nitab05g023410.1	Nitab13g006770.1
Nitab10g005310.1	Nitab02g005140.1
Nitab03g007550.1	Nitab17g035350.1
Nitab21g010260.1	Nitab14g017310.1
Nitab16g021190.1	Nitab12g020080.1
Nitab08g020020.1	Nitab17g017130.1
Nitab03g026510.1	Nitab17g031460.1
Nitab16g008690.1	Nitab23g027570.1
Nitab03g010280.1	Nitab17g013610.1
Nitab01g025900.1	Nitab12g005560.1
Nitab16g018200.1	Nitab12g013810.1
Nitab07g030480.1	Nitab14g009020.1
Nitab03g034000.1	Nitab17g026900.1
Nitab06g017210.1	Nitab04g022070.1
Nitab07g015830.1	Nitab19g028950.1
Nitab22g028290.1	Nitab24g022680.1
Nitab20g020330.1	Nitab15g009770.1
Nitab08g023560.1	Nitab21g013900.1
Nitab03g010710.1	Nitab17g013070.1
Nitab03g009040.1	Nitab17g038110.1
Nitab20g012960.1	Nitab24g007350.1
Nitab03g007450.1	Nitab17g017080.1
Nitab20g021170.1	Nitab04g006970.1
Nitab05g010230.1	Nitab24g011360.1
Nitab07g009540.1	Nitab19g023210.1
Nitab16g013880.1	Nitab24g020090.1
Nitab11g008900.1	Nitab17g013780.1
Nitab22g036300.1	Nitab23g016340.1
Nitab01g018110.1	Nitab23g019390.1
Nitab03g030550.1	Nitab03g030290.1
Nitab01g013050.1	Nitab23g014870.1
Nitab22g027900.1	Nitab04g007460.1
Nitab11g023400.1	Nitab11g007680.1
Nitab01g023710.1	Nitab23g024450.1
Nitab05g013970.1	Nitab21g013500.1
Nitab10g022210.1	Nitab02g023640.1
Nitab03g009570.1	Nitab17g024170.1
Nitab01g025180.1	Nitab12g006800.1
Nitab01g019940.1	Nitab23g028570.1
Nitab01g005940.1	Nitab23g006560.1
Nitab07g012330.1	Nitab06g017580.1
Nitab01g024880.1	Nitab23g025320.1
Nitab10g026540.1	Nitab02g028510.1
Nitab01g014920.1	Nitab19g036170.1
Nitab10g014700.1	Nitab19g033740.1
Nitab08g029550.1	Nitab21g020780.1
Nitab21g006060.1	Nitab14g021220.1
Nitab07g008170.1	Nitab19g019990.1
Nitab10g005410.1	Nitab02g005210.1
Nitab03g031190.1	Nitab03g033530.1
Nitab18g013690.1	Nitab09g016010.1
Nitab03g031390.1	Nitab03g033470.1
Nitab16g025960.1	Nitab12g022510.1
Nitab06g032880.1	Nitab04g011390.1
Nitab10g014990.1	Nitab19g034560.1
Nitab20g007920.1	Nitab24g022650.1
Nitab20g015880.1	Nitab13g008100.1
Nitab11g026060.1	Nitab13g006500.1
Nitab09g005540.1	Nitab18g026000.1
Nitab05g011260.1	Nitab02g010140.1
Nitab10g023620.1	Nitab13g016500.1
Nitab05g017520.1	Nitab13g022950.1
Nitab03g018440.1	Nitab14g018430.1
Nitab11g026770.1	Nitab13g005170.1
Nitab06g025430.1	Nitab04g014500.1
Nitab22g029900.1	Nitab19g015160.1
Nitab06g013430.1	Nitab04g025140.1
Nitab03g008460.1	Nitab17g015430.1
Nitab14g016880.1	Nitab14g015770.1
Nitab01g020100.1	Nitab15g021460.1
Nitab08g024470.1	Nitab21g015510.1
Nitab03g007780.1	Nitab17g016710.1
Nitab03g034200.1	Nitab17g026800.1
Nitab01g027340.1	Nitab02g018440.1
Nitab22g021870.1	Nitab14g016300.1
Nitab01g006970.1	Nitab13g021650.1
Nitab22g035130.1	Nitab19g006940.1
Nitab06g007110.1	Nitab04g030940.1
Nitab07g018700.1	Nitab19g031960.1
Nitab01g005000.1	Nitab18g024080.1
Nitab18g008990.1	Nitab09g020920.1
Nitab22g028620.1	Nitab19g013780.1
Nitab10g023030.1	Nitab02g024720.1
Nitab06g016780.1	Nitab04g021730.1
Nitab22g023620.1	Nitab06g026480.1
Nitab01g017940.1	Nitab15g021580.1
Nitab10g007380.1	Nitab02g007050.1
Nitab05g021420.1	Nitab15g016990.1
Nitab01g019310.1	Nitab23g022900.1
Nitab11g026470.1	Nitab19g027480.1
Nitab08g007030.1	Nitab22g009830.1
Nitab07g023420.1	Nitab23g022640.1
Nitab10g017820.1	Nitab02g018090.1
Nitab18g008090.1	Nitab22g019160.1
Nitab11g019000.1	Nitab13g016790.1
Nitab03g034620.1	Nitab17g026390.1
Nitab03g021980.1	Nitab17g034170.1
Nitab06g005640.1	Nitab04g032920.1
Nitab18g015800.1	Nitab09g014100.1
Nitab03g007660.1	Nitab17g016770.1
Nitab10g007850.1	Nitab24g011290.1
Nitab07g017920.1	Nitab19g029960.1
Nitab16g013890.1	Nitab12g010890.1
Nitab11g017390.1	Nitab15g017370.1
Nitab20g015610.1	Nitab23g020250.1
Nitab18g013460.1	Nitab22g017370.1
Nitab06g033040.1	Nitab04g011500.1
Nitab11g017490.1	Nitab13g008070.1
Nitab20g016730.1	Nitab17g022270.1
Nitab03g006580.1	Nitab17g011870.1
Nitab06g028180.1	Nitab06g028490.1
Nitab20g022820.1	Nitab23g018850.1
Nitab13g026990.1	Nitab13g009560.1
Nitab05g008970.1	Nitab24g012510.1
Nitab03g011740.1	Nitab17g021150.1
Nitab11g022960.1	Nitab11g005760.1
Nitab07g014760.1	Nitab19g027950.1
Nitab22g022130.1	Nitab03g030170.1
Nitab05g020270.1	Nitab04g030720.1
Nitab11g016280.1	Nitab19g036880.1
Nitab16g020490.1	Nitab12g019060.1
Nitab06g015470.1	Nitab04g023700.1
Nitab07g024520.1	Nitab19g038110.1
Nitab20g018020.1	Nitab15g012460.1
Nitab05g012610.1	Nitab02g010440.1
Nitab18g014650.1	Nitab09g015130.1
Nitab06g011410.1	Nitab04g029780.1
Nitab05g007950.1	Nitab19g021130.1
Nitab01g011000.1	Nitab17g021930.1
Nitab10g026680.1	Nitab21g018870.1
Nitab05g010010.1	Nitab24g011450.1
Nitab05g021500.1	Nitab22g012050.1
Nitab18g009550.1	Nitab18g007720.1
Nitab06g011210.1	Nitab19g018640.1
Nitab06g018800.1	Nitab04g018270.1
Nitab01g015340.1	Nitab23g017360.1
Nitab10g019880.1	Nitab14g020610.1
Nitab20g016090.1	Nitab15g013570.1
Nitab06g016910.1	Nitab04g021830.1
Nitab03g012760.1	Nitab19g007560.1
Nitab06g021960.1	Nitab04g017070.1
Nitab11g018290.1	Nitab13g014380.1
Nitab11g006460.1	Nitab23g026650.1
Nitab01g007930.1	Nitab23g008410.1
Nitab16g010090.1	Nitab12g007220.1
Nitab01g021300.1	Nitab23g021180.1
Nitab18g005840.1	Nitab09g022360.1
Nitab08g023330.1	Nitab21g013020.1
Nitab08g025140.1	Nitab21g016190.1
Nitab19g026780.1	Nitab19g022080.1
Nitab10g013600.1	Nitab17g008290.1
Nitab07g015970.1	Nitab19g029140.1
Nitab05g005680.1	Nitab24g017200.1
Nitab18g012560.1	Nitab04g005830.1
Nitab07g010360.1	Nitab15g009560.1
Nitab08g015880.1	Nitab21g017990.1
Nitab01g015990.1	Nitab23g018270.1
Nitab07g016850.1	Nitab15g016810.1
Nitab20g012710.1	Nitab17g019080.1
Nitab01g014500.1	Nitab23g016400.1
Nitab03g018430.1	Nitab17g037470.1
Nitab08g006310.1	Nitab24g016740.1
Nitab16g010030.1	Nitab12g007150.1
Nitab12g015370.1	Nitab12g015410.1
Nitab10g009450.1	Nitab02g008880.1
Nitab07g031980.1	Nitab14g008210.1
Nitab01g012360.1	Nitab23g014340.1
Nitab20g016840.1	Nitab17g022390.1
Nitab04g020410.1	Nitab04g019760.1
Nitab06g031300.1	Nitab15g009010.1
Nitab12g025420.1	Nitab04g026300.1
Nitab11g012890.1	Nitab13g019800.1
Nitab11g018220.1	Nitab13g014370.1
Nitab03g012750.1	Nitab17g020070.1
Nitab08g014970.1	Nitab22g016510.1
Nitab08g016510.1	Nitab22g020070.1
Nitab17g019640.1	Nitab17g015480.1
Nitab22g031610.1	Nitab19g009780.1
Nitab06g016960.1	Nitab04g021850.1
Nitab09g005040.1	Nitab18g025630.1
Nitab07g018250.1	Nitab19g031420.1
Nitab18g017590.1	Nitab09g013620.1
Nitab07g020210.1	Nitab19g034990.1
Nitab22g012900.1	Nitab22g010840.1
Nitab20g011670.1	Nitab24g015500.1
Nitab18g022270.1	Nitab09g008510.1
Nitab03g010940.1	Nitab14g015820.1
Nitab01g014550.1	Nitab15g013780.1
Nitab01g008320.1	Nitab15g011310.1
Nitab08g028890.1	Nitab21g020220.1
Nitab03g011550.1	Nitab03g032890.1
Nitab07g012010.1	Nitab19g026210.1
Nitab01g022480.1	Nitab19g024380.1
Nitab08g024480.1	Nitab21g015470.1
Nitab08g007390.1	Nitab22g009460.1
Nitab20g010120.1	Nitab24g019960.1
Nitab03g021160.1	Nitab17g034870.1
Nitab08g020260.1	Nitab04g014000.1
Nitab06g023440.1	Nitab04g013900.1
Nitab06g015830.1	Nitab04g023220.1
Nitab06g033420.1	Nitab04g012030.1
Nitab10g007550.1	Nitab02g007360.1
Nitab01g028150.1	Nitab01g026710.1
Nitab20g016260.1	Nitab15g013430.1
Nitab16g011770.1	Nitab12g009140.1
Nitab20g021580.1	Nitab22g008720.1
Nitab06g015960.1	Nitab04g023050.1
Nitab18g008070.1	Nitab02g008410.1
Nitab18g019320.1	Nitab09g009980.1
Nitab01g015030.1	Nitab23g017110.1
Nitab09g018130.1	Nitab19g029470.1
Nitab06g030930.1	Nitab22g008640.1
Nitab03g018380.1	Nitab17g037530.1
Nitab16g023530.1	Nitab12g020750.1
Nitab20g016330.1	Nitab15g013350.1
Nitab06g019550.1	Nitab04g017840.1
Nitab10g024680.1	Nitab02g026470.1
Nitab03g010610.1	Nitab03g030440.1
Nitab12g023420.1	Nitab12g023400.1
Nitab18g012060.1	Nitab09g017200.1
Nitab11g015100.1	Nitab23g027170.1
Nitab18g008670.1	Nitab09g020870.1
Nitab09g005330.1	Nitab18g025780.1
Nitab03g027140.1	Nitab17g030910.1
Nitab07g028220.1	Nitab22g007360.1
Nitab11g005140.1	Nitab23g026480.1
Nitab03g010210.1	Nitab17g013790.1
Nitab11g012850.1	Nitab13g019780.1
Nitab08g023850.1	Nitab21g014030.1
Nitab16g014620.1	Nitab13g007410.1
Nitab10g016060.1	Nitab02g015810.1
Nitab06g007080.1	Nitab24g006510.1
Nitab08g022590.1	Nitab24g015870.1
Nitab08g028090.1	Nitab09g010170.1
Nitab07g005900.1	Nitab21g012820.1
Nitab01g024200.1	Nitab23g024710.1
Nitab06g009300.1	Nitab24g014200.1
Nitab16g022850.1	Nitab12g020830.1
Nitab16g013970.1	Nitab24g013380.1
Nitab03g010320.1	Nitab17g013560.1
Nitab18g009510.1	Nitab18g007760.1
Nitab20g019110.1	Nitab15g011540.1
Nitab16g006560.1	Nitab11g005810.1
Nitab11g026480.1	Nitab13g005680.1
Nitab03g031100.1	Nitab03g024890.1
Nitab03g030740.1	Nitab17g027460.1
Nitab11g013380.1	Nitab13g019230.1
Nitab03g007570.1	Nitab17g016970.1
Nitab20g019630.1	Nitab15g011290.1
Nitab21g008930.1	Nitab02g012580.1
Nitab16g018080.1	Nitab12g013890.1
Nitab11g015540.1	Nitab13g018220.1
Nitab01g027500.1	Nitab24g021940.1
Nitab01g014820.1	Nitab23g016510.1
Nitab05g018010.1	Nitab24g007960.1
Nitab11g006360.1	Nitab12g018710.1
Nitab10g009640.1	Nitab02g009070.1
Nitab07g011030.1	Nitab19g025300.1
Nitab08g021190.1	Nitab21g010780.1
Nitab03g009420.1	Nitab14g017400.1
Nitab05g009210.1	Nitab02g010640.1
Nitab03g014520.1	Nitab17g039650.1
Nitab06g026950.1	Nitab04g005800.1
Nitab20g008890.1	Nitab24g021590.1
Nitab05g023750.1	Nitab15g020820.1
Nitab22g031650.1	Nitab22g007010.1
Nitab07g010440.1	Nitab19g022010.1
Nitab18g019740.1	Nitab09g012780.1
Nitab05g022300.1	Nitab15g019610.1
Nitab08g019070.1	Nitab22g018090.1
Nitab07g014970.1	Nitab19g028160.1
Nitab17g022710.1	Nitab17g018400.1
Nitab21g014360.1	Nitab21g014720.1
Nitab21g006050.1	Nitab14g021250.1
Nitab16g017990.1	Nitab12g013960.1
Nitab07g005860.1	Nitab19g020680.1
Nitab11g014110.1	Nitab17g019300.1
Nitab06g031360.1	Nitab22g008760.1
Nitab22g026210.1	Nitab19g017230.1
Nitab18g008190.1	Nitab09g021430.1
Nitab21g008110.1	Nitab14g019590.1
Nitab16g007480.1	Nitab13g021590.1
Nitab08g011800.1	Nitab22g011380.1
Nitab01g005030.1	Nitab23g005590.1
Nitab06g007230.1	Nitab04g030800.1
Nitab22g026910.1	Nitab19g012270.1
Nitab20g008460.1	Nitab24g022090.1
Nitab16g020660.1	Nitab12g019610.1
Nitab05g015750.1	Nitab15g018640.1
Nitab17g022740.1	Nitab09g019880.1
