augustus-Nitab20-processed-gene-16.2	maker-Nitab13-augustus-gene-241.15
maker-Nitab05-pred_gff_Mikado_loci-gene-189.0	maker-Nitab03-augustus-gene-1337.2
maker-Nitab07-augustus-gene-56.3	maker-Nitab24-augustus-gene-349.0
maker-Nitab05-augustus-gene-1283.17	maker-Nitab15-augustus-gene-969.9
maker-Nitab16-pred_gff_Mikado_loci-gene-630.6	maker-Nitab12-augustus-gene-804.0
maker-Nitab18-pred_gff_Mikado_loci-gene-302.1	maker-Nitab22-pred_gff_Mikado_loci-gene-631.0
maker-Nitab07-augustus-gene-319.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1130.20
maker-Nitab16-augustus-gene-398.3	maker-Nitab12-augustus-gene-245.0
maker-Nitab09-pred_gff_Mikado_loci-gene-36.7	maker-Nitab18-pred_gff_Mikado_loci-gene-1476.0
maker-Nitab20-augustus-gene-552.0	maker-Nitab13-pred_gff_Mikado_loci-gene-758.3
maker-Nitab07-pred_gff_Mikado_loci-gene-1327.1	maker-Nitab14-pred_gff_Mikado_loci-gene-207.0
maker-Nitab10-augustus-gene-1391.5	maker-Nitab02-pred_gff_Mikado_loci-gene-1180.0
maker-Nitab11-augustus-gene-1336.3	maker-Nitab13-augustus-gene-153.4
maker-Nitab01-augustus-gene-4.21	maker-Nitab23-augustus-gene-27.15
maker-Nitab03-augustus-gene-1471.37	maker-Nitab04-augustus-gene-62.0
augustus-Nitab16-processed-gene-66.2	augustus-Nitab23-processed-gene-1343.23
maker-Nitab05-augustus-gene-1038.1	maker-Nitab24-pred_gff_Mikado_loci-gene-211.2
maker-Nitab10-augustus-gene-122.0	maker-Nitab23-augustus-gene-1382.20
maker-Nitab01-augustus-gene-1835.21	maker-Nitab12-pred_gff_Mikado_loci-gene-23.11
maker-Nitab11-augustus-gene-910.0	maker-Nitab13-pred_gff_Mikado_loci-gene-579.0
maker-Nitab03-augustus-gene-1420.2	maker-Nitab17-augustus-gene-1436.13
maker-Nitab03-pred_gff_Mikado_loci-gene-439.0	maker-Nitab17-pred_gff_Mikado_loci-gene-477.0
maker-Nitab01-pred_gff_Mikado_loci-gene-1365.13	maker-Nitab15-augustus-gene-1125.0
maker-Nitab21-pred_gff_Mikado_loci-gene-459.3	maker-Nitab14-augustus-gene-864.2
maker-Nitab11-augustus-gene-1421.9	maker-Nitab03-pred_gff_Mikado_loci-gene-1690.3
maker-Nitab01-augustus-gene-1804.11	maker-Nitab12-augustus-gene-60.6
maker-Nitab08-pred_gff_Mikado_loci-gene-1709.7	maker-Nitab02-augustus-gene-1208.5
maker-Nitab01-augustus-gene-1269.11	maker-Nitab01-pred_gff_Mikado_loci-gene-1607.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1219.1	maker-Nitab19-augustus-gene-730.5
maker-Nitab06-pred_gff_Mikado_loci-gene-995.10	maker-Nitab24-augustus-gene-612.1
maker-Nitab11-pred_gff_Mikado_loci-gene-675.16	maker-Nitab13-pred_gff_Mikado_loci-gene-974.13
maker-Nitab13-pred_gff_Mikado_loci-gene-857.1	maker-Nitab22-pred_gff_Mikado_loci-gene-371.1
maker-Nitab07-augustus-gene-283.0	maker-Nitab23-pred_gff_Mikado_loci-gene-1208.3
maker-Nitab17-augustus-gene-39.16	maker-Nitab17-augustus-gene-305.7
maker-Nitab22-augustus-gene-1455.1	maker-Nitab19-augustus-gene-574.12
maker-Nitab05-pred_gff_Mikado_loci-gene-1040.13	maker-Nitab24-pred_gff_Mikado_loci-gene-208.9
augustus-Nitab16-processed-gene-993.3	maker-Nitab12-augustus-gene-823.5
maker-Nitab07-augustus-gene-371.27	maker-Nitab19-augustus-gene-1210.27
maker-Nitab03-augustus-gene-520.5	maker-Nitab03-pred_gff_Mikado_loci-gene-1583.5
maker-Nitab20-pred_gff_Mikado_loci-gene-1051.1	maker-Nitab09-pred_gff_Mikado_loci-gene-850.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1454.1	maker-Nitab04-augustus-gene-373.4
maker-Nitab06-augustus-gene-1187.5	maker-Nitab04-augustus-gene-590.5
maker-Nitab11-augustus-gene-1451.8	maker-Nitab13-pred_gff_Mikado_loci-gene-14.6
maker-Nitab11-augustus-gene-699.0	maker-Nitab13-augustus-gene-952.2
maker-Nitab01-augustus-gene-25.5	maker-Nitab23-augustus-gene-84.0
maker-Nitab22-augustus-gene-1599.1	maker-Nitab22-pred_gff_Mikado_loci-gene-66.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1757.2	maker-Nitab24-pred_gff_Mikado_loci-gene-229.2
augustus-Nitab11-processed-gene-1162.5	augustus-Nitab13-processed-gene-272.18
maker-Nitab01-augustus-gene-463.17	maker-Nitab15-augustus-gene-377.3
maker-Nitab16-pred_gff_Mikado_loci-gene-393.1	maker-Nitab12-pred_gff_Mikado_loci-gene-242.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1919.8	maker-Nitab04-augustus-gene-271.2
maker-Nitab06-augustus-gene-865.0	maker-Nitab13-augustus-gene-112.9
maker-Nitab07-augustus-gene-241.14	maker-Nitab19-augustus-gene-1004.25
maker-Nitab22-pred_gff_Mikado_loci-gene-1266.19	maker-Nitab19-pred_gff_Mikado_loci-gene-473.37
maker-Nitab19-augustus-gene-1380.12	augustus-Nitab19-processed-gene-1380.2
maker-Nitab11-pred_gff_Mikado_loci-gene-601.0	maker-Nitab13-pred_gff_Mikado_loci-gene-1009.1
maker-Nitab10-augustus-gene-863.10	maker-Nitab02-augustus-gene-777.4
maker-Nitab20-augustus-gene-1278.4	maker-Nitab17-augustus-gene-1511.30
maker-Nitab07-augustus-gene-122.8	maker-Nitab19-pred_gff_Mikado_loci-gene-946.18
maker-Nitab10-augustus-gene-1413.0	maker-Nitab21-augustus-gene-935.0
maker-Nitab20-augustus-gene-718.1	maker-Nitab24-pred_gff_Mikado_loci-gene-12.0
maker-Nitab07-pred_gff_Mikado_loci-gene-207.36	maker-Nitab07-pred_gff_Mikado_loci-gene-207.35
maker-Nitab05-augustus-gene-1279.2	maker-Nitab15-pred_gff_Mikado_loci-gene-966.10
augustus-Nitab16-processed-gene-685.0	maker-Nitab12-pred_gff_Mikado_loci-gene-415.6
maker-Nitab03-augustus-gene-1721.30	augustus-Nitab17-processed-gene-1429.31
maker-Nitab05-augustus-gene-473.3	maker-Nitab15-augustus-gene-530.4
maker-Nitab11-pred_gff_Mikado_loci-gene-1327.0	maker-Nitab13-pred_gff_Mikado_loci-gene-163.6
augustus-Nitab07-processed-gene-410.13	maker-Nitab19-augustus-gene-1197.0
maker-Nitab05-augustus-gene-329.5	maker-Nitab24-pred_gff_Mikado_loci-gene-146.1
maker-Nitab03-augustus-gene-664.2	maker-Nitab17-augustus-gene-909.4
maker-Nitab18-pred_gff_Mikado_loci-gene-519.0	maker-Nitab09-pred_gff_Mikado_loci-gene-811.2
maker-Nitab07-augustus-gene-1196.27	maker-Nitab22-pred_gff_Mikado_loci-gene-90.13
maker-Nitab17-augustus-gene-404.0	maker-Nitab12-pred_gff_Mikado_loci-gene-1101.13
maker-Nitab06-pred_gff_Mikado_loci-gene-1322.0	maker-Nitab04-augustus-gene-492.7
maker-Nitab03-pred_gff_Mikado_loci-gene-991.0	maker-Nitab14-augustus-gene-976.16
maker-Nitab05-augustus-gene-1045.1	maker-Nitab24-augustus-gene-207.1
maker-Nitab08-pred_gff_Mikado_loci-gene-365.1	maker-Nitab15-pred_gff_Mikado_loci-gene-1166.9
maker-Nitab06-pred_gff_Mikado_loci-gene-450.15	maker-Nitab19-pred_gff_Mikado_loci-gene-1395.24
maker-Nitab11-pred_gff_Mikado_loci-gene-1140.0	maker-Nitab13-pred_gff_Mikado_loci-gene-769.8
maker-Nitab18-augustus-gene-536.1	augustus-Nitab09-processed-gene-796.0
maker-Nitab06-augustus-gene-379.2	maker-Nitab19-pred_gff_Mikado_loci-gene-839.7
maker-Nitab06-pred_gff_Mikado_loci-gene-1515.51	maker-Nitab04-pred_gff_Mikado_loci-gene-342.8
maker-Nitab05-augustus-gene-841.10	maker-Nitab24-pred_gff_Mikado_loci-gene-64.12
maker-Nitab07-pred_gff_Mikado_loci-gene-170.0	augustus-Nitab19-processed-gene-1041.24
maker-Nitab05-augustus-gene-375.5	maker-Nitab13-augustus-gene-1310.9
maker-Nitab18-augustus-gene-811.5	maker-Nitab09-augustus-gene-653.1
maker-Nitab01-augustus-gene-0.0	maker-Nitab18-augustus-gene-1397.0
augustus-Nitab02-processed-gene-961.2	maker-Nitab02-pred_gff_Mikado_loci-gene-1002.14
maker-Nitab11-pred_gff_Mikado_loci-gene-1331.3	maker-Nitab13-pred_gff_Mikado_loci-gene-1364.0
maker-Nitab03-pred_gff_Mikado_loci-gene-921.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1727.0
maker-Nitab01-augustus-gene-463.12	maker-Nitab23-augustus-gene-538.24
maker-Nitab06-augustus-gene-1484.4	maker-Nitab06-pred_gff_Mikado_loci-gene-1527.3
maker-Nitab06-augustus-gene-1380.8	maker-Nitab04-pred_gff_Mikado_loci-gene-437.13
maker-Nitab18-pred_gff_Mikado_loci-gene-777.0	maker-Nitab09-augustus-gene-684.2
maker-Nitab07-pred_gff_Mikado_loci-gene-1380.0	maker-Nitab14-pred_gff_Mikado_loci-gene-166.2
maker-Nitab05-augustus-gene-1607.10	maker-Nitab23-augustus-gene-75.3
maker-Nitab20-augustus-gene-509.0	maker-Nitab24-augustus-gene-780.5
augustus-Nitab06-processed-gene-1740.10	maker-Nitab17-augustus-gene-1374.22
maker-Nitab18-pred_gff_Mikado_loci-gene-141.37	maker-Nitab18-augustus-gene-88.11
maker-Nitab10-pred_gff_Mikado_loci-gene-1221.12	maker-Nitab02-pred_gff_Mikado_loci-gene-1063.4
maker-Nitab10-augustus-gene-208.6	maker-Nitab02-pred_gff_Mikado_loci-gene-159.0
maker-Nitab18-pred_gff_Mikado_loci-gene-753.3	maker-Nitab09-augustus-gene-715.4
maker-Nitab22-augustus-gene-997.3	maker-Nitab14-augustus-gene-652.6
maker-Nitab22-augustus-gene-1779.8	maker-Nitab18-augustus-gene-327.11
maker-Nitab05-augustus-gene-506.34	maker-Nitab21-augustus-gene-607.0
maker-Nitab07-pred_gff_Mikado_loci-gene-278.19	maker-Nitab19-pred_gff_Mikado_loci-gene-1094.0
maker-Nitab16-augustus-gene-1104.6	maker-Nitab12-pred_gff_Mikado_loci-gene-946.84
maker-Nitab06-pred_gff_Mikado_loci-gene-1428.3	maker-Nitab02-pred_gff_Mikado_loci-gene-618.0
maker-Nitab20-augustus-gene-94.15	maker-Nitab24-augustus-gene-994.3
maker-Nitab20-pred_gff_Mikado_loci-gene-756.6	augustus-Nitab15-processed-gene-156.13
maker-Nitab07-augustus-gene-414.7	maker-Nitab19-pred_gff_Mikado_loci-gene-1194.1
maker-Nitab18-augustus-gene-318.2	maker-Nitab09-augustus-gene-1028.37
augustus-Nitab18-processed-gene-480.1	maker-Nitab09-augustus-gene-861.5
maker-Nitab08-pred_gff_Mikado_loci-gene-598.8	maker-Nitab22-augustus-gene-550.9
maker-Nitab01-pred_gff_Mikado_loci-gene-1838.3	augustus-Nitab12-processed-gene-26.5
maker-Nitab01-augustus-gene-299.3	maker-Nitab23-augustus-gene-435.1
maker-Nitab03-pred_gff_Mikado_loci-gene-1177.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1550.11
augustus-Nitab05-processed-gene-514.1	maker-Nitab21-augustus-gene-608.10
maker-Nitab06-pred_gff_Mikado_loci-gene-69.0	maker-Nitab04-pred_gff_Mikado_loci-gene-1297.18
maker-Nitab05-augustus-gene-859.2	maker-Nitab24-pred_gff_Mikado_loci-gene-57.0
maker-Nitab20-pred_gff_Mikado_loci-gene-1376.14	maker-Nitab15-pred_gff_Mikado_loci-gene-76.17
maker-Nitab18-pred_gff_Mikado_loci-gene-324.1	maker-Nitab09-pred_gff_Mikado_loci-gene-1025.1
maker-Nitab18-augustus-gene-17.2	maker-Nitab18-augustus-gene-0.13
maker-Nitab16-augustus-gene-104.0	maker-Nitab13-augustus-gene-209.26
maker-Nitab07-pred_gff_Mikado_loci-gene-1215.8	maker-Nitab15-pred_gff_Mikado_loci-gene-7.18
augustus-Nitab03-processed-gene-1263.3	maker-Nitab17-augustus-gene-1504.10
maker-Nitab06-pred_gff_Mikado_loci-gene-1614.0	augustus-Nitab09-processed-gene-1153.14
augustus-Nitab11-processed-gene-423.4	maker-Nitab13-augustus-gene-1059.4
maker-Nitab08-augustus-gene-32.5	maker-Nitab22-augustus-gene-390.5
maker-Nitab03-augustus-gene-837.10	augustus-Nitab17-processed-gene-1154.9
maker-Nitab03-augustus-gene-1017.12	maker-Nitab17-augustus-gene-1648.22
maker-Nitab08-pred_gff_Mikado_loci-gene-1026.2	maker-Nitab22-pred_gff_Mikado_loci-gene-516.6
maker-Nitab06-augustus-gene-1807.11	maker-Nitab17-pred_gff_Mikado_loci-gene-94.8
maker-Nitab05-augustus-gene-1139.8	maker-Nitab15-augustus-gene-696.2
maker-Nitab07-pred_gff_Mikado_loci-gene-780.0	maker-Nitab23-pred_gff_Mikado_loci-gene-944.2
maker-Nitab06-pred_gff_Mikado_loci-gene-1244.0	maker-Nitab04-pred_gff_Mikado_loci-gene-564.3
maker-Nitab01-augustus-gene-668.16	maker-Nitab23-pred_gff_Mikado_loci-gene-669.5
maker-Nitab06-augustus-gene-1806.0	maker-Nitab22-augustus-gene-204.10
maker-Nitab10-pred_gff_Mikado_loci-gene-810.1	maker-Nitab02-pred_gff_Mikado_loci-gene-750.19
maker-Nitab06-augustus-gene-1258.16	maker-Nitab04-augustus-gene-475.57
maker-Nitab20-pred_gff_Mikado_loci-gene-1152.0	maker-Nitab15-augustus-gene-203.0
maker-Nitab20-pred_gff_Mikado_loci-gene-852.0	maker-Nitab16-augustus-gene-1439.6
maker-Nitab03-pred_gff_Mikado_loci-gene-6.32	maker-Nitab19-pred_gff_Mikado_loci-gene-626.0
maker-Nitab05-pred_gff_Mikado_loci-gene-1286.0	maker-Nitab15-pred_gff_Mikado_loci-gene-986.3
maker-Nitab03-augustus-gene-1031.7	maker-Nitab17-augustus-gene-1637.0
maker-Nitab06-augustus-gene-1915.21	maker-Nitab04-augustus-gene-265.4
maker-Nitab05-pred_gff_Mikado_loci-gene-1424.42	maker-Nitab15-augustus-gene-1077.5
maker-Nitab03-pred_gff_Mikado_loci-gene-980.3	maker-Nitab17-pred_gff_Mikado_loci-gene-1665.14
maker-Nitab06-augustus-gene-1011.5	maker-Nitab04-pred_gff_Mikado_loci-gene-689.0
augustus-Nitab01-processed-gene-349.1	maker-Nitab23-pred_gff_Mikado_loci-gene-467.4
maker-Nitab07-pred_gff_Mikado_loci-gene-169.57	maker-Nitab19-augustus-gene-1039.21
maker-Nitab07-pred_gff_Mikado_loci-gene-169.55	maker-Nitab19-augustus-gene-1039.16
maker-Nitab01-augustus-gene-219.11	augustus-Nitab13-processed-gene-448.0
maker-Nitab01-augustus-gene-152.5	augustus-Nitab23-processed-gene-256.2
maker-Nitab06-augustus-gene-1831.9	augustus-Nitab22-processed-gene-170.5
maker-Nitab16-pred_gff_Mikado_loci-gene-1000.13	maker-Nitab12-pred_gff_Mikado_loci-gene-831.4
maker-Nitab20-augustus-gene-1256.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1221.33
maker-Nitab03-pred_gff_Mikado_loci-gene-834.4	maker-Nitab17-augustus-gene-1149.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1248.0	maker-Nitab19-augustus-gene-647.3
maker-Nitab01-augustus-gene-1777.3	maker-Nitab23-augustus-gene-1300.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1028.32	maker-Nitab17-pred_gff_Mikado_loci-gene-1643.14
maker-Nitab08-pred_gff_Mikado_loci-gene-1678.16	maker-Nitab21-augustus-gene-967.4
maker-Nitab07-augustus-gene-88.11	maker-Nitab19-pred_gff_Mikado_loci-gene-752.5
augustus-Nitab01-processed-gene-13.47	augustus-Nitab23-processed-gene-37.6
maker-Nitab06-augustus-gene-1800.8	maker-Nitab17-pred_gff_Mikado_loci-gene-99.13
maker-Nitab08-pred_gff_Mikado_loci-gene-1521.6	maker-Nitab12-pred_gff_Mikado_loci-gene-911.2
augustus-Nitab18-processed-gene-65.5	maker-Nitab19-augustus-gene-294.6
augustus-Nitab17-processed-gene-1354.1	augustus-Nitab17-processed-gene-1330.2
maker-Nitab01-augustus-gene-1823.9	maker-Nitab12-pred_gff_Mikado_loci-gene-37.32
maker-Nitab03-pred_gff_Mikado_loci-gene-255.1	maker-Nitab17-augustus-gene-628.12
augustus-Nitab01-processed-gene-9.38	maker-Nitab23-augustus-gene-33.11
maker-Nitab06-augustus-gene-1129.8	maker-Nitab04-augustus-gene-615.21
maker-Nitab05-pred_gff_Mikado_loci-gene-869.0	maker-Nitab24-pred_gff_Mikado_loci-gene-44.1
maker-Nitab03-pred_gff_Mikado_loci-gene-1643.34	maker-Nitab03-augustus-gene-1660.3
maker-Nitab08-pred_gff_Mikado_loci-gene-555.0	maker-Nitab22-augustus-gene-484.5
maker-Nitab08-pred_gff_Mikado_loci-gene-1722.3	maker-Nitab21-augustus-gene-998.4
maker-Nitab06-augustus-gene-1724.1	maker-Nitab15-augustus-gene-152.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1370.22	maker-Nitab03-augustus-gene-1334.25
maker-Nitab20-augustus-gene-1323.6	maker-Nitab04-augustus-gene-135.9
maker-Nitab20-augustus-gene-938.0	maker-Nitab12-pred_gff_Mikado_loci-gene-992.18
maker-Nitab22-augustus-gene-1073.1	maker-Nitab14-augustus-gene-568.1
augustus-Nitab18-processed-gene-441.11	maker-Nitab09-pred_gff_Mikado_loci-gene-868.0
maker-Nitab20-pred_gff_Mikado_loci-gene-808.0	maker-Nitab15-pred_gff_Mikado_loci-gene-358.0
maker-Nitab01-pred_gff_Mikado_loci-gene-899.0	maker-Nitab23-pred_gff_Mikado_loci-gene-725.0
maker-Nitab06-pred_gff_Mikado_loci-gene-663.22	maker-Nitab04-augustus-gene-1147.7
augustus-Nitab16-processed-gene-1304.6	maker-Nitab12-augustus-gene-1015.0
maker-Nitab16-augustus-gene-1219.0	maker-Nitab12-pred_gff_Mikado_loci-gene-895.7
maker-Nitab16-pred_gff_Mikado_loci-gene-198.4	maker-Nitab12-augustus-gene-76.8
maker-Nitab03-pred_gff_Mikado_loci-gene-0.9	maker-Nitab17-augustus-gene-168.14
augustus-Nitab20-processed-gene-1454.1	maker-Nitab15-pred_gff_Mikado_loci-gene-9.19
maker-Nitab10-pred_gff_Mikado_loci-gene-945.20	maker-Nitab02-pred_gff_Mikado_loci-gene-817.10
maker-Nitab08-pred_gff_Mikado_loci-gene-304.27	maker-Nitab23-augustus-gene-402.2
maker-Nitab05-pred_gff_Mikado_loci-gene-201.7	maker-Nitab02-pred_gff_Mikado_loci-gene-254.19
maker-Nitab11-augustus-gene-824.3	maker-Nitab04-pred_gff_Mikado_loci-gene-766.0
maker-Nitab01-augustus-gene-1487.4	maker-Nitab23-augustus-gene-800.15
maker-Nitab03-augustus-gene-1642.25	augustus-Nitab17-processed-gene-990.24
maker-Nitab01-augustus-gene-1689.8	maker-Nitab17-augustus-gene-1322.9
maker-Nitab22-pred_gff_Mikado_loci-gene-1268.1	maker-Nitab19-pred_gff_Mikado_loci-gene-474.31
maker-Nitab10-pred_gff_Mikado_loci-gene-992.1	maker-Nitab01-augustus-gene-1891.5
augustus-Nitab22-processed-gene-2081.0	maker-Nitab09-pred_gff_Mikado_loci-gene-1100.5
maker-Nitab05-augustus-gene-171.1	maker-Nitab24-augustus-gene-323.3
maker-Nitab20-augustus-gene-119.6	maker-Nitab19-pred_gff_Mikado_loci-gene-908.3
augustus-Nitab03-processed-gene-1109.28	maker-Nitab17-augustus-gene-1583.14
maker-Nitab10-augustus-gene-1268.5	maker-Nitab02-augustus-gene-1095.2
maker-Nitab08-pred_gff_Mikado_loci-gene-232.11	maker-Nitab22-augustus-gene-31.7
maker-Nitab03-augustus-gene-246.6	maker-Nitab17-augustus-gene-1583.10
augustus-Nitab03-processed-gene-625.4	maker-Nitab17-pred_gff_Mikado_loci-gene-1212.26
maker-Nitab05-pred_gff_Mikado_loci-gene-675.14	maker-Nitab15-pred_gff_Mikado_loci-gene-1167.1
maker-Nitab21-augustus-gene-128.8	maker-Nitab14-pred_gff_Mikado_loci-gene-221.11
maker-Nitab01-augustus-gene-1822.2	augustus-Nitab12-processed-gene-40.5
maker-Nitab10-augustus-gene-1041.7	maker-Nitab02-augustus-gene-928.9
augustus-Nitab05-processed-gene-1425.31	augustus-Nitab15-processed-gene-1080.5
maker-Nitab10-augustus-gene-325.3	maker-Nitab22-pred_gff_Mikado_loci-gene-627.8
augustus-Nitab20-processed-gene-530.1	maker-Nitab17-pred_gff_Mikado_loci-gene-861.6
maker-Nitab18-pred_gff_Mikado_loci-gene-452.17	maker-Nitab19-pred_gff_Mikado_loci-gene-44.10
maker-Nitab16-augustus-gene-372.0	maker-Nitab24-augustus-gene-1028.0
maker-Nitab07-augustus-gene-401.5	maker-Nitab19-augustus-gene-1182.0
maker-Nitab07-pred_gff_Mikado_loci-gene-438.6	maker-Nitab19-pred_gff_Mikado_loci-gene-1251.9
maker-Nitab20-augustus-gene-787.21	maker-Nitab15-pred_gff_Mikado_loci-gene-372.7
maker-Nitab05-pred_gff_Mikado_loci-gene-132.9	maker-Nitab19-augustus-gene-776.6
maker-Nitab16-pred_gff_Mikado_loci-gene-769.23	maker-Nitab12-augustus-gene-767.3
augustus-Nitab06-processed-gene-1550.26	maker-Nitab04-augustus-gene-323.14
maker-Nitab10-pred_gff_Mikado_loci-gene-725.5	maker-Nitab19-augustus-gene-1363.13
maker-Nitab16-pred_gff_Mikado_loci-gene-548.5	maker-Nitab19-augustus-gene-1504.19
maker-Nitab07-augustus-gene-1400.3	maker-Nitab23-augustus-gene-1465.10
maker-Nitab16-augustus-gene-199.3	maker-Nitab12-pred_gff_Mikado_loci-gene-76.1
augustus-Nitab01-processed-gene-255.21	maker-Nitab23-pred_gff_Mikado_loci-gene-400.10
maker-Nitab06-pred_gff_Mikado_loci-gene-569.0	maker-Nitab04-pred_gff_Mikado_loci-gene-839.22
augustus-Nitab07-processed-gene-1160.5	augustus-Nitab14-processed-gene-357.2
maker-Nitab10-augustus-gene-1264.1	maker-Nitab02-pred_gff_Mikado_loci-gene-1084.21
maker-Nitab22-augustus-gene-2096.0	maker-Nitab19-augustus-gene-42.0
maker-Nitab21-pred_gff_Mikado_loci-gene-263.6	maker-Nitab14-augustus-gene-921.4
maker-Nitab16-pred_gff_Mikado_loci-gene-365.0	maker-Nitab12-augustus-gene-206.6
maker-Nitab16-pred_gff_Mikado_loci-gene-867.13	maker-Nitab12-pred_gff_Mikado_loci-gene-692.9
maker-Nitab01-augustus-gene-1818.19	maker-Nitab12-pred_gff_Mikado_loci-gene-44.14
maker-Nitab10-augustus-gene-1032.1	augustus-Nitab02-processed-gene-1014.26
maker-Nitab06-augustus-gene-1483.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1487.0
maker-Nitab18-augustus-gene-1079.4	maker-Nitab09-augustus-gene-514.3
maker-Nitab18-augustus-gene-1090.11	maker-Nitab09-augustus-gene-507.2
maker-Nitab01-augustus-gene-242.10	maker-Nitab23-pred_gff_Mikado_loci-gene-395.8
maker-Nitab03-augustus-gene-610.33	maker-Nitab17-augustus-gene-968.16
maker-Nitab16-augustus-gene-129.5	maker-Nitab23-augustus-gene-1391.8
maker-Nitab08-augustus-gene-1144.5	augustus-Nitab22-processed-gene-793.2
maker-Nitab01-augustus-gene-63.6	maker-Nitab23-pred_gff_Mikado_loci-gene-119.9
maker-Nitab07-augustus-gene-609.1	maker-Nitab14-augustus-gene-455.3
maker-Nitab06-augustus-gene-1186.15	maker-Nitab04-pred_gff_Mikado_loci-gene-590.42
maker-Nitab10-pred_gff_Mikado_loci-gene-1085.13	maker-Nitab02-pred_gff_Mikado_loci-gene-891.2
maker-Nitab08-pred_gff_Mikado_loci-gene-1105.7	maker-Nitab04-pred_gff_Mikado_loci-gene-391.5
maker-Nitab03-pred_gff_Mikado_loci-gene-1269.16	maker-Nitab17-augustus-gene-1503.15
maker-Nitab11-augustus-gene-347.2	maker-Nitab13-pred_gff_Mikado_loci-gene-1100.0
maker-Nitab05-pred_gff_Mikado_loci-gene-1593.2	maker-Nitab15-pred_gff_Mikado_loci-gene-1238.8
maker-Nitab06-pred_gff_Mikado_loci-gene-951.7	maker-Nitab04-augustus-gene-728.13
maker-Nitab11-pred_gff_Mikado_loci-gene-136.0	maker-Nitab14-augustus-gene-236.13
maker-Nitab10-augustus-gene-1351.4	maker-Nitab02-augustus-gene-1150.23
maker-Nitab07-augustus-gene-49.1	augustus-Nitab19-processed-gene-770.4
maker-Nitab01-augustus-gene-89.14	maker-Nitab09-augustus-gene-1028.31
maker-Nitab01-augustus-gene-1217.4	maker-Nitab23-augustus-gene-1093.3
maker-Nitab07-pred_gff_Mikado_loci-gene-66.33	maker-Nitab19-augustus-gene-1354.17
augustus-Nitab16-processed-gene-374.15	maker-Nitab09-pred_gff_Mikado_loci-gene-757.2
maker-Nitab07-augustus-gene-586.13	maker-Nitab19-pred_gff_Mikado_loci-gene-1378.1
maker-Nitab06-augustus-gene-1801.14	maker-Nitab17-augustus-gene-100.14
maker-Nitab16-augustus-gene-1451.1	maker-Nitab12-augustus-gene-1137.0
maker-Nitab20-augustus-gene-156.6	maker-Nitab24-augustus-gene-928.4
maker-Nitab17-augustus-gene-380.0	maker-Nitab17-augustus-gene-602.2
maker-Nitab03-pred_gff_Mikado_loci-gene-1062.8	maker-Nitab17-augustus-gene-1612.4
maker-Nitab18-augustus-gene-120.27	maker-Nitab02-augustus-gene-145.0
maker-Nitab05-augustus-gene-1256.6	maker-Nitab15-augustus-gene-613.4
maker-Nitab03-pred_gff_Mikado_loci-gene-950.1	maker-Nitab17-augustus-gene-1741.9
maker-Nitab08-augustus-gene-142.1	maker-Nitab22-augustus-gene-119.8
maker-Nitab03-augustus-gene-1088.2	maker-Nitab17-pred_gff_Mikado_loci-gene-1596.37
maker-Nitab20-augustus-gene-1173.2	maker-Nitab15-augustus-gene-210.4
maker-Nitab06-pred_gff_Mikado_loci-gene-484.8	maker-Nitab12-pred_gff_Mikado_loci-gene-782.11
maker-Nitab10-augustus-gene-710.1	maker-Nitab19-augustus-gene-1333.18
maker-Nitab03-augustus-gene-1148.1	maker-Nitab17-augustus-gene-1552.8
augustus-Nitab10-processed-gene-28.0	augustus-Nitab02-processed-gene-15.1
maker-Nitab11-pred_gff_Mikado_loci-gene-349.2	maker-Nitab19-augustus-gene-840.8
maker-Nitab03-augustus-gene-965.7	augustus-Nitab14-processed-gene-253.5
maker-Nitab03-augustus-gene-347.7	maker-Nitab17-augustus-gene-1729.8
maker-Nitab16-pred_gff_Mikado_loci-gene-895.9	maker-Nitab12-pred_gff_Mikado_loci-gene-671.13
maker-Nitab06-augustus-gene-1518.0	augustus-Nitab04-processed-gene-339.55
maker-Nitab06-pred_gff_Mikado_loci-gene-821.11	maker-Nitab04-augustus-gene-762.2
maker-Nitab18-augustus-gene-424.6	maker-Nitab09-augustus-gene-880.0
maker-Nitab08-augustus-gene-1660.5	maker-Nitab21-pred_gff_Mikado_loci-gene-954.0
augustus-Nitab03-processed-gene-1045.2	augustus-Nitab17-processed-gene-1624.1
augustus-Nitab18-processed-gene-18.21	augustus-Nitab18-processed-gene-0.33
maker-Nitab01-augustus-gene-147.0	maker-Nitab21-augustus-gene-1023.5
maker-Nitab01-augustus-gene-6.10	maker-Nitab15-augustus-gene-199.6
maker-Nitab20-augustus-gene-415.0	maker-Nitab17-augustus-gene-795.5
