Nitab20g008250.1	Nitab24g022510.1
Nitab11g023400.1	Nitab11g007680.1
Nitab10g007790.1	Nitab23g027240.1
Nitab22g028620.1	Nitab19g013780.1
Nitab10g008910.1	Nitab02g008280.1
Nitab20g021750.1	Nitab04g009990.1
Nitab01g006040.1	Nitab15g010920.1
Nitab16g022850.1	Nitab12g020830.1
Nitab16g020280.1	Nitab12g019400.1
Nitab10g012220.1	Nitab24g012760.1
Nitab16g016180.1	Nitab24g015930.1
Nitab08g021330.1	Nitab04g016400.1
Nitab10g005820.1	Nitab02g005700.1
Nitab05g013540.1	Nitab15g015950.1
Nitab06g008660.1	Nitab04g026620.1
Nitab07g018700.1	Nitab19g031960.1
Nitab01g028360.1	Nitab01g028070.1
Nitab07g022740.1	Nitab19g036070.1
Nitab06g016680.1	Nitab04g022130.1
Nitab20g018970.1	Nitab23g009600.1
Nitab07g025280.1	Nitab14g013310.1
Nitab10g015740.1	Nitab12g013260.1
Nitab22g029940.1	Nitab19g015190.1
Nitab16g014980.1	Nitab12g015920.1
Nitab08g017390.1	Nitab09g019110.1
Nitab16g006370.1	Nitab23g026810.1
Nitab17g019620.1	Nitab17g036750.1
Nitab03g024410.1	Nitab03g025200.1
Nitab08g024750.1	Nitab02g018120.1
Nitab05g021410.1	Nitab19g031590.1
Nitab05g021310.1	Nitab19g030880.1
Nitab03g006400.1	Nitab09g020330.1
Nitab11g020710.1	Nitab13g018260.1
Nitab01g021530.1	Nitab23g021620.1
Nitab09g006720.1	Nitab18g024820.1
Nitab17g021670.1	Nitab17g015260.1
Nitab18g019930.1	Nitab04g009630.1
Nitab03g005190.1	Nitab17g008900.1
Nitab07g015950.1	Nitab19g029120.1
Nitab20g016260.1	Nitab15g013430.1
Nitab03g005240.1	Nitab17g008950.1
Nitab11g026670.1	Nitab23g023470.1
Nitab20g012910.1	Nitab24g019390.1
Nitab10g025230.1	Nitab21g018240.1
Nitab05g026640.1	Nitab15g022870.1
Nitab03g011740.1	Nitab17g021150.1
Nitab14g005130.1	Nitab07g031820.1
Nitab10g018990.1	Nitab23g009530.1
Nitab16g021050.1	Nitab12g019990.1
Nitab01g017130.1	Nitab23g014750.1
Nitab22g027100.1	Nitab19g012320.1
Nitab07g011650.1	Nitab19g025900.1
Nitab03g020850.1	Nitab17g035210.1
Nitab06g028820.1	Nitab14g015560.1
Nitab08g012970.1	Nitab22g012650.1
Nitab07g009850.1	Nitab19g023560.1
Nitab08g025140.1	Nitab21g016190.1
Nitab18g006170.1	Nitab09g021990.1
Nitab11g009990.1	Nitab13g023850.1
Nitab01g021400.1	Nitab23g021420.1
Nitab05g023170.1	Nitab15g020310.1
Nitab18g015800.1	Nitab09g014100.1
Nitab06g026950.1	Nitab04g005800.1
Nitab18g009510.1	Nitab18g007760.1
Nitab06g023800.1	Nitab17g032670.1
Nitab20g008590.1	Nitab24g021990.1
Nitab08g015300.1	Nitab22g016930.1
Nitab20g007500.1	Nitab24g023450.1
Nitab10g012190.1	Nitab02g011100.1
Nitab21g007980.1	Nitab14g019650.1
Nitab07g032230.1	Nitab19g028870.1
Nitab20g014890.1	Nitab24g005400.1
Nitab05g013490.1	Nitab15g015920.1
Nitab11g005010.1	Nitab11g007030.1
Nitab11g012900.1	Nitab13g011290.1
Nitab22g036500.1	Nitab09g017240.1
Nitab22g022630.1	Nitab14g015320.1
Nitab20g005050.1	Nitab04g026460.1
Nitab03g031660.1	Nitab03g033120.1
Nitab05g027780.1	Nitab15g023800.1
Nitab08g007840.1	Nitab15g009020.1
Nitab20g007880.1	Nitab24g022920.1
Nitab06g021310.1	Nitab04g017370.1
Nitab07g025840.1	Nitab14g013620.1
Nitab08g027000.1	Nitab02g027840.1
Nitab11g018870.1	Nitab21g018770.1
Nitab05g017640.1	Nitab24g010410.1
Nitab01g024240.1	Nitab14g020170.1
Nitab20g008460.1	Nitab24g022090.1
Nitab20g007580.1	Nitab24g023350.1
Nitab22g029140.1	Nitab19g014490.1
Nitab22g023030.1	Nitab14g014910.1
Nitab07g014830.1	Nitab12g005700.1
Nitab07g031060.1	Nitab23g029060.1
Nitab10g009670.1	Nitab02g009090.1
Nitab16g021190.1	Nitab12g020080.1
Nitab21g007220.1	Nitab14g020360.1
Nitab05g008200.1	Nitab19g021500.1
Nitab11g025840.1	Nitab23g017920.1
Nitab11g009590.1	Nitab13g024230.1
Nitab16g022330.1	Nitab12g020110.1
Nitab06g020260.1	Nitab04g019020.1
Nitab20g015370.1	Nitab15g014110.1
Nitab03g031920.1	Nitab03g032980.1
Nitab05g013740.1	Nitab21g013450.1
Nitab18g017590.1	Nitab09g013620.1
Nitab03g028890.1	Nitab14g018410.1
Nitab10g015400.1	Nitab02g014870.1
Nitab10g020410.1	Nitab02g019340.1
Nitab06g032540.1	Nitab04g011050.1
Nitab07g016850.1	Nitab15g016810.1
Nitab10g015850.1	Nitab01g027040.1
Nitab06g010060.1	Nitab04g026490.1
Nitab10g015170.1	Nitab23g015700.1
Nitab05g023050.1	Nitab15g020290.1
Nitab03g014110.1	Nitab17g023730.1
Nitab10g005310.1	Nitab02g005140.1
Nitab18g013470.1	Nitab09g016470.1
Nitab01g026030.1	Nitab02g017110.1
Nitab06g017650.1	Nitab13g015250.1
Nitab20g022010.1	Nitab15g008680.1
Nitab11g022820.1	Nitab14g010840.1
Nitab07g024730.1	Nitab19g038230.1
Nitab05g017620.1	Nitab24g010340.1
Nitab13g017110.1	Nitab13g013500.1
Nitab11g026660.1	Nitab13g005480.1
Nitab03g025970.1	Nitab17g031970.1
Nitab01g007930.1	Nitab23g008410.1
Nitab03g030560.1	Nitab03g030240.1
Nitab18g012560.1	Nitab04g005830.1
Nitab20g018880.1	Nitab12g016010.1
Nitab10g006490.1	Nitab17g018990.1
Nitab22g030530.1	Nitab17g029650.1
Nitab19g039040.1	Nitab23g021940.1
Nitab16g012450.1	Nitab12g009820.1
Nitab21g006630.1	Nitab17g032630.1
Nitab08g005540.1	Nitab15g010730.1
Nitab05g013470.1	Nitab15g015750.1
Nitab01g025900.1	Nitab12g005560.1
Nitab16g018080.1	Nitab12g013890.1
Nitab20g015110.1	Nitab24g005220.1
Nitab22g022210.1	Nitab17g027320.1
Nitab01g027340.1	Nitab02g018440.1
Nitab08g027430.1	Nitab21g018960.1
Nitab03g029100.1	Nitab22g015660.1
Nitab05g020040.1	Nitab23g028790.1
Nitab08g019470.1	Nitab22g017660.1
Nitab07g016200.1	Nitab19g025410.1
Nitab22g022850.1	Nitab17g026440.1
Nitab20g020110.1	Nitab15g010380.1
Nitab01g023740.1	Nitab14g019440.1
Nitab03g010610.1	Nitab03g030440.1
Nitab05g011310.1	Nitab02g010420.1
Nitab06g009590.1	Nitab04g005390.1
Nitab19g016370.1	Nitab19g015780.1
Nitab11g026640.1	Nitab13g005460.1
Nitab16g011040.1	Nitab18g016990.1
Nitab11g018000.1	Nitab13g014580.1
Nitab20g023970.1	Nitab06g026470.1
Nitab03g018670.1	Nitab17g037200.1
Nitab07g008170.1	Nitab19g019990.1
Nitab18g020860.1	Nitab15g018520.1
Nitab03g019760.1	Nitab24g013400.1
Nitab05g016940.1	Nitab24g006740.1
Nitab07g017760.1	Nitab19g030370.1
Nitab11g022960.1	Nitab11g005760.1
Nitab01g017280.1	Nitab10g010230.1
Nitab01g021750.1	Nitab23g020520.1
Nitab01g012630.1	Nitab23g014820.1
Nitab20g008890.1	Nitab24g021590.1
Nitab07g016350.1	Nitab19g029500.1
Nitab01g015690.1	Nitab22g011600.1
Nitab11g022760.1	Nitab13g009800.1
Nitab06g029210.1	Nitab23g008120.1
Nitab07g019880.1	Nitab19g033100.1
Nitab09g005040.1	Nitab18g025630.1
Nitab06g022580.1	Nitab02g013760.1
Nitab18g013080.1	Nitab09g016760.1
Nitab11g014360.1	Nitab13g021430.1
Nitab10g007180.1	Nitab02g006910.1
Nitab06g006440.1	Nitab13g011170.1
Nitab22g036300.1	Nitab23g016340.1
Nitab07g016140.1	Nitab19g029330.1
Nitab03g010280.1	Nitab17g013610.1
Nitab09g005930.1	Nitab18g025420.1
Nitab16g006560.1	Nitab11g005810.1
Nitab16g012120.1	Nitab12g009570.1
Nitab08g013950.1	Nitab15g013600.1
Nitab16g023780.1	Nitab15g013270.1
Nitab20g021170.1	Nitab04g006970.1
Nitab16g023950.1	Nitab17g022580.1
Nitab18g015110.1	Nitab09g014760.1
Nitab22g028290.1	Nitab24g022680.1
Nitab11g015800.1	Nitab13g017740.1
Nitab20g020330.1	Nitab15g009770.1
Nitab01g024200.1	Nitab23g024710.1
Nitab06g005640.1	Nitab04g032920.1
Nitab18g009810.1	Nitab22g018560.1
Nitab11g020680.1	Nitab13g011730.1
Nitab11g014810.1	Nitab13g019050.1
Nitab20g013680.1	Nitab24g018180.1
Nitab06g018710.1	Nitab04g018150.1
Nitab07g031400.1	Nitab14g008330.1
Nitab05g019760.1	Nitab15g014860.1
Nitab10g009860.1	Nitab02g009330.1
Nitab21g010260.1	Nitab14g017310.1
Nitab05g010230.1	Nitab24g011360.1
Nitab01g027490.1	Nitab12g010460.1
Nitab16g015400.1	Nitab12g012600.1
Nitab18g013980.1	Nitab09g016380.1
Nitab03g034000.1	Nitab17g026900.1
Nitab10g005580.1	Nitab02g005430.1
Nitab03g007700.1	Nitab17g016810.1
Nitab08g028860.1	Nitab21g020180.1
Nitab03g007450.1	Nitab17g017080.1
Nitab03g027620.1	Nitab17g030530.1
Nitab07g023420.1	Nitab23g022640.1
Nitab05g012610.1	Nitab02g010440.1
Nitab17g021580.1	Nitab17g016090.1
Nitab20g024630.1	Nitab15g005460.1
Nitab01g017940.1	Nitab15g021580.1
Nitab16g023800.1	Nitab12g020970.1
Nitab07g027540.1	Nitab04g028490.1
Nitab13g016290.1	Nitab13g016150.1
Nitab11g024290.1	Nitab04g023550.1
Nitab22g031010.1	Nitab19g010510.1
Nitab07g017000.1	Nitab19g031040.1
Nitab20g013830.1	Nitab24g018000.1
Nitab18g019360.1	Nitab09g010010.1
Nitab13g016340.1	Nitab04g024270.1
Nitab03g019380.1	Nitab14g018710.1
Nitab10g005410.1	Nitab02g005210.1
Nitab06g010530.1	Nitab04g027240.1
Nitab06g015830.1	Nitab04g023220.1
Nitab03g034200.1	Nitab17g026800.1
Nitab05g021200.1	Nitab19g031250.1
Nitab18g019740.1	Nitab09g012780.1
Nitab03g007840.1	Nitab17g016650.1
Nitab11g011060.1	Nitab13g022890.1
Nitab08g006790.1	Nitab04g008060.1
Nitab05g019270.1	Nitab24g010110.1
Nitab13g014740.1	Nitab11g008470.1
Nitab22g023500.1	Nitab14g014700.1
Nitab08g014740.1	Nitab14g013540.1
Nitab20g019160.1	Nitab15g011400.1
Nitab10g008680.1	Nitab17g017290.1
Nitab03g008230.1	Nitab17g015940.1
Nitab03g022350.1	Nitab17g033750.1
Nitab08g028000.1	Nitab21g019480.1
Nitab07g015830.1	Nitab19g028950.1
Nitab01g010280.1	Nitab23g012620.1
Nitab05g013970.1	Nitab21g013500.1
Nitab10g019110.1	Nitab02g019410.1
Nitab10g017420.1	Nitab02g017640.1
Nitab03g014280.1	Nitab17g024890.1
Nitab03g030730.1	Nitab17g027470.1
Nitab03g012750.1	Nitab17g020070.1
Nitab09g006090.1	Nitab18g025290.1
Nitab11g021570.1	Nitab19g018420.1
Nitab03g021180.1	Nitab17g034840.1
Nitab08g028890.1	Nitab21g020220.1
Nitab22g035130.1	Nitab19g006940.1
Nitab08g012600.1	Nitab22g010550.1
Nitab08g009490.1	Nitab19g010370.1
Nitab07g009510.1	Nitab19g023150.1
Nitab03g020830.1	Nitab17g035270.1
Nitab07g005860.1	Nitab19g020680.1
Nitab18g008990.1	Nitab09g020920.1
Nitab16g021780.1	Nitab12g018720.1
Nitab05g027990.1	Nitab15g024170.1
Nitab20g019000.1	Nitab15g011610.1
Nitab01g014550.1	Nitab15g013780.1
Nitab05g020130.1	Nitab23g028540.1
Nitab20g005820.1	Nitab24g024730.1
Nitab11g018540.1	Nitab21g019320.1
Nitab03g017590.1	Nitab17g038770.1
Nitab06g029940.1	Nitab17g029680.1
Nitab20g014680.1	Nitab24g018710.1
Nitab09g006920.1	Nitab21g020900.1
Nitab18g013690.1	Nitab09g016010.1
Nitab03g007690.1	Nitab17g016790.1
Nitab11g006590.1	Nitab23g014400.1
Nitab05g019890.1	Nitab15g014820.1
Nitab01g005040.1	Nitab23g005570.1
Nitab05g007240.1	Nitab24g014340.1
Nitab18g008090.1	Nitab22g019160.1
Nitab10g020800.1	Nitab02g022350.1
Nitab11g014530.1	Nitab24g005390.1
Nitab05g017590.1	Nitab24g010120.1
Nitab06g016950.1	Nitab13g015320.1
Nitab16g018200.1	Nitab12g013810.1
Nitab08g023280.1	Nitab21g013360.1
Nitab18g012060.1	Nitab09g017200.1
Nitab10g012900.1	Nitab02g011690.1
Nitab18g011900.1	Nitab09g017710.1
Nitab06g029430.1	Nitab04g008390.1
Nitab03g007780.1	Nitab17g016710.1
Nitab10g016580.1	Nitab02g016770.1
Nitab05g011260.1	Nitab02g010140.1
Nitab22g036530.1	Nitab19g005580.1
Nitab03g014430.1	Nitab14g017570.1
Nitab07g013560.1	Nitab07g013330.1
Nitab07g010440.1	Nitab19g022010.1
Nitab16g007190.1	Nitab23g026010.1
Nitab21g010110.1	Nitab17g024730.1
Nitab03g009060.1	Nitab17g014710.1
Nitab11g014390.1	Nitab13g021460.1
Nitab20g016840.1	Nitab17g022390.1
Nitab11g012850.1	Nitab13g019780.1
Nitab12g015370.1	Nitab12g015410.1
Nitab20g021580.1	Nitab22g008720.1
Nitab06g008570.1	Nitab04g028190.1
Nitab07g005890.1	Nitab24g014260.1
Nitab07g012330.1	Nitab06g017580.1
Nitab10g007380.1	Nitab02g007050.1
Nitab01g025480.1	Nitab12g006420.1
Nitab18g009020.1	Nitab09g020980.1
Nitab20g013840.1	Nitab04g015050.1
Nitab16g017050.1	Nitab12g015080.1
Nitab20g014180.1	Nitab04g018630.1
Nitab01g013010.1	Nitab23g014840.1
Nitab08g016090.1	Nitab22g020450.1
Nitab10g017820.1	Nitab02g018090.1
Nitab06g020000.1	Nitab04g019150.1
Nitab01g007260.1	Nitab15g023640.1
Nitab18g009770.1	Nitab02g008970.1
Nitab10g007850.1	Nitab24g011290.1
Nitab06g010010.1	Nitab04g026500.1
Nitab07g018130.1	Nitab19g031290.1
Nitab16g013890.1	Nitab12g010890.1
Nitab19g039050.1	Nitab23g021930.1
Nitab11g020810.1	Nitab13g011600.1
Nitab16g024860.1	Nitab12g022220.1
Nitab01g016870.1	Nitab23g018860.1
Nitab03g021280.1	Nitab17g034720.1
Nitab03g008050.1	Nitab02g011340.1
Nitab07g025860.1	Nitab14g013660.1
Nitab11g026480.1	Nitab13g005680.1
Nitab07g017920.1	Nitab19g029960.1
Nitab16g014630.1	Nitab13g007400.1
Nitab07g031350.1	Nitab14g008360.1
Nitab18g011780.1	Nitab22g018220.1
Nitab22g029690.1	Nitab19g015050.1
Nitab03g016540.1	Nitab17g024510.1
Nitab11g019600.1	Nitab13g012560.1
Nitab01g005940.1	Nitab23g006560.1
Nitab21g005220.1	Nitab14g021580.1
Nitab03g023180.1	Nitab17g032970.1
Nitab05g009820.1	Nitab02g008460.1
Nitab10g024780.1	Nitab02g026580.1
Nitab11g010480.1	Nitab13g023500.1
Nitab08g006650.1	Nitab22g014260.1
Nitab11g017490.1	Nitab13g008070.1
Nitab07g027990.1	Nitab14g011210.1
Nitab01g022210.1	Nitab19g037100.1
Nitab18g013120.1	Nitab09g016720.1
Nitab01g025180.1	Nitab12g006800.1
Nitab03g014950.1	Nitab14g017720.1
Nitab03g034970.1	Nitab03g035110.1
Nitab21g009250.1	Nitab12g023190.1
Nitab16g020690.1	Nitab12g019630.1
Nitab03g009420.1	Nitab14g017400.1
Nitab06g007110.1	Nitab04g030940.1
Nitab20g014740.1	Nitab19g029700.1
Nitab03g008460.1	Nitab17g015430.1
Nitab23g025820.1	Nitab23g026860.1
Nitab03g007660.1	Nitab17g016770.1
Nitab06g019550.1	Nitab04g017840.1
Nitab20g011670.1	Nitab24g015500.1
Nitab03g007570.1	Nitab17g016970.1
Nitab18g008070.1	Nitab02g008410.1
Nitab18g010920.1	Nitab09g019980.1
Nitab20g018020.1	Nitab15g012460.1
Nitab05g021420.1	Nitab15g016990.1
Nitab08g022750.1	Nitab21g014690.1
Nitab06g017210.1	Nitab04g022070.1
Nitab05g023650.1	Nitab15g020870.1
Nitab17g006670.1	Nitab19g011310.1
Nitab11g008930.1	Nitab13g024590.1
Nitab03g026040.1	Nitab17g031900.1
Nitab10g020570.1	Nitab02g022200.1
Nitab16g014810.1	Nitab13g007530.1
Nitab06g023440.1	Nitab04g013900.1
Nitab06g011210.1	Nitab19g018640.1
Nitab16g011770.1	Nitab12g009140.1
Nitab08g019660.1	Nitab02g028210.1
Nitab10g015650.1	Nitab02g015410.1
Nitab10g007550.1	Nitab02g007360.1
Nitab03g016660.1	Nitab17g024550.1
Nitab01g017860.1	Nitab23g019510.1
Nitab22g026850.1	Nitab19g012290.1
Nitab03g035300.1	Nitab14g021880.1
Nitab20g005230.1	Nitab04g026780.1
Nitab03g030040.1	Nitab03g030480.1
Nitab09g005330.1	Nitab18g025780.1
Nitab12g025110.1	Nitab13g014870.1
Nitab03g007470.1	Nitab17g035150.1
Nitab11g012890.1	Nitab13g019800.1
Nitab03g009040.1	Nitab17g038110.1
Nitab03g021160.1	Nitab17g034870.1
Nitab05g015150.1	Nitab23g022410.1
Nitab12g025420.1	Nitab04g026300.1
Nitab06g030930.1	Nitab22g008640.1
Nitab03g009770.1	Nitab17g014180.1
Nitab22g031840.1	Nitab19g009870.1
Nitab10g014620.1	Nitab19g033460.1
Nitab07g014970.1	Nitab19g028160.1
Nitab10g014990.1	Nitab19g034560.1
Nitab07g015970.1	Nitab19g029140.1
Nitab21g006060.1	Nitab14g021220.1
Nitab20g017010.1	Nitab17g022420.1
Nitab01g015990.1	Nitab23g018270.1
Nitab11g016280.1	Nitab19g036880.1
Nitab06g009490.1	Nitab04g028570.1
Nitab22g033530.1	Nitab19g008380.1
Nitab04g029630.1	Nitab09g012950.1
Nitab01g007360.1	Nitab23g007690.1
Nitab03g031390.1	Nitab03g033470.1
Nitab06g016420.1	Nitab19g026050.1
Nitab06g007080.1	Nitab24g006510.1
Nitab07g023910.1	Nitab19g036720.1
Nitab01g008320.1	Nitab15g011310.1
Nitab22g022350.1	Nitab14g015710.1
Nitab08g020040.1	Nitab22g016640.1
Nitab11g017780.1	Nitab11g005510.1
Nitab06g023160.1	Nitab04g015770.1
Nitab01g005000.1	Nitab18g024080.1
Nitab06g015470.1	Nitab04g023700.1
Nitab06g005800.1	Nitab04g032300.1
Nitab22g027900.1	Nitab04g007460.1
Nitab18g014730.1	Nitab09g015020.1
Nitab10g016950.1	Nitab12g005720.1
Nitab03g016070.1	Nitab17g024090.1
Nitab10g008610.1	Nitab02g007990.1
Nitab20g019750.1	Nitab19g027460.1
Nitab05g006370.1	Nitab24g016980.1
Nitab20g012350.1	Nitab24g019530.1
Nitab01g018110.1	Nitab23g019390.1
Nitab07g027700.1	Nitab14g011880.1
Nitab07g030480.1	Nitab14g009020.1
Nitab08g006310.1	Nitab24g016740.1
Nitab18g019200.1	Nitab12g021050.1
Nitab10g008790.1	Nitab02g008190.1
Nitab22g031240.1	Nitab19g010300.1
Nitab17g021490.1	Nitab14g018860.1
Nitab20g017280.1	Nitab12g020790.1
Nitab07g008790.1	Nitab19g017850.1
Nitab06g013430.1	Nitab04g025140.1
Nitab20g024010.1	Nitab13g006930.1
Nitab01g008460.1	Nitab23g008920.1
Nitab06g023750.1	Nitab06g024980.1
Nitab03g026510.1	Nitab17g031460.1
Nitab20g022820.1	Nitab23g018850.1
Nitab05g011070.1	Nitab24g008340.1
Nitab20g015380.1	Nitab15g014100.1
Nitab10g024000.1	Nitab02g025750.1
Nitab08g017820.1	Nitab22g018760.1
Nitab22g029900.1	Nitab19g015160.1
Nitab03g006900.1	Nitab23g014620.1
Nitab16g006920.1	Nitab23g026280.1
Nitab16g013880.1	Nitab24g020090.1
Nitab06g019960.1	Nitab04g019180.1
Nitab08g024480.1	Nitab21g015470.1
Nitab21g007520.1	Nitab14g020130.1
Nitab01g023970.1	Nitab23g023850.1
Nitab11g018290.1	Nitab13g014380.1
Nitab16g019640.1	Nitab12g017030.1
Nitab07g022900.1	Nitab19g035440.1
Nitab18g022270.1	Nitab09g008510.1
Nitab03g010940.1	Nitab14g015820.1
Nitab09g005750.1	Nitab18g025510.1
Nitab01g012360.1	Nitab23g014340.1
Nitab11g019000.1	Nitab13g016790.1
Nitab21g005500.1	Nitab14g021910.1
Nitab03g027390.1	Nitab17g030700.1
Nitab01g026260.1	Nitab21g013810.1
Nitab01g013300.1	Nitab23g015070.1
Nitab10g013600.1	Nitab17g008290.1
Nitab18g015190.1	Nitab24g020500.1
Nitab07g024850.1	Nitab09g022320.1
Nitab06g013750.1	Nitab17g028880.1
Nitab03g010320.1	Nitab17g013560.1
Nitab03g018010.1	Nitab17g039110.1
Nitab20g014810.1	Nitab24g019090.1
Nitab05g017070.1	Nitab24g006610.1
Nitab01g027500.1	Nitab24g021940.1
Nitab20g019760.1	Nitab15g010830.1
Nitab20g021100.1	Nitab17g033170.1
Nitab11g015440.1	Nitab13g018470.1
Nitab05g009210.1	Nitab02g010640.1
Nitab22g032630.1	Nitab19g009040.1
Nitab03g017670.1	Nitab17g038830.1
Nitab20g012710.1	Nitab17g019080.1
Nitab03g006580.1	Nitab17g011870.1
Nitab11g014110.1	Nitab17g019300.1
Nitab11g018220.1	Nitab13g014370.1
Nitab11g006600.1	Nitab13g025060.1
Nitab05g020850.1	Nitab15g017180.1
Nitab18g014620.1	Nitab09g015090.1
Nitab16g012170.1	Nitab12g009630.1
Nitab10g026540.1	Nitab02g028510.1
Nitab10g016060.1	Nitab02g015810.1
Nitab17g037750.1	Nitab12g009760.1
Nitab16g010630.1	Nitab12g007870.1
Nitab22g026270.1	Nitab17g008790.1
Nitab22g033790.1	Nitab19g008160.1
Nitab08g024470.1	Nitab21g015510.1
Nitab01g013050.1	Nitab23g014870.1
Nitab05g025910.1	Nitab23g020990.1
Nitab06g018800.1	Nitab04g018270.1
Nitab03g016510.1	Nitab17g024360.1
Nitab03g022980.1	Nitab17g033230.1
Nitab13g017450.1	Nitab13g016680.1
Nitab03g021410.1	Nitab17g034610.1
Nitab08g014430.1	Nitab22g015380.1
Nitab08g011800.1	Nitab22g011380.1
Nitab10g024140.1	Nitab02g025930.1
Nitab22g030190.1	Nitab19g011540.1
Nitab01g011000.1	Nitab17g021930.1
Nitab20g017650.1	Nitab12g019370.1
Nitab10g024680.1	Nitab02g026470.1
Nitab03g015890.1	Nitab17g014140.1
Nitab20g021300.1	Nitab04g010530.1
Nitab07g020510.1	Nitab19g033550.1
Nitab07g020170.1	Nitab13g018550.1
Nitab01g014810.1	Nitab23g016520.1
Nitab01g005030.1	Nitab23g005590.1
Nitab22g034050.1	Nitab19g008050.1
Nitab06g006450.1	Nitab04g031880.1
Nitab01g024490.1	Nitab17g032140.1
Nitab16g024330.1	Nitab09g009960.1
Nitab01g024880.1	Nitab23g025320.1
Nitab10g009810.1	Nitab02g009250.1
Nitab20g014350.1	Nitab24g018520.1
Nitab06g020400.1	Nitab04g018640.1
Nitab06g031300.1	Nitab15g009010.1
Nitab06g015960.1	Nitab04g023050.1
Nitab10g023410.1	Nitab02g025030.1
Nitab03g013590.1	Nitab17g023330.1
Nitab05g021500.1	Nitab22g012050.1
Nitab07g025140.1	Nitab14g013240.1
Nitab07g027670.1	Nitab14g011820.1
Nitab01g024360.1	Nitab23g024840.1
Nitab07g007820.1	Nitab19g020230.1
Nitab06g016910.1	Nitab04g021830.1
Nitab13g026990.1	Nitab13g009560.1
Nitab18g019320.1	Nitab09g009980.1
Nitab07g011150.1	Nitab19g025420.1
Nitab06g033420.1	Nitab04g012030.1
Nitab08g015420.1	Nitab22g017070.1
Nitab01g025890.1	Nitab24g006060.1
Nitab08g029550.1	Nitab21g020780.1
Nitab20g018290.1	Nitab09g016060.1
Nitab08g024840.1	Nitab21g015820.1
Nitab10g014700.1	Nitab19g033740.1
Nitab20g016090.1	Nitab15g013570.1
Nitab11g012500.1	Nitab13g019930.1
Nitab07g031240.1	Nitab14g008460.1
Nitab10g024180.1	Nitab02g025950.1
Nitab16g024100.1	Nitab12g021310.1
Nitab01g028150.1	Nitab01g026710.1
Nitab07g012010.1	Nitab19g026210.1
Nitab05g016000.1	Nitab24g018370.1
Nitab11g026610.1	Nitab13g005420.1
Nitab10g013690.1	Nitab02g011040.1
Nitab22g026910.1	Nitab19g012270.1
Nitab05g010010.1	Nitab24g011450.1
Nitab18g022830.1	Nitab23g010260.1
Nitab20g019630.1	Nitab15g011290.1
Nitab07g012060.1	Nitab19g024110.1
Nitab21g009040.1	Nitab17g037210.1
Nitab05g005930.1	Nitab24g017110.1
Nitab03g009450.1	Nitab17g014320.1
Nitab03g011550.1	Nitab03g032890.1
Nitab07g005210.1	Nitab19g021540.1
Nitab10g006780.1	Nitab24g011100.1
Nitab10g007650.1	Nitab23g027330.1
Nitab08g017190.1	Nitab08g015790.1
Nitab06g010610.1	Nitab04g026030.1
Nitab03g015140.1	Nitab17g038160.1
Nitab11g016140.1	Nitab13g018090.1
Nitab08g009910.1	Nitab19g011640.1
Nitab01g010820.1	Nitab23g013200.1
Nitab21g005570.1	Nitab17g025520.1
Nitab04g020530.1	Nitab04g019630.1
Nitab11g026060.1	Nitab13g006500.1
Nitab22g029250.1	Nitab19g014900.1
Nitab22g026210.1	Nitab19g017230.1
Nitab06g018600.1	Nitab04g018000.1
Nitab10g023620.1	Nitab13g016500.1
Nitab08g009720.1	Nitab22g006590.1
Nitab20g015880.1	Nitab13g008100.1
Nitab06g009300.1	Nitab24g014200.1
Nitab01g021300.1	Nitab23g021180.1
Nitab10g026680.1	Nitab21g018870.1
Nitab23g011660.1	Nitab15g022790.1
Nitab05g021520.1	Nitab22g012040.1
Nitab20g014880.1	Nitab21g017070.1
Nitab03g011120.1	Nitab24g015700.1
Nitab01g014820.1	Nitab23g016510.1
Nitab16g007480.1	Nitab13g021590.1
Nitab06g023810.1	Nitab06g024870.1
Nitab08g022590.1	Nitab24g015870.1
Nitab06g031360.1	Nitab22g008760.1
Nitab01g026520.1	Nitab01g026980.1
Nitab05g018140.1	Nitab18g011430.1
Nitab20g009450.1	Nitab24g020690.1
Nitab16g010090.1	Nitab12g007220.1
Nitab10g005640.1	Nitab02g005580.1
Nitab08g007030.1	Nitab22g009830.1
Nitab11g014320.1	Nitab23g028420.1
Nitab16g020490.1	Nitab12g019060.1
Nitab05g026700.1	Nitab15g022940.1
Nitab20g012460.1	Nitab24g014850.1
Nitab21g009940.1	Nitab14g017650.1
Nitab18g008130.1	Nitab18g006720.1
Nitab07g017490.1	Nitab19g029880.1
Nitab05g012390.1	Nitab24g009400.1
Nitab08g018610.1	Nitab22g019200.1
Nitab21g008880.1	Nitab14g018660.1
Nitab10g007770.1	Nitab23g027250.1
Nitab08g024380.1	Nitab21g015370.1
Nitab22g022130.1	Nitab03g030170.1
Nitab18g011710.1	Nitab09g017880.1
Nitab08g026920.1	Nitab21g018410.1
Nitab11g006460.1	Nitab23g026650.1
Nitab03g010710.1	Nitab17g013070.1
Nitab01g008790.1	Nitab23g009280.1
Nitab08g024400.1	Nitab21g015320.1
Nitab21g014360.1	Nitab21g014720.1
Nitab10g025660.1	Nitab02g027510.1
Nitab11g020510.1	Nitab13g016020.1
Nitab17g006000.1	Nitab17g008830.1
Nitab06g029100.1	Nitab04g008170.1
Nitab03g034620.1	Nitab17g026390.1
Nitab06g013000.1	Nitab04g025220.1
