augustus-Nitab20-processed-gene-16.2	maker-Nitab13-augustus-gene-241.15
maker-Nitab01-augustus-gene-242.16	maker-Nitab23-augustus-gene-394.1
augustus-Nitab16-processed-gene-111.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1549.5
maker-Nitab01-pred_gff_Mikado_loci-gene-1800.19	maker-Nitab12-pred_gff_Mikado_loci-gene-65.12
maker-Nitab22-augustus-gene-1961.3	augustus-Nitab09-processed-gene-1150.2
maker-Nitab08-augustus-gene-1399.0	maker-Nitab21-pred_gff_Mikado_loci-gene-638.8
maker-Nitab11-pred_gff_Mikado_loci-gene-528.3	maker-Nitab24-pred_gff_Mikado_loci-gene-12.2
maker-Nitab01-augustus-gene-1623.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1091.6
maker-Nitab16-pred_gff_Mikado_loci-gene-1135.0	maker-Nitab12-pred_gff_Mikado_loci-gene-984.3
maker-Nitab05-pred_gff_Mikado_loci-gene-201.7	maker-Nitab02-pred_gff_Mikado_loci-gene-254.19
maker-Nitab03-augustus-gene-1075.6	maker-Nitab17-augustus-gene-1602.21
maker-Nitab08-augustus-gene-1554.0	augustus-Nitab21-processed-gene-869.21
maker-Nitab13-augustus-gene-791.10	maker-Nitab04-augustus-gene-721.20
augustus-Nitab16-processed-gene-685.0	maker-Nitab12-pred_gff_Mikado_loci-gene-415.6
maker-Nitab08-pred_gff_Mikado_loci-gene-1680.8	maker-Nitab21-augustus-gene-965.18
maker-Nitab01-augustus-gene-4.21	maker-Nitab23-augustus-gene-27.15
maker-Nitab06-augustus-gene-801.3	maker-Nitab04-augustus-gene-905.5
maker-Nitab07-augustus-gene-686.13	maker-Nitab19-pred_gff_Mikado_loci-gene-1394.2
maker-Nitab20-pred_gff_Mikado_loci-gene-336.11	maker-Nitab24-pred_gff_Mikado_loci-gene-464.13
maker-Nitab06-augustus-gene-1796.8	maker-Nitab17-augustus-gene-97.14
maker-Nitab10-augustus-gene-23.2	maker-Nitab02-augustus-gene-4.1
maker-Nitab10-pred_gff_Mikado_loci-gene-168.20	maker-Nitab24-pred_gff_Mikado_loci-gene-159.6
augustus-Nitab18-processed-gene-15.3	augustus-Nitab18-processed-gene-6.25
maker-Nitab06-augustus-gene-1753.45	maker-Nitab04-augustus-gene-121.73
maker-Nitab10-augustus-gene-708.0	maker-Nitab02-augustus-gene-659.2
maker-Nitab05-pred_gff_Mikado_loci-gene-870.14	maker-Nitab04-augustus-gene-1263.9
maker-Nitab21-augustus-gene-280.9	maker-Nitab23-augustus-gene-974.14
maker-Nitab03-pred_gff_Mikado_loci-gene-1606.4	augustus-Nitab17-processed-gene-1276.32
maker-Nitab07-pred_gff_Mikado_loci-gene-402.1	maker-Nitab19-augustus-gene-1184.4
maker-Nitab16-pred_gff_Mikado_loci-gene-440.14	maker-Nitab12-pred_gff_Mikado_loci-gene-523.0
maker-Nitab17-augustus-gene-404.0	maker-Nitab12-pred_gff_Mikado_loci-gene-1101.13
maker-Nitab05-augustus-gene-750.21	maker-Nitab15-pred_gff_Mikado_loci-gene-584.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1543.0	maker-Nitab04-augustus-gene-326.9
maker-Nitab06-augustus-gene-1701.12	maker-Nitab04-augustus-gene-93.13
maker-Nitab13-augustus-gene-792.13	maker-Nitab13-augustus-gene-943.4
maker-Nitab08-augustus-gene-830.0	maker-Nitab22-augustus-gene-635.0
maker-Nitab05-augustus-gene-254.10	maker-Nitab24-pred_gff_Mikado_loci-gene-262.0
maker-Nitab07-augustus-gene-789.0	maker-Nitab23-pred_gff_Mikado_loci-gene-698.4
augustus-Nitab07-processed-gene-1422.0	maker-Nitab14-augustus-gene-144.9
maker-Nitab05-pred_gff_Mikado_loci-gene-132.9	maker-Nitab19-augustus-gene-776.6
maker-Nitab06-augustus-gene-1800.8	maker-Nitab17-pred_gff_Mikado_loci-gene-99.13
maker-Nitab11-augustus-gene-1299.4	maker-Nitab11-augustus-gene-18.13
maker-Nitab20-pred_gff_Mikado_loci-gene-654.0	maker-Nitab24-pred_gff_Mikado_loci-gene-620.0
maker-Nitab06-pred_gff_Mikado_loci-gene-942.6	augustus-Nitab04-processed-gene-799.6
maker-Nitab06-pred_gff_Mikado_loci-gene-1919.8	maker-Nitab04-augustus-gene-271.2
maker-Nitab05-pred_gff_Mikado_loci-gene-1567.17	maker-Nitab15-augustus-gene-1198.8
maker-Nitab08-pred_gff_Mikado_loci-gene-1116.2	maker-Nitab21-pred_gff_Mikado_loci-gene-332.2
maker-Nitab18-augustus-gene-1079.4	maker-Nitab09-augustus-gene-514.3
maker-Nitab01-augustus-gene-1788.2	maker-Nitab02-augustus-gene-1031.9
maker-Nitab13-pred_gff_Mikado_loci-gene-640.4	maker-Nitab11-pred_gff_Mikado_loci-gene-104.6
maker-Nitab03-pred_gff_Mikado_loci-gene-1269.16	maker-Nitab17-augustus-gene-1503.15
maker-Nitab11-pred_gff_Mikado_loci-gene-601.0	maker-Nitab13-pred_gff_Mikado_loci-gene-1009.1
maker-Nitab11-augustus-gene-1181.7	maker-Nitab13-augustus-gene-267.10
maker-Nitab05-augustus-gene-1040.0	maker-Nitab24-augustus-gene-209.8
maker-Nitab08-pred_gff_Mikado_loci-gene-1652.0	maker-Nitab21-augustus-gene-950.16
maker-Nitab03-pred_gff_Mikado_loci-gene-1490.2	maker-Nitab22-pred_gff_Mikado_loci-gene-165.6
maker-Nitab03-pred_gff_Mikado_loci-gene-1140.23	maker-Nitab17-pred_gff_Mikado_loci-gene-1558.7
maker-Nitab05-augustus-gene-1139.10	maker-Nitab15-pred_gff_Mikado_loci-gene-696.4
maker-Nitab06-augustus-gene-743.9	maker-Nitab04-augustus-gene-839.17
maker-Nitab20-pred_gff_Mikado_loci-gene-871.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1056.4
maker-Nitab06-pred_gff_Mikado_loci-gene-0.2	maker-Nitab04-augustus-gene-1379.10
augustus-Nitab06-processed-gene-1078.0	maker-Nitab04-pred_gff_Mikado_loci-gene-649.8
maker-Nitab03-augustus-gene-1270.2	maker-Nitab17-augustus-gene-1501.10
maker-Nitab03-augustus-gene-1111.12	augustus-Nitab13-processed-gene-133.18
maker-Nitab20-augustus-gene-621.1	maker-Nitab04-augustus-gene-325.12
maker-Nitab22-augustus-gene-1074.4	maker-Nitab19-pred_gff_Mikado_loci-gene-701.21
maker-Nitab08-pred_gff_Mikado_loci-gene-29.2	maker-Nitab24-pred_gff_Mikado_loci-gene-505.0
maker-Nitab10-augustus-gene-1076.11	maker-Nitab02-augustus-gene-903.0
augustus-Nitab03-processed-gene-1560.15	maker-Nitab19-pred_gff_Mikado_loci-gene-821.26
maker-Nitab03-pred_gff_Mikado_loci-gene-690.8	maker-Nitab17-augustus-gene-1117.4
maker-Nitab06-augustus-gene-1665.24	maker-Nitab06-augustus-gene-1677.66
maker-Nitab22-pred_gff_Mikado_loci-gene-1480.3	augustus-Nitab22-processed-gene-30.7
maker-Nitab01-augustus-gene-1056.27	maker-Nitab23-augustus-gene-1152.4
maker-Nitab08-augustus-gene-240.12	maker-Nitab19-augustus-gene-596.9
maker-Nitab01-pred_gff_Mikado_loci-gene-1460.9	maker-Nitab23-pred_gff_Mikado_loci-gene-951.0
maker-Nitab22-pred_gff_Mikado_loci-gene-865.5	maker-Nitab14-augustus-gene-764.13
maker-Nitab01-pred_gff_Mikado_loci-gene-466.10	maker-Nitab23-pred_gff_Mikado_loci-gene-540.9
maker-Nitab11-pred_gff_Mikado_loci-gene-650.7	maker-Nitab13-augustus-gene-957.1
maker-Nitab16-augustus-gene-324.10	maker-Nitab12-augustus-gene-167.21
augustus-Nitab05-processed-gene-514.1	maker-Nitab21-augustus-gene-608.10
maker-Nitab06-augustus-gene-1612.10	maker-Nitab04-augustus-gene-17.37
maker-Nitab11-pred_gff_Mikado_loci-gene-1144.15	maker-Nitab13-pred_gff_Mikado_loci-gene-277.25
maker-Nitab06-pred_gff_Mikado_loci-gene-1538.22	maker-Nitab04-pred_gff_Mikado_loci-gene-330.8
maker-Nitab03-augustus-gene-610.33	maker-Nitab17-augustus-gene-968.16
maker-Nitab01-augustus-gene-1415.1	maker-Nitab23-pred_gff_Mikado_loci-gene-839.0
augustus-Nitab22-processed-gene-2081.0	maker-Nitab09-pred_gff_Mikado_loci-gene-1100.5
augustus-Nitab15-processed-gene-162.0	maker-Nitab06-pred_gff_Mikado_loci-gene-1677.5
maker-Nitab07-augustus-gene-286.16	maker-Nitab19-augustus-gene-1097.5
maker-Nitab08-augustus-gene-190.9	maker-Nitab22-augustus-gene-68.10
maker-Nitab11-pred_gff_Mikado_loci-gene-208.2	maker-Nitab22-pred_gff_Mikado_loci-gene-600.11
maker-Nitab06-pred_gff_Mikado_loci-gene-1387.20	maker-Nitab04-pred_gff_Mikado_loci-gene-429.17
maker-Nitab03-augustus-gene-341.3	maker-Nitab17-augustus-gene-544.0
maker-Nitab18-pred_gff_Mikado_loci-gene-302.1	maker-Nitab22-pred_gff_Mikado_loci-gene-631.0
maker-Nitab05-pred_gff_Mikado_loci-gene-103.29	maker-Nitab19-pred_gff_Mikado_loci-gene-804.30
maker-Nitab05-augustus-gene-104.2	maker-Nitab24-pred_gff_Mikado_loci-gene-377.0
maker-Nitab01-augustus-gene-472.0	maker-Nitab23-augustus-gene-561.31
augustus-Nitab10-processed-gene-778.3	maker-Nitab12-augustus-gene-630.13
maker-Nitab03-augustus-gene-1642.25	augustus-Nitab17-processed-gene-990.24
maker-Nitab09-pred_gff_Mikado_loci-gene-74.11	maker-Nitab09-pred_gff_Mikado_loci-gene-198.10
maker-Nitab16-pred_gff_Mikado_loci-gene-630.6	maker-Nitab12-augustus-gene-804.0
maker-Nitab11-augustus-gene-688.4	maker-Nitab23-augustus-gene-403.10
maker-Nitab06-pred_gff_Mikado_loci-gene-1863.1	maker-Nitab22-pred_gff_Mikado_loci-gene-110.4
maker-Nitab03-augustus-gene-1722.14	maker-Nitab03-pred_gff_Mikado_loci-gene-1727.0
maker-Nitab06-augustus-gene-1385.3	maker-Nitab04-pred_gff_Mikado_loci-gene-435.22
maker-Nitab03-pred_gff_Mikado_loci-gene-244.11	maker-Nitab17-augustus-gene-1583.43
maker-Nitab10-augustus-gene-1351.4	maker-Nitab02-augustus-gene-1150.23
maker-Nitab16-augustus-gene-921.2	maker-Nitab12-augustus-gene-637.6
maker-Nitab03-pred_gff_Mikado_loci-gene-757.16	maker-Nitab17-pred_gff_Mikado_loci-gene-512.0
maker-Nitab11-augustus-gene-180.15	maker-Nitab13-augustus-gene-1311.17
maker-Nitab01-augustus-gene-1786.12	maker-Nitab23-augustus-gene-1312.6
maker-Nitab24-augustus-gene-864.20	maker-Nitab24-augustus-gene-885.12
maker-Nitab22-augustus-gene-1954.6	augustus-Nitab09-processed-gene-962.14
maker-Nitab20-augustus-gene-50.3	maker-Nitab24-augustus-gene-1040.5
maker-Nitab20-pred_gff_Mikado_loci-gene-620.2	maker-Nitab24-pred_gff_Mikado_loci-gene-560.1
maker-Nitab05-augustus-gene-1256.6	maker-Nitab15-augustus-gene-613.4
maker-Nitab06-pred_gff_Mikado_loci-gene-1538.23	maker-Nitab02-pred_gff_Mikado_loci-gene-254.18
maker-Nitab03-augustus-gene-334.1	maker-Nitab17-pred_gff_Mikado_loci-gene-548.0
maker-Nitab10-augustus-gene-830.1	maker-Nitab02-augustus-gene-759.7
maker-Nitab01-augustus-gene-635.6	maker-Nitab18-augustus-gene-99.4
maker-Nitab10-augustus-gene-1452.0	augustus-Nitab02-processed-gene-1233.17
augustus-Nitab08-processed-gene-171.8	maker-Nitab19-pred_gff_Mikado_loci-gene-399.2
maker-Nitab20-augustus-gene-212.8	maker-Nitab24-pred_gff_Mikado_loci-gene-852.33
maker-Nitab01-pred_gff_Mikado_loci-gene-1347.0	maker-Nitab23-pred_gff_Mikado_loci-gene-914.7
maker-Nitab10-augustus-gene-1110.2	maker-Nitab02-pred_gff_Mikado_loci-gene-874.2
maker-Nitab03-augustus-gene-492.2	maker-Nitab17-pred_gff_Mikado_loci-gene-450.33
maker-Nitab03-augustus-gene-335.5	augustus-Nitab13-processed-gene-739.2
augustus-Nitab07-processed-gene-65.32	augustus-Nitab19-processed-gene-821.21
augustus-Nitab10-processed-gene-39.4	maker-Nitab02-augustus-gene-29.11
maker-Nitab06-pred_gff_Mikado_loci-gene-1637.12	maker-Nitab22-pred_gff_Mikado_loci-gene-369.2
maker-Nitab08-pred_gff_Mikado_loci-gene-139.0	maker-Nitab22-pred_gff_Mikado_loci-gene-113.6
maker-Nitab05-pred_gff_Mikado_loci-gene-694.4	maker-Nitab09-pred_gff_Mikado_loci-gene-638.0
maker-Nitab08-pred_gff_Mikado_loci-gene-706.0	maker-Nitab22-augustus-gene-679.1
maker-Nitab08-augustus-gene-1167.4	maker-Nitab21-augustus-gene-357.9
maker-Nitab22-augustus-gene-906.2	maker-Nitab14-augustus-gene-896.8
maker-Nitab18-augustus-gene-95.2	maker-Nitab09-pred_gff_Mikado_loci-gene-1122.0
maker-Nitab06-pred_gff_Mikado_loci-gene-69.0	maker-Nitab04-pred_gff_Mikado_loci-gene-1297.18
maker-Nitab07-pred_gff_Mikado_loci-gene-613.8	maker-Nitab02-augustus-gene-688.1
maker-Nitab03-pred_gff_Mikado_loci-gene-1070.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1605.6
maker-Nitab10-pred_gff_Mikado_loci-gene-750.0	maker-Nitab02-pred_gff_Mikado_loci-gene-693.1
maker-Nitab03-pred_gff_Mikado_loci-gene-6.33	maker-Nitab17-pred_gff_Mikado_loci-gene-179.32
maker-Nitab11-augustus-gene-1454.8	maker-Nitab13-augustus-gene-7.25
maker-Nitab18-augustus-gene-1045.1	maker-Nitab09-pred_gff_Mikado_loci-gene-566.1
maker-Nitab07-augustus-gene-363.11	maker-Nitab19-augustus-gene-1170.6
maker-Nitab11-augustus-gene-767.7	maker-Nitab13-pred_gff_Mikado_loci-gene-731.3
augustus-Nitab22-processed-gene-1375.13	maker-Nitab19-augustus-gene-549.9
maker-Nitab16-pred_gff_Mikado_loci-gene-660.2	maker-Nitab12-augustus-gene-555.6
maker-Nitab20-pred_gff_Mikado_loci-gene-1439.0	maker-Nitab15-pred_gff_Mikado_loci-gene-32.45
maker-Nitab01-augustus-gene-1822.2	augustus-Nitab12-processed-gene-40.5
maker-Nitab08-augustus-gene-1097.5	maker-Nitab22-augustus-gene-771.11
maker-Nitab12-pred_gff_Mikado_loci-gene-1106.1	maker-Nitab12-pred_gff_Mikado_loci-gene-1105.6
maker-Nitab06-augustus-gene-1720.1	maker-Nitab15-augustus-gene-150.8
maker-Nitab06-pred_gff_Mikado_loci-gene-1849.16	maker-Nitab04-augustus-gene-203.62
maker-Nitab08-augustus-gene-1653.23	maker-Nitab02-augustus-gene-1240.5
maker-Nitab08-pred_gff_Mikado_loci-gene-1352.3	augustus-Nitab21-processed-gene-573.4
maker-Nitab08-augustus-gene-413.3	maker-Nitab23-augustus-gene-261.7
maker-Nitab03-augustus-gene-770.7	maker-Nitab17-augustus-gene-1752.19
maker-Nitab08-augustus-gene-1073.2	maker-Nitab22-augustus-gene-759.3
maker-Nitab08-augustus-gene-1741.10	maker-Nitab21-augustus-gene-1041.10
maker-Nitab08-augustus-gene-1699.0	maker-Nitab21-augustus-gene-987.2
maker-Nitab18-pred_gff_Mikado_loci-gene-1298.16	maker-Nitab09-augustus-gene-1045.17
maker-Nitab03-augustus-gene-1299.6	maker-Nitab17-pred_gff_Mikado_loci-gene-1477.4
maker-Nitab03-augustus-gene-1471.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1405.12
maker-Nitab04-augustus-gene-545.16	maker-Nitab04-augustus-gene-524.36
maker-Nitab03-pred_gff_Mikado_loci-gene-1109.22	maker-Nitab17-augustus-gene-1583.18
maker-Nitab18-augustus-gene-424.6	maker-Nitab09-augustus-gene-880.0
maker-Nitab06-augustus-gene-1589.18	maker-Nitab04-pred_gff_Mikado_loci-gene-15.39
maker-Nitab05-augustus-gene-806.10	maker-Nitab24-augustus-gene-34.8
maker-Nitab01-augustus-gene-1758.6	maker-Nitab23-pred_gff_Mikado_loci-gene-1290.3
augustus-Nitab07-processed-gene-410.16	maker-Nitab19-augustus-gene-1196.12
maker-Nitab08-pred_gff_Mikado_loci-gene-301.24	maker-Nitab22-pred_gff_Mikado_loci-gene-258.32
maker-Nitab22-pred_gff_Mikado_loci-gene-2127.1	maker-Nitab22-pred_gff_Mikado_loci-gene-589.1
maker-Nitab05-pred_gff_Mikado_loci-gene-1181.1	maker-Nitab24-augustus-gene-88.4
augustus-Nitab05-processed-gene-1425.31	augustus-Nitab15-processed-gene-1080.5
maker-Nitab22-pred_gff_Mikado_loci-gene-1370.4	maker-Nitab19-augustus-gene-547.8
maker-Nitab16-augustus-gene-161.26	maker-Nitab18-augustus-gene-678.26
maker-Nitab10-augustus-gene-1393.26	maker-Nitab02-pred_gff_Mikado_loci-gene-1183.41
maker-Nitab21-pred_gff_Mikado_loci-gene-263.6	maker-Nitab14-augustus-gene-921.4
maker-Nitab16-augustus-gene-1423.4	maker-Nitab05-pred_gff_Mikado_loci-gene-1518.12
maker-Nitab08-pred_gff_Mikado_loci-gene-1029.3	maker-Nitab22-pred_gff_Mikado_loci-gene-515.25
augustus-Nitab05-processed-gene-751.4	maker-Nitab15-augustus-gene-581.0
maker-Nitab11-augustus-gene-1450.12	maker-Nitab13-pred_gff_Mikado_loci-gene-12.0
maker-Nitab09-pred_gff_Mikado_loci-gene-83.0	maker-Nitab21-pred_gff_Mikado_loci-gene-1049.3
augustus-Nitab07-processed-gene-342.1	maker-Nitab19-pred_gff_Mikado_loci-gene-1150.5
maker-Nitab03-augustus-gene-1486.19	maker-Nitab22-augustus-gene-167.11
maker-Nitab05-pred_gff_Mikado_loci-gene-120.29	maker-Nitab17-augustus-gene-545.5
augustus-Nitab07-processed-gene-51.19	maker-Nitab24-pred_gff_Mikado_loci-gene-367.20
maker-Nitab11-augustus-gene-236.9	maker-Nitab13-pred_gff_Mikado_loci-gene-222.1
augustus-Nitab18-processed-gene-1275.3	maker-Nitab09-augustus-gene-161.1
maker-Nitab06-augustus-gene-1186.24	maker-Nitab04-augustus-gene-590.16
maker-Nitab16-augustus-gene-104.3	maker-Nitab23-augustus-gene-1410.7
maker-Nitab12-augustus-gene-1205.9	augustus-Nitab21-processed-gene-828.11
maker-Nitab08-augustus-gene-1592.14	maker-Nitab21-augustus-gene-891.15
maker-Nitab22-pred_gff_Mikado_loci-gene-1502.2	maker-Nitab19-pred_gff_Mikado_loci-gene-611.0
maker-Nitab16-augustus-gene-72.2	maker-Nitab13-pred_gff_Mikado_loci-gene-1216.19
maker-Nitab06-pred_gff_Mikado_loci-gene-1647.1	maker-Nitab22-pred_gff_Mikado_loci-gene-370.17
maker-Nitab07-augustus-gene-38.8	maker-Nitab19-pred_gff_Mikado_loci-gene-778.5
maker-Nitab01-pred_gff_Mikado_loci-gene-999.0	maker-Nitab23-pred_gff_Mikado_loci-gene-1137.2
maker-Nitab11-augustus-gene-919.4	maker-Nitab13-pred_gff_Mikado_loci-gene-477.0
maker-Nitab06-pred_gff_Mikado_loci-gene-630.2	maker-Nitab04-augustus-gene-1112.2
maker-Nitab07-augustus-gene-544.20	maker-Nitab19-augustus-gene-1327.6
maker-Nitab20-pred_gff_Mikado_loci-gene-1286.0	maker-Nitab04-pred_gff_Mikado_loci-gene-182.0
augustus-Nitab21-processed-gene-74.2	maker-Nitab02-pred_gff_Mikado_loci-gene-748.24
maker-Nitab06-augustus-gene-1656.12	maker-Nitab22-augustus-gene-384.30
maker-Nitab01-augustus-gene-639.27	maker-Nitab23-pred_gff_Mikado_loci-gene-892.1
augustus-Nitab18-processed-gene-443.2	maker-Nitab13-pred_gff_Mikado_loci-gene-714.0
maker-Nitab10-pred_gff_Mikado_loci-gene-578.4	maker-Nitab22-augustus-gene-91.7
augustus-Nitab08-processed-gene-580.10	maker-Nitab13-pred_gff_Mikado_loci-gene-290.14
maker-Nitab20-augustus-gene-1323.6	maker-Nitab04-augustus-gene-135.9
maker-Nitab08-pred_gff_Mikado_loci-gene-1751.0	maker-Nitab21-pred_gff_Mikado_loci-gene-1060.8
maker-Nitab07-pred_gff_Mikado_loci-gene-1327.1	maker-Nitab14-pred_gff_Mikado_loci-gene-207.0
maker-Nitab07-augustus-gene-528.1	maker-Nitab23-augustus-gene-1244.12
maker-Nitab16-pred_gff_Mikado_loci-gene-1090.2	maker-Nitab12-pred_gff_Mikado_loci-gene-943.18
augustus-Nitab08-processed-gene-1238.1	maker-Nitab21-augustus-gene-521.11
maker-Nitab10-pred_gff_Mikado_loci-gene-541.9	maker-Nitab02-augustus-gene-376.3
maker-Nitab11-augustus-gene-257.9	maker-Nitab13-pred_gff_Mikado_loci-gene-1261.12
maker-Nitab05-augustus-gene-330.7	maker-Nitab24-augustus-gene-159.7
maker-Nitab01-augustus-gene-1915.0	maker-Nitab01-augustus-gene-1892.4
maker-Nitab07-pred_gff_Mikado_loci-gene-844.9	maker-Nitab14-pred_gff_Mikado_loci-gene-491.0
maker-Nitab02-augustus-gene-1016.3	maker-Nitab12-augustus-gene-1140.23
maker-Nitab06-pred_gff_Mikado_loci-gene-1340.0	maker-Nitab04-pred_gff_Mikado_loci-gene-485.6
maker-Nitab05-pred_gff_Mikado_loci-gene-324.4	maker-Nitab24-pred_gff_Mikado_loci-gene-139.0
maker-Nitab17-pred_gff_Mikado_loci-gene-356.5	augustus-Nitab17-processed-gene-596.6
maker-Nitab14-augustus-gene-81.12	maker-Nitab14-augustus-gene-60.10
maker-Nitab20-augustus-gene-1448.19	augustus-Nitab15-processed-gene-5.0
maker-Nitab03-augustus-gene-1031.7	maker-Nitab17-augustus-gene-1637.0
maker-Nitab07-augustus-gene-414.12	maker-Nitab19-augustus-gene-1194.14
maker-Nitab11-augustus-gene-341.3	maker-Nitab13-pred_gff_Mikado_loci-gene-1111.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1515.0	maker-Nitab19-augustus-gene-628.3
maker-Nitab18-augustus-gene-536.1	augustus-Nitab09-processed-gene-796.0
maker-Nitab22-pred_gff_Mikado_loci-gene-1595.15	maker-Nitab19-pred_gff_Mikado_loci-gene-454.1
augustus-Nitab07-processed-gene-149.11	augustus-Nitab19-processed-gene-426.1
maker-Nitab08-pred_gff_Mikado_loci-gene-1502.0	augustus-Nitab21-processed-gene-825.5
maker-Nitab08-pred_gff_Mikado_loci-gene-210.13	maker-Nitab22-pred_gff_Mikado_loci-gene-44.4
augustus-Nitab01-processed-gene-13.47	augustus-Nitab23-processed-gene-37.6
maker-Nitab19-pred_gff_Mikado_loci-gene-913.5	maker-Nitab19-augustus-gene-855.17
maker-Nitab03-augustus-gene-351.6	maker-Nitab17-pred_gff_Mikado_loci-gene-534.8
maker-Nitab07-augustus-gene-687.15	maker-Nitab19-augustus-gene-1393.11
maker-Nitab11-augustus-gene-1243.13	maker-Nitab23-pred_gff_Mikado_loci-gene-1405.0
maker-Nitab05-augustus-gene-833.16	maker-Nitab24-augustus-gene-41.2
maker-Nitab10-augustus-gene-74.8	maker-Nitab02-pred_gff_Mikado_loci-gene-55.5
maker-Nitab07-augustus-gene-1400.3	maker-Nitab23-augustus-gene-1465.10
maker-Nitab07-augustus-gene-122.8	maker-Nitab19-pred_gff_Mikado_loci-gene-946.18
maker-Nitab07-augustus-gene-766.47	maker-Nitab19-augustus-gene-1501.4
maker-Nitab18-pred_gff_Mikado_loci-gene-452.17	maker-Nitab19-pred_gff_Mikado_loci-gene-44.10
maker-Nitab20-augustus-gene-578.3	maker-Nitab15-augustus-gene-618.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1611.2	augustus-Nitab04-processed-gene-17.53
maker-Nitab05-pred_gff_Mikado_loci-gene-422.1	maker-Nitab19-pred_gff_Mikado_loci-gene-1218.9
maker-Nitab07-pred_gff_Mikado_loci-gene-708.19	maker-Nitab19-augustus-gene-1437.17
maker-Nitab10-pred_gff_Mikado_loci-gene-154.12	maker-Nitab02-augustus-gene-117.18
maker-Nitab03-augustus-gene-5.1	maker-Nitab17-augustus-gene-179.4
maker-Nitab06-pred_gff_Mikado_loci-gene-1568.1	augustus-Nitab04-processed-gene-314.10
maker-Nitab01-pred_gff_Mikado_loci-gene-1846.22	maker-Nitab02-pred_gff_Mikado_loci-gene-736.22
maker-Nitab05-pred_gff_Mikado_loci-gene-734.9	maker-Nitab15-pred_gff_Mikado_loci-gene-861.10
maker-Nitab08-pred_gff_Mikado_loci-gene-10.36	maker-Nitab23-pred_gff_Mikado_loci-gene-345.4
maker-Nitab05-pred_gff_Mikado_loci-gene-1522.0	maker-Nitab24-pred_gff_Mikado_loci-gene-529.5
maker-Nitab07-pred_gff_Mikado_loci-gene-1380.0	maker-Nitab14-pred_gff_Mikado_loci-gene-166.2
maker-Nitab08-pred_gff_Mikado_loci-gene-1450.0	maker-Nitab21-pred_gff_Mikado_loci-gene-793.20
maker-Nitab06-augustus-gene-1342.25	maker-Nitab04-augustus-gene-483.15
augustus-Nitab20-processed-gene-297.41	maker-Nitab20-augustus-gene-298.19
maker-Nitab11-augustus-gene-1124.6	maker-Nitab13-augustus-gene-293.1
augustus-Nitab16-processed-gene-157.0	augustus-Nitab16-processed-gene-156.2
maker-Nitab03-augustus-gene-1407.7	maker-Nitab17-pred_gff_Mikado_loci-gene-1450.0
maker-Nitab01-pred_gff_Mikado_loci-gene-1780.14	maker-Nitab23-augustus-gene-1316.7
augustus-Nitab06-processed-gene-767.14	maker-Nitab06-augustus-gene-767.5
augustus-Nitab03-processed-gene-1559.17	augustus-Nitab03-processed-gene-1559.18
maker-Nitab03-pred_gff_Mikado_loci-gene-255.1	maker-Nitab17-augustus-gene-628.12
maker-Nitab01-pred_gff_Mikado_loci-gene-1691.1	maker-Nitab23-augustus-gene-1269.11
maker-Nitab10-augustus-gene-498.3	maker-Nitab23-pred_gff_Mikado_loci-gene-1064.8
maker-Nitab08-augustus-gene-1442.0	maker-Nitab02-pred_gff_Mikado_loci-gene-852.25
augustus-Nitab10-processed-gene-215.8	maker-Nitab02-pred_gff_Mikado_loci-gene-166.10
maker-Nitab16-augustus-gene-496.11	maker-Nitab12-augustus-gene-296.4
augustus-Nitab10-processed-gene-1391.52	maker-Nitab02-pred_gff_Mikado_loci-gene-1179.2
maker-Nitab01-augustus-gene-1804.5	maker-Nitab12-augustus-gene-60.9
maker-Nitab18-pred_gff_Mikado_loci-gene-777.0	maker-Nitab09-augustus-gene-684.2
maker-Nitab05-augustus-gene-225.3	maker-Nitab24-augustus-gene-283.0
augustus-Nitab08-processed-gene-1065.17	maker-Nitab19-pred_gff_Mikado_loci-gene-444.34
maker-Nitab07-augustus-gene-265.18	maker-Nitab07-augustus-gene-256.9
maker-Nitab23-pred_gff_Mikado_loci-gene-291.6	maker-Nitab15-augustus-gene-1175.28
maker-Nitab07-pred_gff_Mikado_loci-gene-840.1	maker-Nitab14-augustus-gene-489.10
maker-Nitab03-pred_gff_Mikado_loci-gene-539.0	maker-Nitab14-augustus-gene-797.7
maker-Nitab01-augustus-gene-1322.4	augustus-Nitab23-processed-gene-849.0
maker-Nitab07-augustus-gene-359.19	maker-Nitab19-pred_gff_Mikado_loci-gene-1167.19
maker-Nitab16-augustus-gene-659.12	maker-Nitab12-pred_gff_Mikado_loci-gene-552.3
maker-Nitab07-augustus-gene-401.5	maker-Nitab19-augustus-gene-1182.0
maker-Nitab22-augustus-gene-1667.4	augustus-Nitab19-processed-gene-393.6
maker-Nitab11-augustus-gene-348.12	maker-Nitab13-pred_gff_Mikado_loci-gene-1100.1
