Nitab20g005050.1	Nitab04g026460.1
Nitab06g024150.1	Nitab04g015360.1
Nitab06g024170.1	Nitab04g015330.1
Nitab06g024180.1	Nitab04g015310.1
Nitab06g024200.1	Nitab04g015300.1
Nitab06g024210.1	Nitab04g015290.1
Nitab06g024190.1	Nitab04g015320.1
Nitab06g024340.1	Nitab04g015160.1
Nitab06g024380.1	Nitab04g015170.1
Nitab06g024400.1	Nitab04g015140.1
Nitab06g024410.1	Nitab04g015150.1
Nitab06g023220.1	Nitab04g015560.1
Nitab06g024220.1	Nitab12g021090.1
Nitab06g024280.1	Nitab04g015230.1
Nitab06g024290.1	Nitab04g015220.1
Nitab06g024230.1	Nitab04g015270.1
Nitab06g024240.1	Nitab04g015240.1
Nitab06g024460.1	Nitab04g015040.1
Nitab06g024470.1	Nitab22g009050.1
Nitab06g024480.1	Nitab24g018020.1
Nitab06g024490.1	Nitab04g015110.1
Nitab06g024570.1	Nitab04g014960.1
Nitab06g024580.1	Nitab04g014970.1
Nitab06g023250.1	Nitab04g015590.1
Nitab06g023260.1	Nitab04g015610.1
Nitab06g023270.1	Nitab04g015620.1
Nitab06g024760.1	Nitab04g009850.1
Nitab06g024750.1	Nitab04g009830.1
Nitab06g019530.1	Nitab04g017850.1
Nitab06g019550.1	Nitab04g017840.1
Nitab06g019570.1	Nitab17g033030.1
Nitab06g019580.1	Nitab04g017830.1
Nitab06g019440.1	Nitab23g005920.1
Nitab06g019460.1	Nitab04g017910.1
Nitab06g019590.1	Nitab04g017820.1
Nitab06g024660.1	Nitab04g014870.1
Nitab06g024670.1	Nitab04g014860.1
Nitab06g024690.1	Nitab04g014840.1
Nitab06g024700.1	Nitab04g014810.1
Nitab06g024720.1	Nitab04g014780.1
Nitab06g024730.1	Nitab04g014790.1
Nitab06g024600.1	Nitab22g020350.1
Nitab06g024610.1	Nitab04g014940.1
Nitab06g024630.1	Nitab04g014900.1
Nitab06g025080.1	Nitab22g020510.1
Nitab06g025150.1	Nitab04g014720.1
Nitab06g025160.1	Nitab04g014710.1
Nitab06g025170.1	Nitab04g014650.1
Nitab06g025190.1	Nitab04g014660.1
Nitab06g025090.1	Nitab04g014770.1
Nitab06g025120.1	Nitab04g014740.1
Nitab06g025110.1	Nitab04g014750.1
Nitab06g025140.1	Nitab04g014730.1
Nitab06g025230.1	Nitab04g014640.1
Nitab06g025330.1	Nitab04g014540.1
Nitab06g025340.1	Nitab04g014530.1
Nitab06g025320.1	Nitab04g014560.1
Nitab06g025350.1	Nitab04g014520.1
Nitab06g025420.1	Nitab22g020740.1
Nitab06g025300.1	Nitab04g014580.1
Nitab06g025380.1	Nitab04g014510.1
Nitab06g025430.1	Nitab04g014500.1
Nitab06g025510.1	Nitab04g014410.1
Nitab06g025530.1	Nitab04g014110.1
Nitab06g025280.1	Nitab02g010660.1
Nitab06g025240.1	Nitab04g014630.1
Nitab06g025270.1	Nitab04g014610.1
Nitab06g025610.1	Nitab04g014340.1
Nitab06g025540.1	Nitab02g009980.1
Nitab06g025560.1	Nitab04g014400.1
Nitab06g025580.1	Nitab04g014390.1
Nitab06g025630.1	Nitab04g014070.1
Nitab06g025640.1	Nitab04g014060.1
Nitab06g025650.1	Nitab04g014050.1
Nitab06g025670.1	Nitab04g014020.1
Nitab06g025590.1	Nitab04g014380.1
Nitab06g025600.1	Nitab04g014370.1
Nitab06g025690.1	Nitab04g014040.1
Nitab06g025710.1	Nitab22g020840.1
Nitab06g025740.1	Nitab04g013970.1
Nitab06g025770.1	Nitab04g013950.1
Nitab06g025780.1	Nitab04g013960.1
Nitab06g025790.1	Nitab04g019960.1
Nitab06g025820.1	Nitab04g014330.1
Nitab06g025840.1	Nitab04g014320.1
Nitab06g025870.1	Nitab04g014300.1
Nitab06g025890.1	Nitab04g014290.1
Nitab06g025950.1	Nitab22g020940.1
Nitab06g025970.1	Nitab04g014210.1
Nitab06g025960.1	Nitab04g014220.1
Nitab06g026030.1	Nitab04g005040.1
Nitab06g026040.1	Nitab04g005050.1
Nitab06g025930.1	Nitab04g014250.1
Nitab06g025940.1	Nitab04g014240.1
Nitab06g025900.1	Nitab04g014280.1
Nitab06g026090.1	Nitab04g005060.1
Nitab06g026150.1	Nitab04g005200.1
Nitab06g021190.1	Nitab04g017450.1
Nitab06g021240.1	Nitab04g017430.1
Nitab06g021220.1	Nitab04g017480.1
Nitab06g026190.1	Nitab04g005250.1
Nitab06g026100.1	Nitab04g005150.1
Nitab06g026110.1	Nitab04g005160.1
Nitab06g026120.1	Nitab04g005170.1
Nitab06g026170.1	Nitab04g005270.1
Nitab06g026160.1	Nitab04g005240.1
Nitab06g026180.1	Nitab04g005260.1
Nitab06g026220.1	Nitab04g005320.1
Nitab06g026230.1	Nitab04g005330.1
Nitab06g026330.1	Nitab04g005430.1
Nitab06g026340.1	Nitab04g005440.1
Nitab06g026320.1	Nitab04g005420.1
Nitab06g026350.1	Nitab15g010690.1
Nitab06g024520.1	Nitab04g015000.1
Nitab06g024550.1	Nitab04g015010.1
Nitab06g026400.1	Nitab04g006720.1
Nitab06g026380.1	Nitab04g006750.1
Nitab06g026270.1	Nitab04g005380.1
Nitab06g026250.1	Nitab04g005370.1
Nitab06g026280.1	Nitab04g005360.1
Nitab06g025980.1	Nitab04g014170.1
Nitab06g026500.1	Nitab24g017730.1
Nitab06g026640.1	Nitab04g005560.1
Nitab06g026650.1	Nitab04g005570.1
Nitab06g026660.1	Nitab22g013450.1
Nitab06g025440.1	Nitab04g014490.1
Nitab06g025450.1	Nitab04g014480.1
Nitab06g025490.1	Nitab04g014460.1
Nitab06g025500.1	Nitab04g014430.1
Nitab06g026590.1	Nitab17g028180.1
Nitab06g026620.1	Nitab04g005510.1
Nitab06g026570.1	Nitab04g005450.1
Nitab06g026580.1	Nitab04g005470.1
Nitab06g026600.1	Nitab04g005490.1
Nitab06g026610.1	Nitab04g005500.1
Nitab06g026630.1	Nitab04g005520.1
Nitab06g026690.1	Nitab09g022650.1
Nitab06g026710.1	Nitab04g005600.1
Nitab06g026720.1	Nitab04g005610.1
Nitab06g026740.1	Nitab04g005630.1
Nitab06g026750.1	Nitab04g005640.1
Nitab06g026770.1	Nitab04g005650.1
Nitab06g026790.1	Nitab04g005680.1
Nitab06g026800.1	Nitab04g005700.1
Nitab06g026830.1	Nitab23g010110.1
Nitab06g026070.1	Nitab04g005130.1
Nitab06g026080.1	Nitab04g005080.1
Nitab06g026930.1	Nitab04g005770.1
Nitab06g026950.1	Nitab04g005800.1
Nitab06g026890.1	Nitab04g005740.1
Nitab06g026910.1	Nitab04g005760.1
Nitab06g027010.1	Nitab04g005900.1
Nitab06g027020.1	Nitab04g005890.1
Nitab06g026960.1	Nitab04g005810.1
Nitab06g027080.1	Nitab04g005970.1
Nitab06g027140.1	Nitab21g018420.1
Nitab06g027150.1	Nitab13g022750.1
Nitab06g027160.1	Nitab22g013750.1
Nitab06g027170.1	Nitab04g006050.1
Nitab06g027180.1	Nitab04g006060.1
Nitab06g027100.1	Nitab24g018140.1
Nitab06g027110.1	Nitab04g006000.1
Nitab06g027310.1	Nitab04g006290.1
Nitab06g027320.1	Nitab22g013590.1
Nitab06g027210.1	Nitab04g006140.1
Nitab06g027190.1	Nitab04g006070.1
Nitab06g027200.1	Nitab04g006080.1
Nitab06g027240.1	Nitab22g013550.1
Nitab06g027260.1	Nitab04g006260.1
Nitab06g027420.1	Nitab15g021610.1
Nitab06g027410.1	Nitab04g006170.1
Nitab06g027370.1	Nitab24g006320.1
Nitab06g027350.1	Nitab22g013600.1
Nitab06g027290.1	Nitab04g006270.1
Nitab06g027300.1	Nitab04g006280.1
Nitab06g027380.1	Nitab04g006180.1
Nitab06g027390.1	Nitab04g006190.1
Nitab06g027400.1	Nitab04g006200.1
Nitab06g027650.1	Nitab04g006610.1
Nitab06g027660.1	Nitab04g006600.1
Nitab06g027680.1	Nitab17g020410.1
Nitab06g027640.1	Nitab04g006570.1
Nitab06g027560.1	Nitab04g006490.1
Nitab06g027530.1	Nitab18g025820.1
Nitab06g027550.1	Nitab04g006480.1
Nitab06g027570.1	Nitab22g013630.1
Nitab06g027450.1	Nitab04g006350.1
Nitab06g027750.1	Nitab04g006690.1
Nitab06g027730.1	Nitab04g006680.1
Nitab06g027580.1	Nitab04g006540.1
Nitab06g027600.1	Nitab04g006550.1
Nitab06g027610.1	Nitab04g024520.1
Nitab06g027620.1	Nitab04g006560.1
Nitab06g027700.1	Nitab04g006650.1
Nitab06g027510.1	Nitab04g006460.1
Nitab06g027470.1	Nitab04g006440.1
Nitab06g027480.1	Nitab04g006450.1
Nitab06g027770.1	Nitab04g006700.1
Nitab06g027920.1	Nitab22g013920.1
Nitab06g028050.1	Nitab04g007240.1
Nitab06g028060.1	Nitab04g007260.1
Nitab06g027870.1	Nitab04g007160.1
Nitab06g027880.1	Nitab22g013910.1
Nitab06g027890.1	Nitab04g007150.1
Nitab06g027860.1	Nitab04g007170.1
Nitab06g028090.1	Nitab23g016070.1
Nitab06g028110.1	Nitab21g019250.1
Nitab06g027940.1	Nitab04g007110.1
Nitab06g027960.1	Nitab04g007090.1
Nitab06g027930.1	Nitab04g007120.1
Nitab06g028190.1	Nitab04g007650.1
Nitab06g028200.1	Nitab04g007660.1
Nitab06g027970.1	Nitab04g007050.1
Nitab06g027980.1	Nitab04g007040.1
Nitab06g027990.1	Nitab04g007020.1
Nitab06g028010.1	Nitab04g006990.1
Nitab06g028030.1	Nitab04g006980.1
Nitab06g028000.1	Nitab04g007010.1
Nitab06g027050.1	Nitab04g005950.1
Nitab06g027070.1	Nitab17g018590.1
Nitab06g028210.1	Nitab04g007730.1
Nitab06g028270.1	Nitab04g007690.1
Nitab06g028150.1	Nitab06g028540.1
Nitab06g028160.1	Nitab24g016750.1
Nitab06g028180.1	Nitab06g028490.1
Nitab06g028170.1	Nitab22g014010.1
Nitab06g028310.1	Nitab04g007680.1
Nitab06g028220.1	Nitab04g007750.1
Nitab06g028230.1	Nitab04g007740.1
Nitab06g028240.1	Nitab04g007720.1
Nitab06g028250.1	Nitab04g007710.1
Nitab06g028260.1	Nitab04g007700.1
Nitab06g027810.1	Nitab04g007210.1
Nitab06g027840.1	Nitab04g007190.1
Nitab06g027800.1	Nitab04g007230.1
Nitab06g027820.1	Nitab04g007200.1
Nitab06g028340.1	Nitab22g014030.1
Nitab06g028390.1	Nitab04g007520.1
Nitab06g028360.1	Nitab04g007500.1
Nitab06g028410.1	Nitab04g007450.1
Nitab06g028400.1	Nitab04g007480.1
Nitab06g028420.1	Nitab22g014020.1
Nitab06g028590.1	Nitab22g014130.1
Nitab06g028600.1	Nitab04g007770.1
Nitab06g028790.1	Nitab04g007890.1
Nitab06g028770.1	Nitab04g007870.1
Nitab06g028780.1	Nitab04g007880.1
Nitab06g028820.1	Nitab14g015560.1
Nitab06g028870.1	Nitab04g007960.1
Nitab06g028890.1	Nitab01g022760.1
Nitab06g028920.1	Nitab04g008000.1
Nitab06g028900.1	Nitab04g007980.1
Nitab06g028850.1	Nitab04g007940.1
Nitab06g028860.1	Nitab04g007950.1
Nitab06g028700.1	Nitab04g007840.1
Nitab06g028710.1	Nitab15g010020.1
Nitab06g028740.1	Nitab15g010010.1
Nitab06g028970.1	Nitab04g008030.1
Nitab06g028980.1	Nitab04g008040.1
Nitab06g029000.1	Nitab22g014360.1
Nitab06g028990.1	Nitab04g008050.1
Nitab06g029150.1	Nitab04g008220.1
Nitab06g029030.1	Nitab04g008090.1
Nitab06g029040.1	Nitab19g020580.1
Nitab06g029050.1	Nitab04g008120.1
Nitab06g028620.1	Nitab04g007780.1
Nitab06g028680.1	Nitab04g007820.1
Nitab06g028630.1	Nitab04g007790.1
Nitab06g028650.1	Nitab17g015290.1
Nitab06g028690.1	Nitab04g007830.1
Nitab06g029260.1	Nitab05g009880.1
Nitab06g029270.1	Nitab04g008730.1
Nitab06g029090.1	Nitab15g009760.1
Nitab06g029100.1	Nitab04g008170.1
Nitab06g029110.1	Nitab15g009790.1
Nitab06g029140.1	Nitab22g014330.1
Nitab06g028450.1	Nitab06g028470.1
Nitab06g029290.1	Nitab09g019690.1
Nitab06g029070.1	Nitab04g008140.1
Nitab06g029080.1	Nitab04g008150.1
Nitab06g029390.1	Nitab04g008380.1
Nitab06g029430.1	Nitab04g008390.1
Nitab06g029440.1	Nitab04g008400.1
Nitab06g029160.1	Nitab04g008240.1
Nitab06g029180.1	Nitab04g008270.1
Nitab06g029170.1	Nitab04g008230.1
Nitab06g029210.1	Nitab23g008120.1
Nitab06g029630.1	Nitab15g009620.1
Nitab06g029230.1	Nitab04g008340.1
Nitab06g029240.1	Nitab15g009820.1
Nitab06g029220.1	Nitab23g008130.1
Nitab06g029610.1	Nitab22g009920.1
Nitab06g029620.1	Nitab04g008530.1
Nitab06g029680.1	Nitab15g009650.1
Nitab06g029670.1	Nitab04g008600.1
Nitab06g029580.1	Nitab04g008500.1
Nitab06g029590.1	Nitab04g008490.1
Nitab06g029600.1	Nitab04g008480.1
Nitab06g029740.1	Nitab04g008760.1
Nitab06g029350.1	Nitab22g015460.1
Nitab06g029690.1	Nitab04g008360.1
Nitab06g029720.1	Nitab15g009660.1
Nitab06g029490.1	Nitab04g008470.1
Nitab06g029730.1	Nitab15g009640.1
Nitab06g029880.1	Nitab04g008940.1
Nitab06g029770.1	Nitab04g008810.1
Nitab06g029800.1	Nitab04g008880.1
Nitab06g029780.1	Nitab04g008820.1
Nitab06g029790.1	Nitab04g008830.1
Nitab06g029830.1	Nitab04g008910.1
Nitab06g029840.1	Nitab04g008920.1
Nitab06g029750.1	Nitab04g008790.1
Nitab06g029760.1	Nitab04g008800.1
Nitab06g029520.1	Nitab04g008410.1
Nitab06g029540.1	Nitab04g008430.1
Nitab06g029550.1	Nitab22g012570.1
Nitab06g029530.1	Nitab22g014250.1
Nitab06g030000.1	Nitab04g009040.1
Nitab06g029990.1	Nitab15g009610.1
Nitab06g030060.1	Nitab04g009090.1
Nitab06g029980.1	Nitab04g009020.1
Nitab06g029910.1	Nitab21g018790.1
Nitab06g029920.1	Nitab13g013510.1
Nitab06g030010.1	Nitab04g009050.1
Nitab06g030030.1	Nitab04g009070.1
Nitab06g030020.1	Nitab04g009060.1
Nitab06g030040.1	Nitab04g009080.1
Nitab06g029940.1	Nitab17g029680.1
Nitab06g029950.1	Nitab13g014070.1
Nitab06g029960.1	Nitab04g008990.1
Nitab06g029970.1	Nitab04g009000.1
Nitab06g030300.1	Nitab04g009360.1
Nitab06g030310.1	Nitab04g009370.1
Nitab06g030380.1	Nitab04g009440.1
Nitab06g030290.1	Nitab04g009350.1
Nitab06g030140.1	Nitab04g009240.1
Nitab06g030390.1	Nitab04g009530.1
Nitab06g030420.1	Nitab04g009500.1
Nitab06g030430.1	Nitab04g009540.1
Nitab06g030080.1	Nitab04g009130.1
Nitab06g030090.1	Nitab04g009160.1
Nitab06g030070.1	Nitab04g009120.1
Nitab06g030100.1	Nitab04g009170.1
Nitab06g030410.1	Nitab04g009520.1
Nitab06g030180.1	Nitab04g009250.1
Nitab06g030190.1	Nitab04g009260.1
Nitab06g030450.1	Nitab04g009560.1
Nitab06g030440.1	Nitab04g009550.1
Nitab06g030110.1	Nitab04g009180.1
Nitab06g030120.1	Nitab04g009190.1
Nitab06g030130.1	Nitab04g009200.1
Nitab06g030550.1	Nitab04g009590.1
Nitab06g030520.1	Nitab06g030480.1
Nitab06g030530.1	Nitab04g009570.1
Nitab06g030540.1	Nitab04g009580.1
Nitab06g030500.1	Nitab19g020710.1
Nitab06g030510.1	Nitab19g020720.1
Nitab06g030720.1	Nitab04g009890.1
Nitab06g030730.1	Nitab04g009900.1
Nitab06g030710.1	Nitab04g009880.1
Nitab06g030560.1	Nitab04g009770.1
Nitab06g030570.1	Nitab04g009740.1
Nitab06g030580.1	Nitab04g009730.1
Nitab06g030590.1	Nitab04g009720.1
Nitab06g030850.1	Nitab04g009980.1
Nitab06g030690.1	Nitab04g009870.1
Nitab06g030600.1	Nitab17g017180.1
Nitab06g030610.1	Nitab04g009780.1
Nitab06g030640.1	Nitab04g009810.1
Nitab06g030630.1	Nitab04g009800.1
Nitab06g030660.1	Nitab04g009840.1
Nitab06g030840.1	Nitab04g019720.1
Nitab06g030920.1	Nitab15g008930.1
Nitab06g031030.1	Nitab04g010130.1
Nitab06g030810.1	Nitab04g009950.1
Nitab06g030740.1	Nitab04g009930.1
Nitab06g030930.1	Nitab22g008640.1
Nitab06g031110.1	Nitab19g027130.1
Nitab06g031120.1	Nitab04g010200.1
Nitab06g031130.1	Nitab04g010210.1
Nitab06g030870.1	Nitab04g010110.1
Nitab06g031150.1	Nitab04g010240.1
Nitab06g031160.1	Nitab04g010230.1
Nitab06g031200.1	Nitab04g010330.1
Nitab06g031210.1	Nitab15g009000.1
Nitab06g031080.1	Nitab04g010190.1
Nitab06g031090.1	Nitab22g008700.1
Nitab06g031040.1	Nitab04g010140.1
Nitab06g031050.1	Nitab04g010150.1
Nitab06g031070.1	Nitab04g010170.1
Nitab06g030940.1	Nitab12g014810.1
Nitab06g030210.1	Nitab04g009270.1
Nitab06g030220.1	Nitab04g009280.1
Nitab06g030230.1	Nitab04g009290.1
Nitab06g030240.1	Nitab04g009300.1
Nitab06g030250.1	Nitab04g009320.1
Nitab06g030270.1	Nitab15g008650.1
Nitab06g030280.1	Nitab04g009330.1
Nitab06g031170.1	Nitab04g010250.1
Nitab06g030960.1	Nitab04g010100.1
Nitab06g030970.1	Nitab04g010090.1
Nitab06g030980.1	Nitab12g009290.1
Nitab06g031010.1	Nitab04g010120.1
Nitab06g031470.1	Nitab17g007650.1
Nitab06g031460.1	Nitab13g007830.1
Nitab06g031490.1	Nitab01g022780.1
Nitab06g031220.1	Nitab04g010280.1
Nitab06g031240.1	Nitab04g010300.1
Nitab06g031230.1	Nitab04g010290.1
Nitab06g031510.1	Nitab17g007710.1
Nitab06g031520.1	Nitab15g009030.1
Nitab06g031550.1	Nitab17g007730.1
Nitab06g031440.1	Nitab17g007630.1
Nitab06g031400.1	Nitab17g007590.1
Nitab06g031410.1	Nitab17g007600.1
Nitab06g031420.1	Nitab17g007610.1
Nitab06g031450.1	Nitab17g007640.1
Nitab06g030370.1	Nitab04g009430.1
Nitab06g030320.1	Nitab22g008490.1
Nitab06g030340.1	Nitab04g009390.1
Nitab06g030350.1	Nitab04g009410.1
Nitab06g030360.1	Nitab04g009420.1
Nitab06g031760.1	Nitab22g010290.1
Nitab06g031720.1	Nitab17g007440.1
Nitab06g031750.1	Nitab22g010310.1
Nitab06g031730.1	Nitab17g007430.1
Nitab06g031740.1	Nitab17g007420.1
Nitab06g031710.1	Nitab17g007450.1
Nitab06g031680.1	Nitab23g027280.1
Nitab06g031330.1	Nitab04g010390.1
Nitab06g031290.1	Nitab04g010400.1
Nitab06g031300.1	Nitab15g009010.1
Nitab06g031340.1	Nitab04g010380.1
Nitab06g031640.1	Nitab22g008850.1
Nitab06g031610.1	Nitab17g007550.1
Nitab06g031790.1	Nitab17g007380.1
Nitab06g031800.1	Nitab17g007370.1
Nitab06g031580.1	Nitab17g007750.1
Nitab06g031560.1	Nitab17g007740.1
Nitab06g031570.1	Nitab15g009050.1
Nitab06g031590.1	Nitab17g007760.1
Nitab06g032120.1	Nitab04g010540.1
Nitab06g032130.1	Nitab04g010550.1
Nitab06g031350.1	Nitab17g007570.1
Nitab06g031360.1	Nitab22g008760.1
Nitab06g031380.1	Nitab17g007580.1
Nitab06g031880.1	Nitab17g007300.1
Nitab06g031890.1	Nitab17g007280.1
Nitab06g031900.1	Nitab17g007270.1
Nitab06g031920.1	Nitab17g007250.1
Nitab06g031940.1	Nitab17g007240.1
Nitab06g031960.1	Nitab17g007160.1
Nitab06g032310.1	Nitab04g010880.1
Nitab06g032100.1	Nitab04g010510.1
Nitab06g032110.1	Nitab04g010520.1
Nitab06g032230.1	Nitab22g009210.1
Nitab06g032210.1	Nitab04g010620.1
Nitab06g032220.1	Nitab04g010640.1
Nitab06g032240.1	Nitab15g009310.1
Nitab06g032250.1	Nitab22g009220.1
Nitab06g032280.1	Nitab04g010710.1
Nitab06g032260.1	Nitab04g010700.1
Nitab06g032290.1	Nitab04g010730.1
Nitab06g032300.1	Nitab17g015530.1
Nitab06g031850.1	Nitab17g007330.1
Nitab06g031860.1	Nitab15g009160.1
Nitab06g031870.1	Nitab17g007310.1
Nitab06g032360.1	Nitab15g009370.1
Nitab06g032320.1	Nitab04g010770.1
Nitab06g032330.1	Nitab04g010850.1
Nitab06g032140.1	Nitab04g010560.1
Nitab06g032180.1	Nitab04g010600.1
Nitab06g032170.1	Nitab22g009150.1
Nitab06g032190.1	Nitab04g010610.1
Nitab06g032490.1	Nitab04g011000.1
Nitab06g032470.1	Nitab04g010950.1
Nitab06g032550.1	Nitab04g011290.1
Nitab06g032580.1	Nitab04g011270.1
Nitab06g032600.1	Nitab04g011240.1
Nitab06g032590.1	Nitab04g011250.1
Nitab06g032710.1	Nitab04g011150.1
Nitab06g032730.1	Nitab22g009360.1
Nitab06g032720.1	Nitab04g011140.1
Nitab06g032020.1	Nitab17g007190.1
Nitab06g031970.1	Nitab17g007150.1
Nitab06g032000.1	Nitab17g007170.1
Nitab06g032510.1	Nitab04g010990.1
Nitab06g032530.1	Nitab22g009420.1
Nitab06g032520.1	Nitab13g023210.1
Nitab06g032540.1	Nitab04g011050.1
Nitab06g032880.1	Nitab04g011390.1
Nitab06g032900.1	Nitab04g011410.1
Nitab06g032910.1	Nitab04g011440.1
Nitab06g032950.1	Nitab04g011630.1
Nitab06g032070.1	Nitab04g010470.1
Nitab06g032080.1	Nitab04g010480.1
Nitab06g032090.1	Nitab04g010490.1
Nitab06g032670.1	Nitab04g011200.1
Nitab06g032680.1	Nitab04g011190.1
Nitab06g032700.1	Nitab04g011160.1
Nitab06g032690.1	Nitab04g011180.1
Nitab06g032850.1	Nitab04g011360.1
Nitab06g032870.1	Nitab04g011380.1
Nitab06g032860.1	Nitab04g011370.1
Nitab06g033180.1	Nitab04g011740.1
Nitab06g033100.1	Nitab04g011610.1
Nitab06g033120.1	Nitab04g011680.1
Nitab06g033130.1	Nitab04g011690.1
Nitab06g032760.1	Nitab04g011110.1
Nitab06g032770.1	Nitab04g011120.1
Nitab06g032960.1	Nitab15g009470.1
Nitab06g032970.1	Nitab04g011590.1
Nitab06g032980.1	Nitab04g011510.1
Nitab06g032990.1	Nitab04g011520.1
Nitab06g033000.1	Nitab02g023180.1
Nitab06g033270.1	Nitab04g011830.1
Nitab06g033420.1	Nitab04g012030.1
Nitab06g033190.1	Nitab04g011750.1
Nitab06g033200.1	Nitab04g011760.1
Nitab06g033210.1	Nitab04g011770.1
Nitab06g033220.1	Nitab04g011780.1
Nitab06g032430.1	Nitab04g010920.1
Nitab06g032450.1	Nitab04g011530.1
Nitab06g032820.1	Nitab22g009290.1
Nitab06g032840.1	Nitab04g011340.1
Nitab06g033360.1	Nitab04g011990.1
Nitab06g033370.1	Nitab04g012000.1
Nitab06g033390.1	Nitab04g012010.1
Nitab06g033640.1	Nitab04g012240.1
Nitab06g033490.1	Nitab04g020770.1
Nitab06g033520.1	Nitab04g012130.1
Nitab06g033530.1	Nitab04g012140.1
Nitab06g033470.1	Nitab22g020400.1
Nitab06g033480.1	Nitab04g012120.1
Nitab06g033710.1	Nitab04g012330.1
Nitab06g033720.1	Nitab04g012320.1
Nitab06g033610.1	Nitab22g007930.1
Nitab06g033580.1	Nitab04g012190.1
Nitab06g033440.1	Nitab04g012040.1
Nitab06g033450.1	Nitab04g012070.1
Nitab06g033780.1	Nitab04g012370.1
Nitab06g033790.1	Nitab04g012390.1
Nitab06g033800.1	Nitab04g012380.1
Nitab06g033540.1	Nitab04g012150.1
Nitab06g033680.1	Nitab04g012280.1
Nitab06g033700.1	Nitab04g012310.1
Nitab06g033650.1	Nitab07g031770.1
Nitab06g033670.1	Nitab04g012270.1
Nitab06g033690.1	Nitab04g012290.1
Nitab06g033750.1	Nitab23g016570.1
Nitab06g034120.1	Nitab04g012580.1
Nitab06g033910.1	Nitab06g033830.1
Nitab06g033930.1	Nitab04g012400.1
Nitab06g033940.1	Nitab04g012410.1
Nitab06g033920.1	Nitab06g033820.1
Nitab06g033950.1	Nitab04g012420.1
Nitab06g034030.1	Nitab04g012510.1
Nitab06g034130.1	Nitab04g012610.1
Nitab06g033040.1	Nitab04g011500.1
Nitab06g033050.1	Nitab04g011490.1
Nitab06g033080.1	Nitab15g009400.1
Nitab06g033030.1	Nitab04g011550.1
Nitab06g033070.1	Nitab04g011480.1
Nitab06g033090.1	Nitab04g011460.1
Nitab06g033300.1	Nitab04g011910.1
Nitab06g033330.1	Nitab04g011960.1
Nitab06g033280.1	Nitab15g009450.1
Nitab06g033290.1	Nitab04g011900.1
Nitab06g033310.1	Nitab04g011920.1
Nitab06g033340.1	Nitab04g011970.1
Nitab06g033350.1	Nitab04g011980.1
Nitab06g034220.1	Nitab17g022840.1
Nitab06g034360.1	Nitab15g008170.1
Nitab06g034080.1	Nitab04g012540.1
Nitab06g034100.1	Nitab04g012560.1
Nitab06g034110.1	Nitab04g012570.1
Nitab06g034060.1	Nitab18g024500.1
Nitab06g034070.1	Nitab04g012530.1
Nitab06g034090.1	Nitab04g012550.1
Nitab06g034390.1	Nitab04g012710.1
Nitab06g034150.1	Nitab04g012620.1
Nitab06g034010.1	Nitab22g008000.1
Nitab06g034020.1	Nitab04g012500.1
Nitab06g034160.1	Nitab04g012630.1
Nitab06g034660.1	Nitab04g012870.1
Nitab06g033990.1	Nitab04g012460.1
Nitab06g033970.1	Nitab04g012440.1
Nitab06g034600.1	Nitab04g012880.1
Nitab06g034610.1	Nitab04g012890.1
Nitab06g034620.1	Nitab04g012900.1
Nitab06g034630.1	Nitab15g008250.1
Nitab06g034650.1	Nitab04g012660.1
Nitab06g034690.1	Nitab04g012820.1
Nitab06g034720.1	Nitab04g013000.1
Nitab06g034740.1	Nitab04g013040.1
Nitab06g034750.1	Nitab15g008390.1
Nitab06g034780.1	Nitab22g008320.1
Nitab06g034400.1	Nitab04g012690.1
Nitab06g034550.1	Nitab18g025620.1
Nitab06g033850.1	Nitab06g033840.1
Nitab06g033860.1	Nitab06g033810.1
Nitab06g034850.1	Nitab15g008460.1
Nitab06g034860.1	Nitab04g013140.1
Nitab06g034880.1	Nitab04g013170.1
Nitab06g034910.1	Nitab04g013200.1
Nitab06g034930.1	Nitab04g013210.1
Nitab06g034800.1	Nitab04g013090.1
Nitab06g034820.1	Nitab04g013110.1
Nitab06g034790.1	Nitab04g013080.1
Nitab06g034810.1	Nitab04g013100.1
Nitab06g035180.1	Nitab04g013540.1
Nitab06g035220.1	Nitab04g013570.1
Nitab06g035230.1	Nitab13g015810.1
Nitab06g035240.1	Nitab24g017990.1
Nitab06g035260.1	Nitab04g013600.1
Nitab06g035310.1	Nitab04g013660.1
Nitab06g035330.1	Nitab14g015610.1
Nitab06g035350.1	Nitab06g034520.1
Nitab06g035360.1	Nitab14g013550.1
Nitab06g035370.1	Nitab06g035410.1
Nitab06g035380.1	Nitab06g035400.1
Nitab06g034960.1	Nitab04g013290.1
Nitab06g034990.1	Nitab04g013420.1
Nitab06g034980.1	Nitab04g013300.1
Nitab06g035000.1	Nitab15g008470.1
Nitab06g035050.1	Nitab04g013380.1
Nitab06g034310.1	Nitab04g012750.1
Nitab06g034340.1	Nitab04g012770.1
Nitab06g035300.1	Nitab04g013640.1
Nitab06g035270.1	Nitab04g013610.1
Nitab06g035290.1	Nitab04g013630.1
Nitab06g034940.1	Nitab19g030910.1
Nitab06g034950.1	Nitab04g013280.1
Nitab06g035170.1	Nitab04g013550.1
Nitab06g035130.1	Nitab04g013460.1
Nitab06g035160.1	Nitab04g013490.1
