Nitab20g023470.1	Nitab15g007070.1
Nitab20g010690.1	Nitab20g010470.1
Nitab10g015170.1	Nitab23g015700.1
Nitab03g023500.1	Nitab17g032800.1
Nitab03g021980.1	Nitab17g034170.1
Nitab10g015400.1	Nitab02g014870.1
Nitab07g018250.1	Nitab19g031420.1
Nitab21g005570.1	Nitab17g025520.1
Nitab22g033830.1	Nitab19g008100.1
Nitab11g015280.1	Nitab13g018610.1
Nitab06g024550.1	Nitab04g015010.1
Nitab03g005090.1	Nitab17g008590.1
Nitab01g015990.1	Nitab23g018270.1
Nitab18g019200.1	Nitab12g021050.1
Nitab22g036740.1	Nitab23g018410.1
Nitab09g005140.1	Nitab15g014900.1
Nitab10g007380.1	Nitab02g007050.1
Nitab07g009540.1	Nitab19g023210.1
Nitab22g026170.1	Nitab19g017250.1
Nitab20g015430.1	Nitab15g009780.1
Nitab11g015310.1	Nitab13g018590.1
Nitab06g029720.1	Nitab15g009660.1
Nitab08g007480.1	Nitab22g009090.1
Nitab16g024330.1	Nitab09g009960.1
Nitab03g018450.1	Nitab14g018480.1
Nitab04g020540.1	Nitab04g019680.1
Nitab21g010110.1	Nitab17g024730.1
Nitab05g015120.1	Nitab15g014970.1
Nitab03g019600.1	Nitab17g037110.1
Nitab18g006420.1	Nitab15g005930.1
Nitab22g032630.1	Nitab19g009040.1
Nitab06g031560.1	Nitab17g007740.1
Nitab06g012340.1	Nitab04g026110.1
Nitab18g020810.1	Nitab09g011870.1
Nitab22g030570.1	Nitab19g010910.1
Nitab11g012900.1	Nitab13g011290.1
Nitab03g027390.1	Nitab17g030700.1
Nitab11g006140.1	Nitab13g025420.1
Nitab07g016290.1	Nitab09g022660.1
Nitab21g007700.1	Nitab14g019950.1
Nitab20g020800.1	Nitab15g009520.1
Nitab08g025090.1	Nitab12g018260.1
Nitab08g010990.1	Nitab22g005310.1
Nitab20g018980.1	Nitab23g009590.1
Nitab09g007020.1	Nitab09g009050.1
Nitab05g022760.1	Nitab15g022190.1
Nitab05g024530.1	Nitab15g021650.1
Nitab05g008890.1	Nitab24g012720.1
Nitab06g023210.1	Nitab04g015810.1
Nitab01g017870.1	Nitab23g019480.1
Nitab05g012750.1	Nitab13g011790.1
Nitab05g019320.1	Nitab24g009990.1
Nitab06g009910.1	Nitab04g026570.1
Nitab01g023470.1	Nitab23g024140.1
Nitab20g014390.1	Nitab04g018900.1
Nitab20g014810.1	Nitab24g019090.1
Nitab16g006370.1	Nitab23g026810.1
Nitab20g008460.1	Nitab24g022090.1
Nitab18g005620.1	Nitab18g005030.1
Nitab01g024480.1	Nitab17g032150.1
Nitab11g021980.1	Nitab23g027740.1
Nitab18g013460.1	Nitab22g017370.1
Nitab08g012590.1	Nitab22g010570.1
Nitab01g023650.1	Nitab23g024320.1
Nitab16g010040.1	Nitab12g007160.1
Nitab11g026860.1	Nitab13g005120.1
Nitab01g009600.1	Nitab21g020390.1
Nitab03g015110.1	Nitab17g039380.1
Nitab20g014000.1	Nitab04g014470.1
Nitab01g024200.1	Nitab23g024710.1
Nitab05g008200.1	Nitab19g021500.1
Nitab22g036400.1	Nitab19g005210.1
Nitab08g014070.1	Nitab12g014430.1
Nitab06g019550.1	Nitab04g017840.1
Nitab06g011640.1	Nitab22g005550.1
Nitab22g033780.1	Nitab09g022450.1
Nitab08g019700.1	Nitab22g016240.1
Nitab01g015020.1	Nitab23g017090.1
Nitab06g022580.1	Nitab02g013760.1
Nitab06g007080.1	Nitab24g006510.1
Nitab01g016050.1	Nitab19g005100.1
Nitab18g018590.1	Nitab09g010960.1
Nitab03g014990.1	Nitab17g039370.1
Nitab20g019210.1	Nitab15g010910.1
Nitab11g024070.1	Nitab13g020310.1
Nitab18g021240.1	Nitab13g012500.1
Nitab20g024610.1	Nitab09g019240.1
Nitab05g020380.1	Nitab04g030460.1
Nitab07g016120.1	Nitab19g029310.1
Nitab01g022580.1	Nitab19g024660.1
Nitab18g013980.1	Nitab09g016380.1
Nitab07g014830.1	Nitab12g005700.1
Nitab08g007870.1	Nitab17g007700.1
Nitab03g010460.1	Nitab17g013410.1
Nitab16g014390.1	Nitab24g005100.1
Nitab20g007830.1	Nitab24g022910.1
Nitab03g023320.1	Nitab17g032930.1
Nitab05g010230.1	Nitab24g011360.1
Nitab16g008340.1	Nitab23g027870.1
Nitab20g014890.1	Nitab24g005400.1
Nitab08g010090.1	Nitab22g006350.1
Nitab06g010870.1	Nitab04g026360.1
Nitab11g023880.1	Nitab13g024760.1
Nitab10g005390.1	Nitab02g005200.1
Nitab07g009510.1	Nitab19g023150.1
Nitab22g024630.1	Nitab19g016820.1
Nitab10g017340.1	Nitab02g017530.1
Nitab10g007790.1	Nitab23g027240.1
Nitab08g023030.1	Nitab23g022230.1
Nitab22g029940.1	Nitab19g015190.1
Nitab18g018570.1	Nitab09g010980.1
Nitab01g024170.1	Nitab23g024690.1
Nitab01g027500.1	Nitab24g021940.1
Nitab03g028810.1	Nitab17g028400.1
Nitab06g009660.1	Nitab04g028400.1
Nitab22g023620.1	Nitab06g026480.1
Nitab08g011720.1	Nitab22g011430.1
Nitab20g013370.1	Nitab13g015920.1
Nitab05g020520.1	Nitab15g017580.1
Nitab08g023280.1	Nitab21g013360.1
Nitab22g026690.1	Nitab19g011820.1
Nitab03g028130.1	Nitab22g009250.1
Nitab08g014970.1	Nitab22g016510.1
Nitab05g024300.1	Nitab15g021300.1
Nitab05g026500.1	Nitab23g012170.1
Nitab06g008260.1	Nitab24g006880.1
Nitab11g017590.1	Nitab13g015150.1
Nitab08g028170.1	Nitab21g019660.1
Nitab11g022820.1	Nitab14g010840.1
Nitab07g033100.1	Nitab14g007050.1
Nitab07g032440.1	Nitab14g007680.1
Nitab05g025460.1	Nitab05g025670.1
Nitab11g026480.1	Nitab13g005680.1
Nitab22g036510.1	Nitab22g017820.1
Nitab01g026470.1	Nitab02g015960.1
Nitab11g026030.1	Nitab14g007240.1
Nitab01g016560.1	Nitab23g021000.1
Nitab17g012210.1	Nitab17g016540.1
Nitab05g011350.1	Nitab24g008950.1
Nitab18g018860.1	Nitab24g014130.1
Nitab05g014830.1	Nitab15g017930.1
Nitab07g015980.1	Nitab19g031160.1
Nitab11g006460.1	Nitab23g026650.1
Nitab11g016490.1	Nitab08g018530.1
Nitab01g025200.1	Nitab12g006780.1
Nitab05g023780.1	Nitab15g020790.1
Nitab22g031610.1	Nitab19g009780.1
Nitab09g006070.1	Nitab18g025300.1
Nitab01g024930.1	Nitab23g025380.1
Nitab08g017190.1	Nitab08g015790.1
Nitab08g025570.1	Nitab21g016800.1
Nitab06g030870.1	Nitab04g010110.1
Nitab20g014770.1	Nitab19g030010.1
Nitab07g017290.1	Nitab19g029680.1
Nitab16g013880.1	Nitab24g020090.1
Nitab08g018090.1	Nitab22g018990.1
Nitab08g021380.1	Nitab22g021780.1
Nitab01g025480.1	Nitab12g006420.1
Nitab03g029920.1	Nitab12g023580.1
Nitab03g028250.1	Nitab17g030070.1
Nitab06g005640.1	Nitab04g032920.1
Nitab01g025330.1	Nitab12g006550.1
Nitab08g014240.1	Nitab22g015310.1
Nitab13g016290.1	Nitab13g016150.1
Nitab22g031010.1	Nitab19g010510.1
Nitab10g007150.1	Nitab02g006890.1
Nitab05g024040.1	Nitab22g011820.1
Nitab03g010660.1	Nitab03g030220.1
Nitab20g009790.1	Nitab09g014640.1
Nitab21g008590.1	Nitab17g035910.1
Nitab03g021400.1	Nitab17g034620.1
Nitab11g011720.1	Nitab13g022250.1
Nitab20g024100.1	Nitab13g007020.1
Nitab05g008390.1	Nitab24g013070.1
Nitab18g020700.1	Nitab09g011920.1
Nitab06g021310.1	Nitab04g017370.1
Nitab01g026260.1	Nitab21g013810.1
Nitab11g025160.1	Nitab04g026240.1
Nitab16g018200.1	Nitab12g013810.1
Nitab08g012620.1	Nitab15g022560.1
Nitab08g010780.1	Nitab17g009210.1
Nitab03g011970.1	Nitab17g020930.1
Nitab05g012470.1	Nitab15g006360.1
Nitab10g016400.1	Nitab02g016600.1
Nitab07g013860.1	Nitab19g025220.1
Nitab03g020810.1	Nitab17g035250.1
Nitab08g005540.1	Nitab15g010730.1
Nitab05g014890.1	Nitab15g018410.1
Nitab14g006790.1	Nitab14g006140.1
Nitab16g012100.1	Nitab12g009550.1
Nitab18g011160.1	Nitab09g019710.1
Nitab03g007660.1	Nitab17g016770.1
Nitab05g010190.1	Nitab24g011380.1
Nitab01g018800.1	Nitab23g022660.1
Nitab11g023810.1	Nitab14g017920.1
Nitab10g007770.1	Nitab23g027250.1
Nitab05g019060.1	Nitab09g017540.1
Nitab20g024010.1	Nitab13g006930.1
Nitab09g007600.1	Nitab18g024550.1
Nitab10g024180.1	Nitab02g025950.1
Nitab01g016710.1	Nitab23g018640.1
Nitab22g034940.1	Nitab19g019180.1
Nitab22g031260.1	Nitab19g010280.1
Nitab20g014690.1	Nitab24g018720.1
Nitab18g018760.1	Nitab19g019570.1
Nitab03g020870.1	Nitab17g035180.1
Nitab05g013540.1	Nitab15g015950.1
Nitab22g022810.1	Nitab14g017020.1
Nitab01g013840.1	Nitab23g015830.1
Nitab16g007480.1	Nitab13g021590.1
Nitab03g013360.1	Nitab14g016490.1
Nitab09g005330.1	Nitab18g025780.1
Nitab01g005030.1	Nitab23g005590.1
Nitab20g014940.1	Nitab09g014780.1
Nitab06g034150.1	Nitab04g012620.1
Nitab03g018910.1	Nitab17g037060.1
Nitab20g018290.1	Nitab09g016060.1
Nitab17g006000.1	Nitab17g008830.1
Nitab17g006200.1	Nitab19g013760.1
Nitab08g020940.1	Nitab22g021560.1
Nitab17g006430.1	Nitab17g009770.1
Nitab16g014080.1	Nitab12g010970.1
Nitab07g021890.1	Nitab12g017740.1
Nitab07g029170.1	Nitab14g010290.1
Nitab08g008680.1	Nitab04g012680.1
Nitab16g023790.1	Nitab12g020960.1
Nitab11g019720.1	Nitab13g012750.1
Nitab07g026220.1	Nitab22g015490.1
Nitab08g015590.1	Nitab22g017300.1
Nitab10g017030.1	Nitab02g017240.1
Nitab06g025870.1	Nitab04g014300.1
Nitab03g006900.1	Nitab23g014620.1
Nitab18g008270.1	Nitab17g011550.1
Nitab01g023370.1	Nitab15g013370.1
Nitab16g017870.1	Nitab12g014090.1
Nitab01g005000.1	Nitab18g024080.1
Nitab01g017920.1	Nitab13g015510.1
Nitab09g006090.1	Nitab18g025290.1
Nitab06g027550.1	Nitab04g006480.1
Nitab01g020600.1	Nitab23g020560.1
Nitab05g009210.1	Nitab02g010640.1
Nitab11g005120.1	Nitab21g013660.1
Nitab08g014840.1	Nitab22g015520.1
Nitab05g012960.1	Nitab19g030720.1
Nitab08g006410.1	Nitab22g014080.1
Nitab03g021160.1	Nitab17g034870.1
Nitab06g007030.1	Nitab15g017860.1
Nitab06g005410.1	Nitab04g033020.1
Nitab03g012350.1	Nitab17g025390.1
Nitab06g009490.1	Nitab04g028570.1
Nitab11g014250.1	Nitab17g019390.1
Nitab05g007390.1	Nitab24g014210.1
Nitab13g025630.1	Nitab11g008400.1
Nitab08g020880.1	Nitab22g021540.1
Nitab03g007140.1	Nitab17g017670.1
Nitab11g018350.1	Nitab13g013920.1
Nitab10g026400.1	Nitab02g028440.1
Nitab06g012270.1	Nitab04g026350.1
Nitab07g005210.1	Nitab19g021540.1
Nitab11g022960.1	Nitab11g005760.1
Nitab20g012710.1	Nitab17g019080.1
Nitab19g016290.1	Nitab04g015070.1
Nitab07g009850.1	Nitab19g023560.1
Nitab03g023040.1	Nitab17g033140.1
Nitab03g034500.1	Nitab17g026510.1
Nitab07g015890.1	Nitab19g029010.1
Nitab06g020000.1	Nitab04g019150.1
Nitab05g011260.1	Nitab02g010140.1
Nitab07g017920.1	Nitab19g029960.1
Nitab06g031760.1	Nitab22g010290.1
Nitab03g007470.1	Nitab17g035150.1
Nitab18g013500.1	Nitab13g015460.1
Nitab03g015010.1	Nitab01g029030.1
Nitab06g016910.1	Nitab04g021830.1
Nitab22g034690.1	Nitab19g007190.1
Nitab03g006390.1	Nitab17g011810.1
Nitab18g015010.1	Nitab11g006980.1
Nitab20g008890.1	Nitab24g021590.1
Nitab07g013720.1	Nitab07g013130.1
Nitab20g011450.1	Nitab24g015710.1
Nitab13g017440.1	Nitab21g018290.1
Nitab03g027620.1	Nitab17g030530.1
Nitab08g023530.1	Nitab21g013890.1
Nitab05g017180.1	Nitab04g031280.1
Nitab07g031060.1	Nitab23g029060.1
Nitab08g005910.1	Nitab22g013950.1
Nitab07g011650.1	Nitab19g025900.1
Nitab03g007020.1	Nitab17g017420.1
Nitab21g014550.1	Nitab21g011380.1
Nitab01g005320.1	Nitab23g005300.1
Nitab16g015090.1	Nitab23g007100.1
Nitab08g024590.1	Nitab21g015660.1
Nitab06g030030.1	Nitab04g009070.1
Nitab05g021420.1	Nitab15g016990.1
Nitab01g025890.1	Nitab24g006060.1
Nitab18g018140.1	Nitab19g035650.1
Nitab07g010360.1	Nitab15g009560.1
Nitab20g020080.1	Nitab04g006310.1
Nitab20g020330.1	Nitab15g009770.1
Nitab06g020260.1	Nitab04g019020.1
Nitab18g017530.1	Nitab09g013790.1
Nitab06g027770.1	Nitab04g006700.1
Nitab16g023740.1	Nitab12g020940.1
Nitab01g010600.1	Nitab21g018900.1
Nitab08g006310.1	Nitab24g016740.1
Nitab11g009100.1	Nitab22g016370.1
Nitab08g028800.1	Nitab21g020120.1
Nitab06g015830.1	Nitab04g023220.1
Nitab05g023750.1	Nitab15g020820.1
Nitab18g020010.1	Nitab04g009710.1
Nitab06g027620.1	Nitab04g006560.1
Nitab01g014560.1	Nitab23g012990.1
Nitab01g025760.1	Nitab02g015590.1
Nitab01g027300.1	Nitab01g026810.1
Nitab17g037750.1	Nitab12g009760.1
Nitab19g039040.1	Nitab23g021940.1
Nitab11g017780.1	Nitab11g005510.1
Nitab07g011150.1	Nitab19g025420.1
Nitab11g023440.1	Nitab13g009330.1
Nitab10g024610.1	Nitab02g026510.1
Nitab16g024140.1	Nitab12g021350.1
Nitab10g017240.1	Nitab21g014160.1
Nitab16g021620.1	Nitab12g018630.1
Nitab07g008700.1	Nitab19g017920.1
Nitab17g006410.1	Nitab17g009270.1
Nitab07g016230.1	Nitab19g029410.1
Nitab20g007600.1	Nitab24g023320.1
Nitab01g027490.1	Nitab12g010460.1
Nitab16g015570.1	Nitab12g014290.1
Nitab13g026990.1	Nitab13g009560.1
Nitab22g028480.1	Nitab19g013610.1
Nitab01g014650.1	Nitab23g016760.1
Nitab16g019690.1	Nitab15g012170.1
Nitab06g030540.1	Nitab04g009580.1
Nitab07g021650.1	Nitab23g015520.1
Nitab11g021570.1	Nitab19g018420.1
Nitab10g024140.1	Nitab02g025930.1
Nitab01g015340.1	Nitab23g017360.1
Nitab20g023040.1	Nitab15g007520.1
Nitab06g015710.1	Nitab19g013590.1
Nitab08g021720.1	Nitab04g018370.1
Nitab18g005590.1	Nitab18g005080.1
Nitab05g020530.1	Nitab15g017570.1
Nitab03g018180.1	Nitab14g010100.1
Nitab08g009490.1	Nitab19g010370.1
Nitab03g006580.1	Nitab17g011870.1
Nitab01g024910.1	Nitab02g022860.1
Nitab03g010940.1	Nitab14g015820.1
Nitab18g017590.1	Nitab09g013620.1
Nitab07g018390.1	Nitab19g031610.1
Nitab06g021740.1	Nitab12g023740.1
Nitab20g017280.1	Nitab12g020790.1
Nitab05g012610.1	Nitab02g010440.1
Nitab11g024760.1	Nitab13g008060.1
Nitab10g007550.1	Nitab02g007360.1
Nitab05g016810.1	Nitab04g027850.1
Nitab03g028930.1	Nitab17g028390.1
Nitab07g022330.1	Nitab19g035640.1
Nitab07g005130.1	Nitab19g021440.1
Nitab16g005540.1	Nitab23g029310.1
Nitab16g015210.1	Nitab12g016230.1
Nitab08g020150.1	Nitab22g016730.1
Nitab11g012500.1	Nitab13g019930.1
Nitab20g009000.1	Nitab24g021540.1
Nitab06g014320.1	Nitab24g013790.1
Nitab05g011590.1	Nitab24g008740.1
Nitab08g019200.1	Nitab22g017950.1
Nitab07g025850.1	Nitab14g013630.1
Nitab08g023400.1	Nitab02g015740.1
Nitab03g015120.1	Nitab02g021040.1
Nitab06g009090.1	Nitab04g029040.1
Nitab17g021530.1	Nitab17g035930.1
Nitab18g011260.1	Nitab09g019620.1
Nitab05g013740.1	Nitab21g013450.1
Nitab01g024880.1	Nitab23g025320.1
Nitab05g016940.1	Nitab24g006740.1
Nitab03g028240.1	Nitab17g030100.1
Nitab03g018430.1	Nitab17g037470.1
Nitab03g018730.1	Nitab14g018530.1
Nitab06g011280.1	Nitab04g029300.1
Nitab18g020540.1	Nitab09g012060.1
Nitab01g017130.1	Nitab23g014750.1
Nitab08g017300.1	Nitab22g018410.1
Nitab06g020680.1	Nitab04g018350.1
Nitab06g006510.1	Nitab13g011240.1
Nitab03g025630.1	Nitab03g024730.1
Nitab05g022720.1	Nitab19g016480.1
Nitab08g017400.1	Nitab11g005650.1
Nitab10g023800.1	Nitab02g025630.1
Nitab11g018290.1	Nitab13g014380.1
Nitab07g013740.1	Nitab07g013110.1
Nitab16g022020.1	Nitab12g017800.1
Nitab10g016140.1	Nitab02g015900.1
Nitab06g030940.1	Nitab12g014810.1
Nitab05g009850.1	Nitab24g011740.1
Nitab10g018110.1	Nitab01g026850.1
Nitab11g012370.1	Nitab13g020220.1
Nitab03g014380.1	Nitab17g039790.1
Nitab06g023160.1	Nitab04g015770.1
Nitab22g022850.1	Nitab17g026440.1
Nitab20g015180.1	Nitab15g021330.1
Nitab05g008010.1	Nitab24g013520.1
Nitab18g010990.1	Nitab22g018700.1
Nitab05g018140.1	Nitab18g011430.1
Nitab10g025790.1	Nitab02g027700.1
Nitab08g010330.1	Nitab19g012770.1
Nitab07g028220.1	Nitab22g007360.1
Nitab05g019270.1	Nitab24g010110.1
Nitab21g012370.1	Nitab21g011870.1
Nitab05g016980.1	Nitab24g006720.1
Nitab22g024100.1	Nitab15g005210.1
Nitab20g008420.1	Nitab04g018070.1
Nitab03g009370.1	Nitab19g026500.1
Nitab11g023060.1	Nitab13g009580.1
Nitab08g016620.1	Nitab22g019600.1
Nitab11g020510.1	Nitab13g016020.1
Nitab08g024040.1	Nitab02g019220.1
Nitab20g022660.1	Nitab21g013600.1
Nitab03g018860.1	Nitab17g037080.1
Nitab10g005410.1	Nitab02g005210.1
Nitab16g024300.1	Nitab12g021490.1
Nitab03g027600.1	Nitab17g030550.1
Nitab16g023140.1	Nitab12g020280.1
Nitab21g011930.1	Nitab23g025160.1
Nitab07g013950.1	Nitab19g026940.1
Nitab08g022100.1	Nitab04g019320.1
Nitab06g010890.1	Nitab04g026280.1
Nitab20g005930.1	Nitab17g037690.1
Nitab20g009630.1	Nitab04g012740.1
Nitab20g018300.1	Nitab19g008540.1
Nitab20g023970.1	Nitab06g026470.1
Nitab08g006140.1	Nitab22g013850.1
Nitab08g007760.1	Nitab22g008920.1
Nitab08g011050.1	Nitab19g015140.1
Nitab08g023650.1	Nitab21g015400.1
Nitab09g006480.1	Nitab24g022880.1
Nitab06g006180.1	Nitab04g031950.1
Nitab06g011840.1	Nitab19g019800.1
Nitab06g024700.1	Nitab04g014810.1
Nitab06g028090.1	Nitab23g016070.1
Nitab13g026010.1	Nitab14g012210.1
Nitab03g006100.1	Nitab17g010930.1
Nitab03g026380.1	Nitab17g031440.1
Nitab03g026680.1	Nitab23g024800.1
Nitab10g016880.1	Nitab02g017230.1
Nitab10g021950.1	Nitab24g021910.1
Nitab10g026460.1	Nitab02g028380.1
Nitab01g005160.1	Nitab23g005480.1
Nitab01g008670.1	Nitab23g009120.1
Nitab01g022430.1	Nitab19g026000.1
Nitab01g023330.1	Nitab23g024120.1
Nitab16g008750.1	Nitab23g027540.1
Nitab16g015660.1	Nitab12g011680.1
Nitab16g016810.1	Nitab12g013070.1
Nitab16g019760.1	Nitab12g017150.1
Nitab07g017230.1	Nitab19g029620.1
Nitab07g017840.1	Nitab24g017800.1
Nitab07g025460.1	Nitab14g013560.1
Nitab07g027180.1	Nitab14g011950.1
Nitab18g018280.1	Nitab09g012910.1
Nitab21g005520.1	Nitab17g025260.1
Nitab17g005860.1	Nitab18g024190.1
Nitab05g006500.1	Nitab24g016960.1
Nitab05g011650.1	Nitab17g007340.1
Nitab05g012410.1	Nitab02g006820.1
Nitab05g022530.1	Nitab01g028010.1
Nitab05g025290.1	Nitab12g024230.1
Nitab05g027960.1	Nitab23g005670.1
Nitab23g011130.1	Nitab15g022960.1
Nitab05g014670.1	Nitab15g019070.1
Nitab20g015030.1	Nitab15g008090.1
Nitab07g019520.1	Nitab19g032710.1
Nitab05g013080.1	Nitab19g017130.1
Nitab16g019470.1	Nitab12g016790.1
Nitab10g009590.1	Nitab13g020450.1
Nitab22g023010.1	Nitab04g005620.1
Nitab11g017160.1	Nitab13g015450.1
Nitab03g015790.1	Nitab17g023870.1
Nitab06g021650.1	Nitab04g016590.1
Nitab05g014180.1	Nitab22g021580.1
Nitab01g009400.1	Nitab23g009850.1
Nitab20g021510.1	Nitab15g009070.1
Nitab10g011680.1	Nitab02g013290.1
Nitab03g024240.1	Nitab03g025260.1
Nitab11g018510.1	Nitab13g013930.1
Nitab20g024910.1	Nitab15g005690.1
Nitab10g023090.1	Nitab04g026640.1
Nitab22g033540.1	Nitab19g008370.1
Nitab16g017290.1	Nitab21g014800.1
Nitab21g005220.1	Nitab14g021580.1
Nitab08g005190.1	Nitab22g013020.1
Nitab04g020200.1	Nitab04g020030.1
Nitab21g010270.1	Nitab23g021770.1
Nitab06g012760.1	Nitab04g027560.1
Nitab03g008440.1	Nitab17g015460.1
Nitab03g026300.1	Nitab14g007150.1
Nitab07g011300.1	Nitab19g025610.1
Nitab22g034460.1	Nitab19g007530.1
Nitab03g006710.1	Nitab22g018440.1
Nitab10g005310.1	Nitab02g005140.1
Nitab22g036010.1	Nitab19g006380.1
Nitab07g022390.1	Nitab12g016750.1
Nitab11g015600.1	Nitab13g018250.1
Nitab08g021850.1	Nitab04g019230.1
Nitab20g022820.1	Nitab23g018850.1
Nitab10g012040.1	Nitab02g012990.1
Nitab05g010440.1	Nitab24g011010.1
Nitab05g014660.1	Nitab02g025680.1
Nitab10g018360.1	Nitab02g018590.1
Nitab16g022850.1	Nitab12g020830.1
Nitab17g022800.1	Nitab17g012900.1
Nitab06g006020.1	Nitab04g032070.1
Nitab01g017860.1	Nitab23g019510.1
Nitab10g025990.1	Nitab02g027870.1
Nitab05g023170.1	Nitab15g020310.1
Nitab10g012430.1	Nitab02g011450.1
Nitab08g024140.1	Nitab21g015060.1
Nitab18g017860.1	Nitab09g013360.1
Nitab17g005910.1	Nitab17g011520.1
Nitab01g006210.1	Nitab23g006760.1
Nitab06g013670.1	Nitab13g008140.1
Nitab03g013060.1	Nitab17g019730.1
Nitab10g009350.1	Nitab02g008760.1
Nitab11g013290.1	Nitab13g019290.1
Nitab06g031790.1	Nitab17g007380.1
Nitab18g006490.1	Nitab19g009410.1
Nitab16g012370.1	Nitab09g014440.1
Nitab03g020440.1	Nitab17g035620.1
Nitab13g017090.1	Nitab02g028250.1
Nitab13g026060.1	Nitab11g007800.1
Nitab16g013300.1	Nitab12g010330.1
Nitab22g023180.1	Nitab06g026460.1
Nitab03g009570.1	Nitab17g024170.1
Nitab24g020910.1	Nitab24g021320.1
Nitab06g009480.1	Nitab09g010620.1
Nitab10g016580.1	Nitab02g016770.1
Nitab06g031550.1	Nitab17g007730.1
Nitab08g016660.1	Nitab22g019630.1
Nitab20g016330.1	Nitab15g013350.1
Nitab11g020980.1	Nitab13g011440.1
Nitab07g031410.1	Nitab14g008320.1
Nitab07g015870.1	Nitab19g029030.1
Nitab11g019660.1	Nitab02g024100.1
Nitab20g006530.1	Nitab24g024150.1
Nitab01g005850.1	Nitab23g006440.1
Nitab07g010830.1	Nitab19g022330.1
Nitab01g028360.1	Nitab01g028070.1
Nitab03g009700.1	Nitab17g014110.1
Nitab08g012360.1	Nitab23g020860.1
Nitab21g010230.1	Nitab14g017280.1
Nitab01g005040.1	Nitab23g005570.1
Nitab16g014210.1	Nitab17g019160.1
Nitab16g009200.1	Nitab16g009150.1
Nitab11g012330.1	Nitab19g017590.1
Nitab18g005670.1	Nitab09g022170.1
Nitab03g026150.1	Nitab17g031780.1
Nitab10g013840.1	Nitab02g013380.1
Nitab03g014790.1	Nitab14g005900.1
Nitab11g011740.1	Nitab13g022300.1
Nitab20g015110.1	Nitab24g005220.1
Nitab07g015040.1	Nitab19g028220.1
Nitab20g007770.1	Nitab12g023570.1
Nitab07g029960.1	Nitab14g009460.1
Nitab08g020540.1	Nitab04g015060.1
Nitab07g015400.1	Nitab19g028940.1
Nitab10g019870.1	Nitab02g021060.1
Nitab03g007270.1	Nitab17g034000.1
Nitab09g007270.1	Nitab21g020820.1
Nitab11g024090.1	Nitab13g008630.1
Nitab08g028120.1	Nitab09g012870.1
Nitab11g022330.1	Nitab13g010140.1
Nitab16g016250.1	Nitab12g011070.1
Nitab10g014140.1	Nitab02g013590.1
Nitab13g025680.1	Nitab11g008370.1
Nitab06g023890.1	Nitab06g024810.1
Nitab03g012570.1	Nitab17g020210.1
Nitab08g020850.1	Nitab22g021460.1
Nitab05g007610.1	Nitab15g015890.1
Nitab20g009300.1	Nitab15g006930.1
Nitab19g016140.1	Nitab19g015980.1
Nitab03g028890.1	Nitab14g018410.1
Nitab05g013370.1	Nitab15g015620.1
Nitab16g012520.1	Nitab12g009900.1
Nitab06g025900.1	Nitab04g014280.1
Nitab20g013360.1	Nitab13g015930.1
Nitab03g020790.1	Nitab02g024090.1
Nitab05g011240.1	Nitab02g009910.1
Nitab06g029290.1	Nitab09g019690.1
Nitab06g025690.1	Nitab04g014040.1
Nitab11g021140.1	Nitab02g011770.1
Nitab09g008040.1	Nitab18g023410.1
Nitab01g020650.1	Nitab02g024080.1
Nitab16g020820.1	Nitab15g016110.1
Nitab01g013900.1	Nitab23g015790.1
Nitab21g007310.1	Nitab17g031890.1
Nitab01g005880.1	Nitab17g025640.1
Nitab01g007790.1	Nitab04g012850.1
Nitab16g006660.1	Nitab11g005360.1
Nitab07g014570.1	Nitab19g027630.1
Nitab10g005400.1	Nitab02g005220.1
Nitab06g011540.1	Nitab21g012880.1
Nitab18g007510.1	Nitab09g021710.1
Nitab20g023130.1	Nitab15g007360.1
Nitab08g026780.1	Nitab17g013990.1
Nitab10g023190.1	Nitab02g024860.1
Nitab19g016360.1	Nitab19g015790.1
Nitab20g025230.1	Nitab14g010360.1
Nitab20g025420.1	Nitab04g027660.1
Nitab01g020030.1	Nitab21g013830.1
Nitab10g025040.1	Nitab02g026960.1
Nitab10g024000.1	Nitab02g025750.1
Nitab03g009110.1	Nitab17g039540.1
Nitab10g023210.1	Nitab13g012850.1
Nitab05g005200.1	Nitab04g015470.1
Nitab23g011120.1	Nitab23g010980.1
Nitab16g014620.1	Nitab13g007410.1
Nitab10g020940.1	Nitab12g005180.1
Nitab20g009720.1	Nitab22g021620.1
Nitab20g018020.1	Nitab15g012460.1
Nitab20g018110.1	Nitab15g012430.1
Nitab20g022360.1	Nitab15g008350.1
Nitab08g009690.1	Nitab17g009990.1
Nitab08g011390.1	Nitab15g021080.1
Nitab08g013390.1	Nitab22g010120.1
Nitab08g015960.1	Nitab04g014930.1
Nitab08g016060.1	Nitab22g020480.1
Nitab08g017040.1	Nitab14g008700.1
Nitab08g020980.1	Nitab24g020420.1
Nitab08g024030.1	Nitab02g019210.1
Nitab08g026740.1	Nitab02g027240.1
Nitab12g024900.1	Nitab21g016010.1
Nitab06g015650.1	Nitab04g023420.1
Nitab06g018760.1	Nitab04g018170.1
Nitab06g028420.1	Nitab22g014020.1
Nitab03g011810.1	Nitab17g021090.1
Nitab03g015950.1	Nitab17g024030.1
