Nitab01g028610.1	Nitab12g005140.1
Nitab05g013980.1	Nitab02g016350.1
Nitab03g015650.1	Nitab17g024680.1
Nitab21g010570.1	Nitab17g022890.1
Nitab03g005230.1	Nitab17g008940.1
Nitab22g030220.1	Nitab19g011520.1
Nitab06g016900.1	Nitab04g021810.1
Nitab03g031820.1	Nitab03g032870.1
Nitab09g008250.1	Nitab18g023270.1
Nitab20g010950.1	Nitab18g016600.1
Nitab01g011140.1	Nitab23g013510.1
Nitab06g021860.1	Nitab12g023900.1
Nitab01g010390.1	Nitab23g012530.1
Nitab08g006090.1	Nitab22g013810.1
Nitab08g029730.1	Nitab21g021120.1
Nitab19g031530.1	Nitab19g031190.1
Nitab20g010010.1	Nitab24g020080.1
Nitab18g013270.1	Nitab09g016540.1
Nitab08g014010.1	Nitab22g014670.1
Nitab07g027510.1	Nitab14g011470.1
Nitab06g027300.1	Nitab04g006280.1
Nitab06g011920.1	Nitab04g029920.1
Nitab03g012880.1	Nitab17g020200.1
Nitab03g017160.1	Nitab23g021260.1
Nitab22g034520.1	Nitab22g012190.1
Nitab11g022360.1	Nitab13g010190.1
Nitab08g013530.1	Nitab22g010040.1
Nitab18g009630.1	Nitab18g007830.1
Nitab03g034510.1	Nitab17g026520.1
Nitab01g012090.1	Nitab23g014130.1
Nitab03g017680.1	Nitab17g038840.1
Nitab05g010640.1	Nitab24g010840.1
Nitab16g017320.1	Nitab12g014700.1
Nitab03g005910.1	Nitab17g009710.1
Nitab05g018960.1	Nitab24g007430.1
Nitab10g013290.1	Nitab02g012010.1
Nitab03g013000.1	Nitab17g019760.1
Nitab11g008960.1	Nitab13g024630.1
Nitab03g024580.1	Nitab03g024950.1
Nitab22g026290.1	Nitab19g015280.1
Nitab16g020420.1	Nitab12g019250.1
Nitab07g017980.1	Nitab19g029900.1
Nitab22g030360.1	Nitab19g011280.1
Nitab10g016630.1	Nitab02g016690.1
Nitab03g023570.1	Nitab17g033770.1
Nitab16g024780.1	Nitab12g022190.1
Nitab16g021970.1	Nitab12g017880.1
Nitab16g012000.1	Nitab12g009420.1
Nitab06g022180.1	Nitab04g016750.1
Nitab03g024190.1	Nitab17g032280.1
Nitab21g009890.1	Nitab12g013480.1
Nitab18g018870.1	Nitab09g009850.1
Nitab20g008370.1	Nitab24g022310.1
Nitab21g008650.1	Nitab14g018830.1
Nitab22g035170.1	Nitab19g006930.1
Nitab05g023400.1	Nitab15g020610.1
Nitab06g018470.1	Nitab04g020870.1
Nitab10g022420.1	Nitab02g023890.1
Nitab09g010660.1	Nitab09g010680.1
Nitab05g027040.1	Nitab15g023250.1
Nitab07g023010.1	Nitab02g014880.1
Nitab22g029170.1	Nitab19g014560.1
Nitab11g026410.1	Nitab13g006040.1
Nitab05g020870.1	Nitab15g017200.1
Nitab18g008500.1	Nitab09g020650.1
Nitab10g017570.1	Nitab02g017840.1
Nitab16g010120.1	Nitab12g007270.1
Nitab18g012770.1	Nitab09g016990.1
Nitab07g010800.1	Nitab19g022320.1
Nitab23g014690.1	Nitab23g014540.1
Nitab16g009750.1	Nitab12g024100.1
Nitab11g020620.1	Nitab13g011760.1
Nitab01g023640.1	Nitab23g024330.1
Nitab03g021090.1	Nitab04g027270.1
Nitab11g022450.1	Nitab13g010060.1
Nitab20g011840.1	Nitab24g015400.1
Nitab07g006750.1	Nitab19g018850.1
Nitab16g022620.1	Nitab12g017970.1
Nitab20g006680.1	Nitab24g024080.1
Nitab08g027650.1	Nitab21g019210.1
Nitab08g005040.1	Nitab22g012410.1
Nitab01g006740.1	Nitab23g007230.1
Nitab03g029510.1	Nitab17g027940.1
Nitab07g030390.1	Nitab14g009060.1
Nitab06g034080.1	Nitab04g012540.1
Nitab07g032030.1	Nitab14g008130.1
Nitab06g006880.1	Nitab04g031260.1
Nitab10g008600.1	Nitab02g007950.1
Nitab11g010490.1	Nitab13g023480.1
Nitab01g025170.1	Nitab12g006820.1
Nitab11g024890.1	Nitab13g007940.1
Nitab05g018110.1	Nitab18g011410.1
Nitab18g010920.1	Nitab09g019980.1
Nitab18g022340.1	Nitab09g008520.1
Nitab18g021200.1	Nitab09g009750.1
Nitab06g008700.1	Nitab04g026590.1
Nitab06g008100.1	Nitab04g030100.1
Nitab05g020480.1	Nitab15g017670.1
Nitab03g008100.1	Nitab17g016100.1
Nitab10g013830.1	Nitab02g013390.1
Nitab06g013190.1	Nitab04g025350.1
Nitab07g030420.1	Nitab14g009040.1
Nitab06g007810.1	Nitab04g030320.1
Nitab06g014190.1	Nitab13g008230.1
Nitab06g013020.1	Nitab04g025230.1
Nitab10g015160.1	Nitab02g014670.1
Nitab16g006950.1	Nitab23g026260.1
Nitab20g022390.1	Nitab15g018650.1
Nitab10g012330.1	Nitab02g012430.1
Nitab11g024990.1	Nitab13g007800.1
Nitab01g005970.1	Nitab23g006530.1
Nitab22g035640.1	Nitab19g006530.1
Nitab05g013440.1	Nitab15g015710.1
Nitab08g007190.1	Nitab22g009640.1
Nitab07g017590.1	Nitab19g030150.1
Nitab18g014540.1	Nitab09g015200.1
Nitab16g021310.1	Nitab12g018160.1
Nitab05g023730.1	Nitab15g020850.1
Nitab08g016690.1	Nitab22g019670.1
Nitab07g019660.1	Nitab02g014730.1
Nitab16g015430.1	Nitab12g012610.1
Nitab20g006710.1	Nitab24g024060.1
Nitab08g024460.1	Nitab21g015460.1
Nitab10g022920.1	Nitab02g024600.1
Nitab10g013040.1	Nitab02g011730.1
Nitab05g026390.1	Nitab23g012680.1
Nitab01g017400.1	Nitab23g021990.1
Nitab08g026810.1	Nitab21g018300.1
Nitab01g020900.1	Nitab23g019960.1
Nitab18g020370.1	Nitab09g012200.1
Nitab03g016330.1	Nitab17g024250.1
Nitab20g014300.1	Nitab24g018680.1
Nitab20g022330.1	Nitab15g008370.1
Nitab03g005990.1	Nitab17g009630.1
Nitab11g022670.1	Nitab13g009880.1
Nitab03g021030.1	Nitab17g034990.1
Nitab07g030810.1	Nitab14g008720.1
Nitab20g008860.1	Nitab20g009180.1
Nitab01g010310.1	Nitab23g012670.1
Nitab06g030300.1	Nitab04g009360.1
Nitab06g016300.1	Nitab04g022580.1
Nitab06g033330.1	Nitab04g011960.1
Nitab20g005860.1	Nitab24g024670.1
Nitab10g011380.1	Nitab02g010310.1
Nitab01g011990.1	Nitab23g014050.1
Nitab02g021450.1	Nitab02g021780.1
Nitab10g005320.1	Nitab02g005170.1
Nitab06g034790.1	Nitab04g013080.1
Nitab18g008390.1	Nitab18g007190.1
Nitab22g026260.1	Nitab19g015220.1
Nitab03g020720.1	Nitab17g035300.1
Nitab18g010480.1	Nitab09g019130.1
Nitab03g018320.1	Nitab17g037600.1
Nitab06g014760.1	Nitab04g024230.1
Nitab16g020080.1	Nitab12g017450.1
Nitab11g011300.1	Nitab13g022640.1
Nitab01g016400.1	Nitab18g007660.1
Nitab03g007190.1	Nitab17g017570.1
Nitab03g021370.1	Nitab17g034660.1
Nitab07g026520.1	Nitab14g012690.1
Nitab10g018280.1	Nitab02g018500.1
Nitab05g017270.1	Nitab24g006490.1
Nitab05g005650.1	Nitab24g007550.1
Nitab05g025910.1	Nitab23g020990.1
Nitab01g011780.1	Nitab23g013940.1
Nitab07g021400.1	Nitab19g035000.1
Nitab01g005120.1	Nitab23g006100.1
Nitab08g013560.1	Nitab22g010010.1
Nitab06g008300.1	Nitab04g027820.1
Nitab03g018990.1	Nitab17g037000.1
Nitab18g005450.1	Nitab18g005250.1
Nitab07g023820.1	Nitab19g036790.1
Nitab01g024300.1	Nitab23g024830.1
Nitab10g012450.1	Nitab02g011470.1
Nitab08g015100.1	Nitab22g016420.1
Nitab02g025990.1	Nitab02g025850.1
Nitab07g021780.1	Nitab19g035160.1
Nitab06g025270.1	Nitab04g014610.1
Nitab17g025370.1	Nitab17g025280.1
Nitab01g014080.1	Nitab23g016050.1
Nitab13g026800.1	Nitab11g005380.1
Nitab08g011510.1	Nitab22g011760.1
Nitab10g008570.1	Nitab24g008990.1
Nitab10g011160.1	Nitab02g010230.1
Nitab16g006120.1	Nitab23g028620.1
Nitab18g019190.1	Nitab09g010470.1
Nitab01g013480.1	Nitab23g015220.1
Nitab10g014250.1	Nitab23g029700.1
Nitab07g009590.1	Nitab19g023260.1
Nitab23g025730.1	Nitab23g027000.1
Nitab22g023630.1	Nitab14g015280.1
Nitab01g007660.1	Nitab23g007960.1
Nitab18g023000.1	Nitab23g010050.1
Nitab10g005530.1	Nitab02g005360.1
Nitab22g024560.1	Nitab22g024550.1
Nitab08g007420.1	Nitab22g009190.1
Nitab06g020310.1	Nitab04g019050.1
Nitab06g030630.1	Nitab04g009800.1
Nitab08g029010.1	Nitab21g020310.1
Nitab20g009860.1	Nitab24g020290.1
Nitab08g009070.1	Nitab22g007920.1
Nitab03g022300.1	Nitab17g033790.1
Nitab03g024170.1	Nitab17g032270.1
Nitab07g011020.1	Nitab19g025290.1
Nitab07g005650.1	Nitab19g020820.1
Nitab08g026100.1	Nitab21g017970.1
Nitab07g023860.1	Nitab19g036750.1
Nitab20g010900.1	Nitab24g016480.1
Nitab06g011690.1	Nitab04g029570.1
Nitab03g005050.1	Nitab17g008690.1
Nitab22g034510.1	Nitab19g007370.1
Nitab17g025900.1	Nitab17g025210.1
Nitab11g014020.1	Nitab13g021960.1
Nitab22g029250.1	Nitab19g014900.1
Nitab20g008840.1	Nitab20g009200.1
Nitab20g018520.1	Nitab15g012160.1
Nitab22g027380.1	Nitab19g012700.1
Nitab06g018700.1	Nitab04g018140.1
Nitab18g019500.1	Nitab09g010180.1
Nitab07g011370.1	Nitab19g025660.1
Nitab03g017080.1	Nitab17g038440.1
Nitab18g010730.1	Nitab09g016600.1
Nitab10g023660.1	Nitab02g025380.1
Nitab01g005800.1	Nitab23g006290.1
Nitab06g031340.1	Nitab04g010380.1
Nitab04g031600.1	Nitab04g031160.1
Nitab01g025350.1	Nitab12g006530.1
Nitab06g008310.1	Nitab04g027830.1
Nitab07g017830.1	Nitab19g030270.1
Nitab06g022820.1	Nitab04g016090.1
Nitab16g018910.1	Nitab12g013650.1
Nitab07g029400.1	Nitab14g010130.1
Nitab03g020820.1	Nitab17g035260.1
Nitab08g008360.1	Nitab02g010400.1
Nitab07g009060.1	Nitab19g017660.1
Nitab16g009370.1	Nitab12g024310.1
Nitab16g017830.1	Nitab12g014110.1
Nitab16g020500.1	Nitab12g018990.1
Nitab11g019850.1	Nitab13g012420.1
Nitab18g012250.1	Nitab09g017420.1
Nitab20g014990.1	Nitab24g005180.1
Nitab06g008090.1	Nitab04g030090.1
Nitab24g014800.1	Nitab12g018870.1
Nitab18g022890.1	Nitab23g010230.1
Nitab07g006770.1	Nitab19g018900.1
Nitab16g007060.1	Nitab23g026220.1
Nitab06g033920.1	Nitab06g033820.1
Nitab18g010570.1	Nitab09g019250.1
Nitab10g012470.1	Nitab02g011430.1
Nitab10g022650.1	Nitab02g024160.1
Nitab07g010220.1	Nitab19g026470.1
Nitab07g010540.1	Nitab19g021910.1
Nitab16g009790.1	Nitab23g025610.1
Nitab07g013770.1	Nitab07g013050.1
Nitab11g010960.1	Nitab13g023050.1
Nitab18g020550.1	Nitab09g011960.1
Nitab11g015950.1	Nitab13g017900.1
Nitab18g007430.1	Nitab09g021610.1
Nitab22g033970.1	Nitab19g007760.1
Nitab16g022670.1	Nitab12g017990.1
Nitab20g022580.1	Nitab15g008150.1
Nitab18g017580.1	Nitab09g013630.1
Nitab06g031730.1	Nitab17g007430.1
Nitab07g014930.1	Nitab19g028130.1
Nitab16g018870.1	Nitab12g013690.1
Nitab06g026830.1	Nitab23g010110.1
Nitab01g021870.1	Nitab23g021560.1
Nitab08g024360.1	Nitab21g015310.1
Nitab13g021070.1	Nitab13g021350.1
Nitab01g019030.1	Nitab23g022730.1
Nitab22g025870.1	Nitab19g016940.1
Nitab16g024120.1	Nitab12g021330.1
Nitab10g022570.1	Nitab02g024110.1
Nitab05g024330.1	Nitab15g021320.1
Nitab05g022050.1	Nitab15g019450.1
Nitab07g027640.1	Nitab14g011790.1
Nitab16g014970.1	Nitab12g015900.1
Nitab16g014450.1	Nitab12g012750.1
Nitab21g017880.1	Nitab17g019910.1
Nitab01g010640.1	Nitab23g012980.1
Nitab10g013130.1	Nitab02g011780.1
Nitab06g023250.1	Nitab04g015590.1
Nitab03g026450.1	Nitab17g031520.1
Nitab06g016450.1	Nitab04g022370.1
Nitab05g023910.1	Nitab15g021050.1
Nitab06g025670.1	Nitab04g014020.1
Nitab06g022060.1	Nitab04g016880.1
Nitab08g021170.1	Nitab21g010760.1
Nitab03g019100.1	Nitab17g036940.1
Nitab01g007760.1	Nitab23g008100.1
Nitab06g022530.1	Nitab04g016370.1
Nitab16g021070.1	Nitab12g020000.1
Nitab06g030190.1	Nitab04g009260.1
Nitab08g028270.1	Nitab21g019760.1
Nitab06g019450.1	Nitab04g017870.1
Nitab16g006700.1	Nitab23g026490.1
Nitab20g011170.1	Nitab24g016190.1
Nitab23g011620.1	Nitab23g012050.1
Nitab18g021510.1	Nitab11g025860.1
Nitab05g025400.1	Nitab16g009050.1
Nitab10g012560.1	Nitab02g011400.1
Nitab19g016130.1	Nitab19g016000.1
Nitab05g010630.1	Nitab24g010820.1
Nitab09g006370.1	Nitab18g025140.1
Nitab07g012830.1	Nitab19g024390.1
Nitab07g029020.1	Nitab17g029700.1
Nitab03g026920.1	Nitab03g026890.1
Nitab10g018170.1	Nitab02g018400.1
Nitab11g012380.1	Nitab13g020210.1
Nitab16g025000.1	Nitab12g022400.1
Nitab10g011570.1	Nitab02g010800.1
Nitab08g026650.1	Nitab21g018180.1
Nitab22g036430.1	Nitab18g016760.1
Nitab11g022090.1	Nitab13g010390.1
Nitab22g028120.1	Nitab12g010130.1
Nitab05g020060.1	Nitab15g014640.1
Nitab07g014230.1	Nitab19g027530.1
Nitab20g011220.1	Nitab24g016080.1
Nitab03g013530.1	Nitab17g023320.1
Nitab11g014850.1	Nitab13g018980.1
Nitab11g021270.1	Nitab13g011140.1
Nitab06g027110.1	Nitab04g006000.1
Nitab20g015510.1	Nitab15g013920.1
Nitab07g022550.1	Nitab19g035900.1
Nitab18g017200.1	Nitab09g014050.1
Nitab18g010400.1	Nitab09g019080.1
Nitab18g015290.1	Nitab09g014630.1
Nitab07g015150.1	Nitab19g028320.1
Nitab08g013640.1	Nitab22g014510.1
Nitab11g017930.1	Nitab13g014320.1
Nitab16g010530.1	Nitab12g007670.1
Nitab10g016430.1	Nitab02g017000.1
Nitab06g032910.1	Nitab04g011440.1
Nitab18g009040.1	Nitab09g021000.1
Nitab03g029580.1	Nitab17g027840.1
Nitab03g013520.1	Nitab17g016780.1
Nitab03g005670.1	Nitab17g010530.1
Nitab10g005940.1	Nitab02g005890.1
Nitab07g031440.1	Nitab14g008260.1
Nitab16g014150.1	Nitab20g010510.1
Nitab20g008410.1	Nitab24g022270.1
Nitab06g013490.1	Nitab04g025050.1
Nitab01g010870.1	Nitab23g013300.1
Nitab11g010890.1	Nitab13g023080.1
Nitab22g027950.1	Nitab22g006030.1
Nitab07g031560.1	Nitab17g038600.1
Nitab05g014040.1	Nitab02g016380.1
Nitab19g026730.1	Nitab19g026680.1
Nitab18g011560.1	Nitab09g019280.1
Nitab18g014510.1	Nitab09g015300.1
Nitab03g022330.1	Nitab17g033830.1
Nitab07g008730.1	Nitab19g017890.1
Nitab11g020480.1	Nitab13g011900.1
Nitab03g030710.1	Nitab03g030080.1
Nitab18g010010.1	Nitab09g020270.1
Nitab07g020000.1	Nitab19g033180.1
Nitab06g014380.1	Nitab04g025650.1
Nitab16g011650.1	Nitab12g009040.1
Nitab01g005180.1	Nitab23g005470.1
Nitab11g009510.1	Nitab13g024270.1
Nitab11g025210.1	Nitab13g007030.1
Nitab16g006360.1	Nitab23g026840.1
Nitab10g023980.1	Nitab02g025730.1
Nitab21g008310.1	Nitab14g019390.1
Nitab22g026880.1	Nitab19g012030.1
Nitab10g008920.1	Nitab02g008320.1
Nitab22g031580.1	Nitab19g009710.1
Nitab18g005430.1	Nitab18g005220.1
Nitab05g009600.1	Nitab24g011960.1
Nitab18g011060.1	Nitab09g019810.1
Nitab10g023440.1	Nitab02g025100.1
Nitab07g008510.1	Nitab19g019700.1
Nitab07g020100.1	Nitab19g033270.1
Nitab19g037640.1	Nitab19g037350.1
Nitab20g023830.1	Nitab15g006520.1
Nitab06g027940.1	Nitab04g007110.1
Nitab06g028250.1	Nitab04g007710.1
Nitab06g020740.1	Nitab04g017690.1
Nitab07g008920.1	Nitab19g017730.1
Nitab03g019110.1	Nitab17g036930.1
Nitab03g035050.1	Nitab03g035280.1
Nitab06g031160.1	Nitab04g010230.1
Nitab17g022860.1	Nitab17g017820.1
Nitab24g021000.1	Nitab24g021390.1
Nitab11g026280.1	Nitab23g021870.1
Nitab03g033960.1	Nitab17g021190.1
Nitab23g011380.1	Nitab23g008650.1
Nitab21g012170.1	Nitab21g012160.1
Nitab16g009780.1	Nitab12g024060.1
Nitab05g011450.1	Nitab24g008630.1
Nitab06g020300.1	Nitab04g019040.1
Nitab10g018330.1	Nitab02g018530.1
Nitab11g014490.1	Nitab13g021510.1
Nitab01g025630.1	Nitab12g006190.1
Nitab03g008580.1	Nitab17g015350.1
Nitab05g019030.1	Nitab24g007300.1
Nitab05g014240.1	Nitab15g019110.1
Nitab06g005620.1	Nitab04g032940.1
Nitab07g015900.1	Nitab19g029070.1
Nitab11g014580.1	Nitab24g005480.1
Nitab03g029190.1	Nitab17g028210.1
Nitab16g011580.1	Nitab12g008930.1
Nitab16g010160.1	Nitab12g007300.1
Nitab03g019810.1	Nitab17g036180.1
Nitab10g023320.1	Nitab02g024900.1
Nitab03g010830.1	Nitab17g013160.1
Nitab22g034570.1	Nitab17g024060.1
Nitab05g023790.1	Nitab15g020780.1
Nitab03g021750.1	Nitab17g034320.1
Nitab08g006190.1	Nitab22g013860.1
Nitab01g020380.1	Nitab04g018690.1
Nitab22g028450.1	Nitab19g013600.1
Nitab20g022110.1	Nitab15g008600.1
Nitab16g020930.1	Nitab12g019840.1
Nitab11g026900.1	Nitab13g005100.1
Nitab01g009380.1	Nitab23g009810.1
Nitab03g006810.1	Nitab17g017750.1
Nitab06g029170.1	Nitab04g008230.1
Nitab07g021490.1	Nitab12g015990.1
Nitab21g008860.1	Nitab17g036780.1
Nitab10g015270.1	Nitab02g014760.1
Nitab16g015710.1	Nitab12g011780.1
Nitab22g023670.1	Nitab14g015190.1
Nitab03g035530.1	Nitab17g025540.1
Nitab14g009130.1	Nitab24g013250.1
Nitab03g019510.1	Nitab17g036610.1
Nitab06g020490.1	Nitab04g018560.1
Nitab03g029890.1	Nitab17g027640.1
Nitab11g021260.1	Nitab13g011160.1
Nitab07g009410.1	Nitab19g023000.1
Nitab06g019110.1	Nitab17g008000.1
Nitab16g009300.1	Nitab12g024240.1
Nitab17g006280.1	Nitab17g009230.1
Nitab07g021320.1	Nitab19g034920.1
Nitab16g005720.1	Nitab23g029080.1
Nitab03g022460.1	Nitab17g033640.1
Nitab10g019740.1	Nitab23g006750.1
Nitab06g032140.1	Nitab04g010560.1
Nitab16g018470.1	Nitab12g013400.1
Nitab07g031610.1	Nitab17g024820.1
Nitab08g010030.1	Nitab22g006440.1
Nitab06g005140.1	Nitab17g007010.1
Nitab01g009980.1	Nitab23g012450.1
Nitab10g010730.1	Nitab02g009720.1
Nitab16g024910.1	Nitab12g022340.1
Nitab18g023040.1	Nitab23g010020.1
Nitab17g005430.1	Nitab17g009920.1
Nitab11g008880.1	Nitab13g024510.1
Nitab06g032120.1	Nitab04g010540.1
Nitab01g015530.1	Nitab23g017760.1
Nitab18g013060.1	Nitab09g016780.1
Nitab08g006100.1	Nitab22g013820.1
Nitab03g027630.1	Nitab17g030520.1
Nitab01g025680.1	Nitab12g006120.1
Nitab11g025440.1	Nitab13g006880.1
Nitab22g032750.1	Nitab16g014870.1
Nitab03g008210.1	Nitab17g015950.1
Nitab03g023800.1	Nitab17g032580.1
Nitab07g013520.1	Nitab07g013350.1
Nitab05g016690.1	Nitab24g006240.1
Nitab10g026360.1	Nitab02g028330.1
Nitab06g006900.1	Nitab04g031150.1
Nitab10g023120.1	Nitab02g024810.1
Nitab10g006030.1	Nitab02g005950.1
Nitab03g032190.1	Nitab03g032600.1
Nitab08g027090.1	Nitab21g018630.1
Nitab02g021140.1	Nitab02g019850.1
Nitab01g015160.1	Nitab23g017190.1
Nitab08g016000.1	Nitab22g020520.1
Nitab08g027020.1	Nitab21g018550.1
Nitab22g025910.1	Nitab19g015630.1
Nitab11g025540.1	Nitab07g031670.1
Nitab02g021430.1	Nitab02g021810.1
Nitab11g015750.1	Nitab13g018150.1
Nitab23g017030.1	Nitab23g017010.1
Nitab10g025060.1	Nitab02g027010.1
Nitab07g025730.1	Nitab14g013180.1
Nitab01g006060.1	Nitab23g006650.1
Nitab08g014410.1	Nitab22g015350.1
Nitab06g026110.1	Nitab04g005160.1
Nitab22g035650.1	Nitab09g015880.1
Nitab18g009470.1	Nitab23g027990.1
Nitab06g026170.1	Nitab04g005270.1
Nitab16g022490.1	Nitab12g018290.1
Nitab10g005540.1	Nitab02g005370.1
Nitab06g035300.1	Nitab04g013640.1
Nitab06g023020.1	Nitab04g015830.1
Nitab11g009300.1	Nitab11g008750.1
Nitab05g011620.1	Nitab24g008700.1
Nitab01g006340.1	Nitab23g006850.1
Nitab20g008870.1	Nitab20g009170.1
Nitab09g006260.1	Nitab18g025260.1
Nitab20g009600.1	Nitab12g013610.1
Nitab22g025860.1	Nitab19g016950.1
Nitab07g011560.1	Nitab19g025820.1
Nitab07g020030.1	Nitab19g033210.1
Nitab01g006020.1	Nitab23g006610.1
Nitab06g005910.1	Nitab04g032170.1
Nitab10g023380.1	Nitab02g025000.1
Nitab16g009330.1	Nitab12g024270.1
Nitab18g011890.1	Nitab09g017720.1
Nitab05g023460.1	Nitab22g007690.1
Nitab06g019400.1	Nitab04g017940.1
Nitab01g010080.1	Nitab23g012300.1
Nitab07g026040.1	Nitab14g013850.1
Nitab07g030510.1	Nitab14g008980.1
Nitab07g022580.1	Nitab19g035910.1
Nitab19g016030.1	Nitab19g016020.1
Nitab11g012610.1	Nitab13g020050.1
Nitab20g018390.1	Nitab15g012060.1
Nitab08g007270.1	Nitab22g009620.1
Nitab01g015120.1	Nitab23g017180.1
Nitab22g024030.1	Nitab14g014240.1
Nitab18g014820.1	Nitab09g014960.1
Nitab07g025500.1	Nitab14g013590.1
Nitab18g006570.1	Nitab09g021530.1
Nitab10g008700.1	Nitab02g008140.1
Nitab07g009800.1	Nitab19g023480.1
Nitab08g010050.1	Nitab22g013610.1
Nitab16g025280.1	Nitab16g025170.1
Nitab05g020120.1	Nitab15g014610.1
Nitab16g012130.1	Nitab12g009580.1
Nitab09g006040.1	Nitab18g025310.1
Nitab07g028310.1	Nitab14g011380.1
Nitab16g016840.1	Nitab12g015500.1
Nitab22g032760.1	Nitab16g014880.1
Nitab07g005600.1	Nitab19g020860.1
Nitab07g012120.1	Nitab19g024030.1
Nitab01g012570.1	Nitab23g014490.1
Nitab03g030990.1	Nitab17g027100.1
Nitab11g018260.1	Nitab13g014330.1
Nitab10g022100.1	Nitab02g023530.1
Nitab06g008060.1	Nitab04g030050.1
Nitab08g028030.1	Nitab21g019520.1
Nitab09g007500.1	Nitab18g024260.1
Nitab16g022680.1	Nitab12g017980.1
Nitab07g011390.1	Nitab19g025640.1
Nitab22g027720.1	Nitab19g013040.1
Nitab19g009560.1	Nitab19g009550.1
Nitab10g006300.1	Nitab02g006190.1
Nitab16g020580.1	Nitab12g019520.1
Nitab16g005010.1	Nitab24g024880.1
Nitab20g023530.1	Nitab15g015880.1
Nitab12g025100.1	Nitab21g016170.1
Nitab03g028600.1	Nitab17g028590.1
Nitab07g010870.1	Nitab15g016120.1
Nitab01g013580.1	Nitab23g015370.1
Nitab10g007090.1	Nitab02g006830.1
Nitab20g014980.1	Nitab24g005090.1
Nitab08g029440.1	Nitab21g020930.1
Nitab07g014910.1	Nitab19g028100.1
Nitab06g016730.1	Nitab04g022180.1
Nitab16g005410.1	Nitab23g029560.1
Nitab05g013210.1	Nitab15g015520.1
Nitab07g017800.1	Nitab19g030300.1
Nitab11g018520.1	Nitab13g014350.1
Nitab08g008770.1	Nitab22g007950.1
Nitab06g017760.1	Nitab04g021030.1
Nitab18g017740.1	Nitab09g013450.1
Nitab20g007150.1	Nitab24g023710.1
Nitab10g007290.1	Nitab02g007160.1
Nitab11g017430.1	Nitab13g016930.1
Nitab16g017140.1	Nitab12g014990.1
Nitab07g021300.1	Nitab19g034860.1
Nitab16g025880.1	Nitab12g022550.1
Nitab06g005870.1	Nitab22g012370.1
Nitab11g022340.1	Nitab13g010150.1
Nitab18g021420.1	Nitab09g009470.1
Nitab20g008380.1	Nitab24g022300.1
Nitab06g035130.1	Nitab04g013460.1
Nitab03g026400.1	Nitab17g031570.1
Nitab08g027140.1	Nitab21g018610.1
Nitab07g019470.1	Nitab19g032740.1
Nitab23g011600.1	Nitab23g012000.1
Nitab12g014910.1	Nitab12g014930.1
Nitab07g031430.1	Nitab14g008250.1
Nitab01g023050.1	Nitab23g023630.1
Nitab01g020880.1	Nitab23g007840.1
Nitab07g016770.1	Nitab19g030770.1
Nitab03g011590.1	Nitab17g021360.1
Nitab18g018120.1	Nitab09g012940.1
Nitab07g018750.1	Nitab19g032010.1
Nitab17g008240.1	Nitab17g018140.1
Nitab16g009280.1	Nitab12g024220.1
Nitab01g026370.1	Nitab12g006030.1
Nitab22g025390.1	Nitab19g038730.1
Nitab13g026890.1	Nitab11g005480.1
Nitab01g006670.1	Nitab23g007200.1
Nitab22g024640.1	Nitab19g016830.1
Nitab10g014680.1	Nitab02g014110.1
Nitab16g007310.1	Nitab23g025970.1
Nitab03g020910.1	Nitab17g035140.1
Nitab05g018820.1	Nitab24g007570.1
Nitab24g020920.1	Nitab24g021330.1
Nitab10g019530.1	Nitab02g021920.1
Nitab18g008280.1	Nitab18g007100.1
Nitab22g033350.1	Nitab04g027950.1
Nitab08g027970.1	Nitab21g019450.1
Nitab16g008090.1	Nitab23g028080.1
Nitab16g025230.1	Nitab12g022990.1
Nitab03g034990.1	Nitab03g035130.1
Nitab05g018610.1	Nitab24g007640.1
Nitab08g025200.1	Nitab21g016460.1
Nitab09g006400.1	Nitab18g025170.1
Nitab22g030410.1	Nitab19g011250.1
Nitab06g024200.1	Nitab04g015300.1
Nitab08g011400.1	Nitab22g012100.1
Nitab18g010000.1	Nitab09g020260.1
Nitab18g011660.1	Nitab09g017960.1
Nitab09g005930.1	Nitab18g025420.1
Nitab10g017540.1	Nitab02g017800.1
Nitab06g013510.1	Nitab04g025040.1
Nitab16g019570.1	Nitab12g016920.1
Nitab03g021260.1	Nitab17g034740.1
Nitab10g021030.1	Nitab02g020290.1
Nitab11g012520.1	Nitab13g019910.1
Nitab20g014630.1	Nitab24g018470.1
Nitab20g023340.1	Nitab15g007160.1
Nitab16g010890.1	Nitab12g008050.1
Nitab06g020610.1	Nitab04g018430.1
Nitab18g015850.1	Nitab18g016580.1
Nitab07g010590.1	Nitab19g021810.1
Nitab18g022170.1	Nitab09g008830.1
Nitab07g021600.1	Nitab23g015600.1
Nitab06g005120.1	Nitab17g006990.1
Nitab07g010550.1	Nitab19g021900.1
Nitab05g024100.1	Nitab15g021100.1
Nitab08g006740.1	Nitab22g014310.1
Nitab02g021330.1	Nitab02g021720.1
Nitab01g015140.1	Nitab23g017160.1
Nitab03g007180.1	Nitab17g017580.1
Nitab06g033270.1	Nitab04g011830.1
Nitab22g028670.1	Nitab19g013830.1
Nitab10g019570.1	Nitab02g021970.1
Nitab18g008260.1	Nitab18g007080.1
Nitab05g016430.1	Nitab24g005900.1
