Nitab13g026770.1	Nitab13g009490.1
Nitab03g033930.1	Nitab03g032390.1
Nitab07g026200.1	Nitab14g014080.1
Nitab18g010780.1	Nitab09g020090.1
Nitab03g034330.1	Nitab03g024960.1
Nitab10g021240.1	Nitab12g006940.1
Nitab08g021250.1	Nitab21g010870.1
Nitab11g013560.1	Nitab13g020460.1
Nitab21g005240.1	Nitab14g021560.1
Nitab16g011950.1	Nitab12g009390.1
Nitab10g012660.1	Nitab02g012640.1
Nitab06g014520.1	Nitab02g010070.1
Nitab06g020860.1	Nitab04g017710.1
Nitab19g031520.1	Nitab15g016940.1
Nitab01g010370.1	Nitab23g012540.1
Nitab05g016210.1	Nitab24g005750.1
Nitab20g017780.1	Nitab23g005060.1
Nitab11g015340.1	Nitab23g027300.1
Nitab05g019690.1	Nitab24g007510.1
Nitab18g012730.1	Nitab09g017050.1
Nitab20g024640.1	Nitab15g005450.1
Nitab20g018780.1	Nitab15g011680.1
Nitab18g017850.1	Nitab19g032500.1
Nitab06g014850.1	Nitab04g024180.1
Nitab01g028510.1	Nitab23g006050.1
Nitab20g015300.1	Nitab15g014540.1
Nitab08g021620.1	Nitab21g011030.1
Nitab20g012470.1	Nitab12g011510.1
Nitab07g019430.1	Nitab09g013510.1
Nitab11g025240.1	Nitab13g007000.1
Nitab18g010210.1	Nitab17g018380.1
Nitab20g014510.1	Nitab24g018550.1
Nitab16g019030.1	Nitab12g016320.1
Nitab21g012110.1	Nitab23g017400.1
Nitab20g025150.1	Nitab09g021890.1
Nitab10g025770.1	Nitab21g018480.1
Nitab06g007210.1	Nitab04g030830.1
Nitab07g014660.1	Nitab19g027830.1
Nitab16g024620.1	Nitab12g021880.1
Nitab18g017620.1	Nitab19g032950.1
Nitab10g018270.1	Nitab02g018490.1
Nitab20g015750.1	Nitab15g013720.1
Nitab08g013060.1	Nitab22g012510.1
Nitab06g022310.1	Nitab04g016710.1
Nitab16g020140.1	Nitab12g019160.1
Nitab03g025900.1	Nitab17g032030.1
Nitab01g018950.1	Nitab01g018440.1
Nitab07g012670.1	Nitab23g023380.1
Nitab07g027280.1	Nitab22g011770.1
Nitab08g015440.1	Nitab05g016030.1
Nitab07g027810.1	Nitab14g011480.1
Nitab16g018320.1	Nitab12g013530.1
Nitab07g026770.1	Nitab14g012490.1
Nitab22g031150.1	Nitab19g010380.1
Nitab01g012310.1	Nitab23g014330.1
Nitab21g005700.1	Nitab14g021490.1
Nitab16g021820.1	Nitab12g018770.1
Nitab10g014030.1	Nitab17g010270.1
Nitab20g009060.1	Nitab24g021490.1
Nitab07g012180.1	Nitab19g023960.1
Nitab06g027560.1	Nitab04g006490.1
Nitab01g021760.1	Nitab23g020070.1
Nitab19g026790.1	Nitab19g022070.1
Nitab16g014360.1	Nitab02g011630.1
Nitab19g016220.1	Nitab19g015910.1
Nitab03g028890.1	Nitab14g018410.1
Nitab17g005210.1	Nitab17g009520.1
Nitab03g008860.1	Nitab17g037980.1
Nitab03g026420.1	Nitab17g031560.1
Nitab07g025320.1	Nitab14g013360.1
Nitab16g015200.1	Nitab12g016190.1
Nitab03g005590.1	Nitab22g007560.1
Nitab06g011100.1	Nitab04g026060.1
Nitab17g029290.1	Nitab17g029010.1
Nitab08g025610.1	Nitab02g022900.1
Nitab18g020750.1	Nitab09g011900.1
Nitab07g011290.1	Nitab19g025590.1
Nitab05g023840.1	Nitab15g019970.1
Nitab05g011380.1	Nitab24g008590.1
Nitab11g025770.1	Nitab09g008480.1
Nitab20g015740.1	Nitab15g013740.1
Nitab22g023140.1	Nitab14g014530.1
Nitab06g013580.1	Nitab13g008150.1
Nitab07g033090.1	Nitab14g007060.1
Nitab07g027090.1	Nitab14g012030.1
Nitab06g029670.1	Nitab04g008600.1
Nitab05g024230.1	Nitab15g021230.1
Nitab08g007690.1	Nitab17g007400.1
Nitab07g012820.1	Nitab18g010740.1
Nitab01g019680.1	Nitab09g014060.1
Nitab03g034570.1	Nitab17g026450.1
Nitab01g019350.1	Nitab23g022850.1
Nitab13g015210.1	Nitab13g015190.1
Nitab07g022880.1	Nitab19g036220.1
Nitab11g017170.1	Nitab09g015780.1
Nitab16g022770.1	Nitab12g018550.1
Nitab06g012330.1	Nitab13g007710.1
Nitab06g010710.1	Nitab04g027130.1
Nitab07g013500.1	Nitab07g013370.1
Nitab07g013700.1	Nitab07g013140.1
Nitab03g018850.1	Nitab14g018570.1
Nitab05g009630.1	Nitab02g009020.1
Nitab12g025470.1	Nitab13g014960.1
Nitab08g024290.1	Nitab21g015230.1
Nitab11g024870.1	Nitab13g007970.1
Nitab05g020390.1	Nitab15g017760.1
Nitab11g013800.1	Nitab13g022120.1
Nitab11g025510.1	Nitab13g006810.1
Nitab18g011820.1	Nitab09g017810.1
Nitab05g008800.1	Nitab24g012670.1
Nitab16g005490.1	Nitab23g028890.1
Nitab16g005990.1	Nitab15g014670.1
Nitab18g008890.1	Nitab22g012300.1
Nitab01g018970.1	Nitab01g018410.1
Nitab11g021940.1	Nitab04g026600.1
Nitab08g010770.1	Nitab19g014010.1
Nitab06g009580.1	Nitab24g014720.1
Nitab01g006720.1	Nitab14g007460.1
Nitab01g025980.1	Nitab19g028020.1
Nitab20g019870.1	Nitab22g013180.1
Nitab18g012480.1	Nitab22g018080.1
Nitab11g018560.1	Nitab24g010560.1
Nitab06g030250.1	Nitab04g009320.1
Nitab07g007630.1	Nitab04g032980.1
Nitab08g020250.1	Nitab22g020850.1
Nitab06g013990.1	Nitab04g024690.1
Nitab03g018420.1	Nitab17g015510.1
Nitab21g012950.1	Nitab21g012970.1
Nitab08g013780.1	Nitab22g014910.1
Nitab06g019040.1	Nitab02g014240.1
Nitab03g023910.1	Nitab17g032480.1
Nitab10g014540.1	Nitab02g013990.1
Nitab20g011080.1	Nitab24g016300.1
Nitab05g024350.1	Nitab15g014280.1
Nitab05g007400.1	Nitab04g028830.1
Nitab06g031920.1	Nitab17g007250.1
Nitab01g021680.1	Nitab23g020100.1
Nitab05g010700.1	Nitab24g010700.1
Nitab22g031920.1	Nitab19g009990.1
Nitab07g023460.1	Nitab19g036540.1
Nitab10g005500.1	Nitab04g014350.1
Nitab11g015390.1	Nitab13g018510.1
Nitab22g026450.1	Nitab22g005370.1
Nitab10g023460.1	Nitab02g025120.1
Nitab03g031020.1	Nitab17g027150.1
Nitab07g024800.1	Nitab12g021950.1
Nitab03g028180.1	Nitab04g011130.1
Nitab16g005290.1	Nitab23g029480.1
Nitab22g031180.1	Nitab08g009130.1
Nitab10g022500.1	Nitab13g012660.1
Nitab10g019970.1	Nitab02g020030.1
Nitab06g011700.1	Nitab04g029560.1
Nitab08g023720.1	Nitab21g014110.1
Nitab06g035070.1	Nitab04g013360.1
Nitab01g025720.1	Nitab21g013160.1
Nitab03g030810.1	Nitab17g013150.1
Nitab18g007990.1	Nitab18g006600.1
Nitab08g021960.1	Nitab22g018980.1
Nitab21g012060.1	Nitab22g019460.1
Nitab10g023860.1	Nitab02g025550.1
Nitab20g018810.1	Nitab04g028770.1
Nitab07g013590.1	Nitab07g013220.1
Nitab10g019550.1	Nitab21g016540.1
Nitab07g020960.1	Nitab19g034420.1
Nitab05g010810.1	Nitab24g012610.1
Nitab10g019390.1	Nitab02g020540.1
Nitab22g029050.1	Nitab22g005500.1
Nitab22g032920.1	Nitab19g008880.1
Nitab03g009270.1	Nitab17g014390.1
Nitab18g009730.1	Nitab22g018850.1
Nitab08g015870.1	Nitab22g020640.1
Nitab01g016940.1	Nitab23g018700.1
Nitab11g011960.1	Nitab13g020530.1
Nitab11g026720.1	Nitab19g024680.1
Nitab06g007580.1	Nitab15g017740.1
Nitab05g011070.1	Nitab24g008340.1
Nitab03g010130.1	Nitab17g013760.1
Nitab05g019680.1	Nitab24g010360.1
Nitab20g006550.1	Nitab21g014170.1
Nitab21g008570.1	Nitab14g018960.1
Nitab01g020470.1	Nitab23g021970.1
Nitab08g014470.1	Nitab17g009420.1
Nitab03g013810.1	Nitab14g016520.1
Nitab18g020610.1	Nitab09g012030.1
Nitab07g014540.1	Nitab19g026830.1
Nitab03g030020.1	Nitab17g013320.1
Nitab07g010230.1	Nitab19g026480.1
Nitab03g031150.1	Nitab03g033650.1
Nitab08g014230.1	Nitab22g015300.1
Nitab18g013650.1	Nitab09g015970.1
Nitab03g024260.1	Nitab03g025290.1
Nitab23g014700.1	Nitab23g014780.1
Nitab05g014680.1	Nitab09g015220.1
Nitab01g017060.1	Nitab23g021040.1
Nitab20g008340.1	Nitab24g022330.1
Nitab03g016710.1	Nitab17g037810.1
Nitab16g022140.1	Nitab12g017670.1
Nitab06g015820.1	Nitab04g023200.1
Nitab03g016360.1	Nitab17g024200.1
Nitab21g005420.1	Nitab03g035210.1
Nitab03g014320.1	Nitab17g039830.1
Nitab06g033690.1	Nitab04g012290.1
Nitab08g007050.1	Nitab23g017650.1
Nitab11g006530.1	Nitab13g025110.1
Nitab22g022440.1	Nitab04g007920.1
Nitab16g022590.1	Nitab12g017940.1
Nitab20g007880.1	Nitab24g022920.1
Nitab18g013520.1	Nitab09g015850.1
Nitab05g011980.1	Nitab24g009210.1
Nitab07g010250.1	Nitab17g014400.1
Nitab06g022900.1	Nitab04g016040.1
Nitab18g015280.1	Nitab24g020400.1
Nitab03g030880.1	Nitab17g027240.1
Nitab20g013770.1	Nitab24g017950.1
Nitab01g023010.1	Nitab23g023570.1
Nitab08g006830.1	Nitab22g014400.1
Nitab16g016160.1	Nitab24g015750.1
Nitab20g006030.1	Nitab24g024540.1
Nitab06g027970.1	Nitab04g007050.1
Nitab10g016100.1	Nitab02g015830.1
Nitab08g025000.1	Nitab21g016140.1
Nitab08g025600.1	Nitab21g016860.1
Nitab03g014450.1	Nitab17g039710.1
Nitab16g012690.1	Nitab12g010360.1
Nitab16g020940.1	Nitab15g012860.1
Nitab06g019420.1	Nitab12g010220.1
Nitab20g007850.1	Nitab24g022790.1
Nitab20g009520.1	Nitab09g014530.1
Nitab20g010330.1	Nitab24g019720.1
Nitab20g023550.1	Nitab15g007000.1
Nitab08g006770.1	Nitab22g014340.1
Nitab08g008450.1	Nitab04g013010.1
Nitab08g019580.1	Nitab19g033010.1
Nitab08g021780.1	Nitab21g011130.1
Nitab08g023050.1	Nitab10g005180.1
Nitab08g029260.1	Nitab21g020610.1
Nitab09g006130.1	Nitab18g025190.1
Nitab09g008140.1	Nitab18g023430.1
Nitab06g013110.1	Nitab17g028010.1
Nitab06g028400.1	Nitab04g007480.1
Nitab06g032180.1	Nitab04g010600.1
Nitab03g009770.1	Nitab17g014180.1
Nitab03g023210.1	Nitab14g020800.1
Nitab03g026700.1	Nitab24g012450.1
Nitab11g021100.1	Nitab24g015800.1
Nitab11g025590.1	Nitab13g014680.1
Nitab10g009200.1	Nitab02g008630.1
Nitab10g011300.1	Nitab22g018580.1
Nitab10g016870.1	Nitab12g005750.1
Nitab10g018630.1	Nitab02g018880.1
Nitab10g023730.1	Nitab14g020950.1
Nitab01g013660.1	Nitab22g010130.1
Nitab01g019170.1	Nitab17g032080.1
Nitab01g021130.1	Nitab13g013220.1
Nitab01g024810.1	Nitab14g013000.1
Nitab16g016430.1	Nitab12g015750.1
Nitab16g025760.1	Nitab12g022610.1
Nitab07g013810.1	Nitab13g005430.1
Nitab07g026050.1	Nitab02g026280.1
Nitab07g031230.1	Nitab14g008470.1
Nitab18g020000.1	Nitab04g007390.1
Nitab21g005340.1	Nitab03g035090.1
Nitab21g005450.1	Nitab14g021870.1
Nitab21g006470.1	Nitab14g020810.1
Nitab21g009660.1	Nitab17g038280.1
Nitab21g010580.1	Nitab14g016420.1
Nitab21g010620.1	Nitab14g016470.1
Nitab22g036380.1	Nitab19g005240.1
Nitab22g036680.1	Nitab19g005070.1
Nitab01g011030.1	Nitab23g013430.1
Nitab03g008530.1	Nitab22g008050.1
Nitab16g006370.1	Nitab23g026810.1
Nitab01g025810.1	Nitab13g009760.1
Nitab06g021930.1	Nitab04g017080.1
Nitab16g012630.1	Nitab24g023400.1
Nitab01g023840.1	Nitab23g024030.1
Nitab06g015460.1	Nitab04g023710.1
Nitab07g022360.1	Nitab19g035700.1
Nitab03g035760.1	Nitab17g025320.1
Nitab01g012790.1	Nitab19g023890.1
Nitab16g019800.1	Nitab12g017230.1
Nitab04g026140.1	Nitab04g026150.1
Nitab20g021960.1	Nitab15g008740.1
Nitab03g008090.1	Nitab09g021350.1
Nitab04g016800.1	Nitab04g009940.1
Nitab08g018130.1	Nitab15g011470.1
Nitab06g022280.1	Nitab24g018930.1
Nitab22g035040.1	Nitab23g021820.1
Nitab18g013690.1	Nitab09g016010.1
Nitab11g020910.1	Nitab13g011570.1
Nitab21g006250.1	Nitab21g017530.1
Nitab18g013910.1	Nitab09g016450.1
Nitab03g018030.1	Nitab14g018360.1
Nitab07g017060.1	Nitab19g031100.1
Nitab21g011970.1	Nitab23g025230.1
Nitab20g023160.1	Nitab15g007430.1
Nitab06g031290.1	Nitab04g010400.1
Nitab18g013760.1	Nitab09g016070.1
Nitab23g011450.1	Nitab15g022840.1
Nitab20g021600.1	Nitab15g008970.1
Nitab11g025490.1	Nitab24g024550.1
Nitab07g022500.1	Nitab12g018970.1
Nitab17g012010.1	Nitab17g016200.1
Nitab20g022660.1	Nitab21g013600.1
Nitab03g008650.1	Nitab17g015140.1
Nitab22g035760.1	Nitab19g006290.1
Nitab07g015460.1	Nitab19g028560.1
Nitab01g026550.1	Nitab01g026950.1
Nitab08g021860.1	Nitab15g015460.1
Nitab05g022420.1	Nitab14g014440.1
Nitab07g011770.1	Nitab19g026010.1
Nitab22g024420.1	Nitab22g024380.1
Nitab21g008890.1	Nitab17g036910.1
Nitab03g005190.1	Nitab17g008900.1
Nitab03g028000.1	Nitab22g009380.1
Nitab08g014150.1	Nitab14g011240.1
Nitab06g023500.1	Nitab24g018280.1
Nitab06g022430.1	Nitab22g021730.1
Nitab03g031780.1	Nitab12g012010.1
Nitab05g017590.1	Nitab24g010120.1
Nitab13g005940.1	Nitab02g006280.1
Nitab03g006780.1	Nitab17g017910.1
Nitab06g032240.1	Nitab15g009310.1
Nitab22g024690.1	Nitab23g029170.1
Nitab08g024040.1	Nitab02g019220.1
Nitab02g021350.1	Nitab02g021710.1
Nitab03g021100.1	Nitab04g027260.1
Nitab11g014180.1	Nitab17g019350.1
Nitab07g024120.1	Nitab19g037480.1
Nitab21g006620.1	Nitab17g032730.1
Nitab11g021230.1	Nitab13g011180.1
Nitab01g026350.1	Nitab12g006080.1
Nitab17g008090.1	Nitab17g018030.1
Nitab08g010670.1	Nitab22g005770.1
Nitab03g027330.1	Nitab17g030750.1
Nitab07g015720.1	Nitab19g028710.1
Nitab08g014210.1	Nitab14g011970.1
Nitab23g011280.1	Nitab23g008590.1
Nitab06g034060.1	Nitab18g024500.1
Nitab03g023920.1	Nitab17g032470.1
Nitab17g012400.1	Nitab24g007330.1
Nitab18g014710.1	Nitab09g015050.1
Nitab03g014760.1	Nitab17g039460.1
Nitab05g021250.1	Nitab15g016840.1
Nitab21g006030.1	Nitab02g010110.1
Nitab18g006450.1	Nitab09g021830.1
Nitab21g006530.1	Nitab14g020790.1
Nitab03g005450.1	Nitab17g010320.1
Nitab22g029480.1	Nitab19g014730.1
Nitab10g016950.1	Nitab12g005720.1
Nitab03g023670.1	Nitab14g020680.1
Nitab22g036560.1	Nitab19g005540.1
Nitab22g029830.1	Nitab22g005390.1
Nitab03g015110.1	Nitab17g039380.1
Nitab03g019710.1	Nitab17g036280.1
Nitab06g025150.1	Nitab04g014720.1
Nitab06g029180.1	Nitab04g008270.1
Nitab11g022200.1	Nitab23g027880.1
Nitab03g020570.1	Nitab17g035510.1
Nitab20g006950.1	Nitab17g037770.1
Nitab07g032110.1	Nitab14g007980.1
Nitab07g007980.1	Nitab04g030790.1
Nitab23g011530.1	Nitab23g011920.1
Nitab07g026080.1	Nitab14g013960.1
Nitab08g010540.1	Nitab19g013360.1
Nitab05g026960.1	Nitab15g023090.1
Nitab01g022060.1	Nitab23g021670.1
Nitab05g026460.1	Nitab15g022740.1
Nitab08g006590.1	Nitab22g014220.1
Nitab03g010250.1	Nitab17g013680.1
Nitab05g026730.1	Nitab05g026750.1
Nitab03g005420.1	Nitab22g007040.1
Nitab07g007770.1	Nitab19g020260.1
Nitab07g020510.1	Nitab19g033550.1
Nitab11g013150.1	Nitab04g032470.1
Nitab03g006160.1	Nitab18g007090.1
Nitab17g012780.1	Nitab13g010070.1
Nitab16g022870.1	Nitab12g018580.1
Nitab17g022720.1	Nitab17g018410.1
Nitab20g016730.1	Nitab17g022270.1
Nitab16g005920.1	Nitab24g006150.1
Nitab07g023110.1	Nitab23g022600.1
Nitab20g016090.1	Nitab15g013570.1
Nitab06g017210.1	Nitab04g022070.1
Nitab05g023920.1	Nitab15g021040.1
Nitab07g009540.1	Nitab19g023210.1
Nitab11g014760.1	Nitab13g019150.1
Nitab01g023700.1	Nitab23g024380.1
Nitab11g006360.1	Nitab12g018710.1
Nitab10g008710.1	Nitab24g008970.1
Nitab16g019250.1	Nitab12g016620.1
Nitab06g009110.1	Nitab23g013550.1
Nitab16g012080.1	Nitab12g009530.1
Nitab07g027590.1	Nitab14g011750.1
Nitab05g006510.1	Nitab24g016940.1
Nitab07g029380.1	Nitab17g039280.1
Nitab07g008850.1	Nitab19g017800.1
Nitab10g006340.1	Nitab19g013560.1
Nitab03g023440.1	Nitab17g032780.1
Nitab18g021010.1	Nitab13g012450.1
Nitab18g013200.1	Nitab21g011730.1
Nitab22g028770.1	Nitab19g013950.1
Nitab07g025920.1	Nitab14g013780.1
Nitab11g011150.1	Nitab13g022840.1
Nitab16g022150.1	Nitab12g017650.1
Nitab07g014410.1	Nitab19g027200.1
Nitab22g033930.1	Nitab19g007690.1
Nitab09g007830.1	Nitab21g021080.1
Nitab07g011730.1	Nitab19g025980.1
Nitab03g027230.1	Nitab17g030850.1
Nitab05g021410.1	Nitab19g031590.1
Nitab03g035680.1	Nitab17g025400.1
Nitab20g024690.1	Nitab15g005770.1
Nitab20g013100.1	Nitab12g011560.1
Nitab11g011320.1	Nitab13g022590.1
Nitab20g005750.1	Nitab01g029070.1
Nitab18g018800.1	Nitab09g010880.1
Nitab05g005410.1	Nitab17g008450.1
Nitab07g023660.1	Nitab19g037200.1
Nitab20g006530.1	Nitab24g024150.1
Nitab20g021910.1	Nitab15g008840.1
Nitab08g006260.1	Nitab15g010150.1
Nitab08g007230.1	Nitab04g011730.1
Nitab08g007960.1	Nitab15g008980.1
Nitab08g008710.1	Nitab22g007990.1
Nitab08g020260.1	Nitab04g014000.1
Nitab08g024750.1	Nitab02g018120.1
Nitab08g028760.1	Nitab22g006140.1
Nitab09g009770.1	Nitab17g034030.1
Nitab06g012220.1	Nitab04g026180.1
Nitab06g017870.1	Nitab04g021010.1
Nitab03g005250.1	Nitab17g008960.1
Nitab03g011300.1	Nitab17g018810.1
Nitab03g015780.1	Nitab17g023860.1
Nitab03g025660.1	Nitab23g011850.1
Nitab03g031230.1	Nitab24g011770.1
Nitab11g010820.1	Nitab13g010760.1
Nitab11g012930.1	Nitab11g012950.1
Nitab11g024390.1	Nitab04g023790.1
Nitab11g025840.1	Nitab23g017920.1
Nitab10g017300.1	Nitab12g005570.1
Nitab10g020790.1	Nitab12g006870.1
Nitab10g025010.1	Nitab02g026890.1
Nitab10g025300.1	Nitab21g018250.1
Nitab10g025690.1	Nitab13g013180.1
Nitab10g026280.1	Nitab02g028230.1
Nitab01g022480.1	Nitab19g024380.1
Nitab01g023020.1	Nitab23g023610.1
Nitab01g028520.1	Nitab01g029130.1
Nitab16g021090.1	Nitab12g020070.1
Nitab07g012140.1	Nitab19g024010.1
Nitab07g014520.1	Nitab19g027570.1
Nitab07g015000.1	Nitab19g028210.1
Nitab07g020170.1	Nitab13g018550.1
Nitab07g026940.1	Nitab14g012290.1
Nitab07g027390.1	Nitab21g011840.1
Nitab07g028410.1	Nitab14g010980.1
Nitab18g021810.1	Nitab24g021650.1
Nitab21g008440.1	Nitab14g019070.1
Nitab21g010300.1	Nitab17g024110.1
Nitab05g006840.1	Nitab24g016830.1
Nitab05g013810.1	Nitab09g016510.1
Nitab05g023140.1	Nitab15g020360.1
Nitab05g024560.1	Nitab23g019860.1
Nitab05g027250.1	Nitab15g011590.1
Nitab22g028960.1	Nitab19g008610.1
Nitab22g030070.1	Nitab14g006740.1
Nitab22g033170.1	Nitab19g008650.1
Nitab08g027070.1	Nitab02g028150.1
Nitab18g019820.1	Nitab09g012630.1
Nitab18g020640.1	Nitab09g012000.1
Nitab06g029800.1	Nitab04g008880.1
Nitab06g017650.1	Nitab13g015250.1
Nitab20g009450.1	Nitab24g020690.1
Nitab16g011490.1	Nitab12g008820.1
Nitab06g019960.1	Nitab04g019180.1
Nitab06g022600.1	Nitab24g007110.1
Nitab08g014770.1	Nitab22g015600.1
Nitab11g011780.1	Nitab13g022140.1
Nitab22g031030.1	Nitab19g010470.1
Nitab07g008010.1	Nitab19g020180.1
Nitab20g024790.1	Nitab15g005630.1
Nitab11g006780.1	Nitab13g008860.1
Nitab01g018380.1	Nitab17g035470.1
Nitab06g030290.1	Nitab04g009350.1
Nitab06g021830.1	Nitab12g023890.1
Nitab10g023780.1	Nitab02g025640.1
Nitab09g007470.1	Nitab18g024070.1
Nitab10g026250.1	Nitab02g028200.1
Nitab16g010690.1	Nitab12g007850.1
Nitab05g014610.1	Nitab15g018110.1
Nitab20g015840.1	Nitab15g013700.1
Nitab07g018020.1	Nitab19g014850.1
Nitab22g034970.1	Nitab24g008840.1
Nitab20g007690.1	Nitab24g023160.1
Nitab11g010390.1	Nitab13g023520.1
Nitab16g020660.1	Nitab12g019610.1
Nitab16g022400.1	Nitab12g020230.1
Nitab22g035030.1	Nitab19g006950.1
Nitab12g023420.1	Nitab12g023400.1
Nitab22g028620.1	Nitab19g013780.1
Nitab06g031130.1	Nitab04g010210.1
Nitab07g016280.1	Nitab12g019030.1
Nitab06g021160.1	Nitab04g017510.1
Nitab08g015970.1	Nitab04g014820.1
Nitab01g015410.1	Nitab23g017470.1
Nitab08g016720.1	Nitab22g019720.1
Nitab01g011940.1	Nitab23g014030.1
Nitab11g012320.1	Nitab13g020280.1
Nitab20g009030.1	Nitab24g021510.1
Nitab01g014960.1	Nitab23g017020.1
Nitab08g016850.1	Nitab22g019850.1
Nitab22g033960.1	Nitab19g007730.1
Nitab18g015300.1	Nitab09g014620.1
Nitab20g014950.1	Nitab24g005340.1
Nitab17g019620.1	Nitab17g036750.1
Nitab06g013000.1	Nitab04g025220.1
Nitab08g006910.1	Nitab22g014450.1
Nitab06g021440.1	Nitab04g017570.1
Nitab03g020340.1	Nitab12g007900.1
Nitab03g029820.1	Nitab14g014790.1
Nitab06g023520.1	Nitab04g013820.1
Nitab05g007140.1	Nitab15g011840.1
Nitab18g009450.1	Nitab18g006840.1
Nitab20g024760.1	Nitab17g032740.1
Nitab03g006600.1	Nitab09g019450.1
Nitab08g026170.1	Nitab21g017840.1
Nitab20g015130.1	Nitab24g005320.1
Nitab22g034040.1	Nitab04g022760.1
Nitab08g024620.1	Nitab21g015630.1
Nitab03g032140.1	Nitab03g032650.1
Nitab11g017460.1	Nitab04g024650.1
Nitab05g018030.1	Nitab18g011390.1
Nitab08g028090.1	Nitab09g010170.1
Nitab05g007830.1	Nitab04g029320.1
Nitab10g022020.1	Nitab02g023420.1
Nitab01g019950.1	Nitab23g022520.1
Nitab03g019870.1	Nitab17g036140.1
Nitab07g020020.1	Nitab12g022640.1
Nitab20g020220.1	Nitab22g014100.1
Nitab08g020730.1	Nitab04g015200.1
Nitab06g007610.1	Nitab04g030420.1
Nitab06g011230.1	Nitab21g017590.1
Nitab06g024170.1	Nitab04g015330.1
Nitab03g018140.1	Nitab17g037460.1
Nitab03g027590.1	Nitab23g011880.1
Nitab11g017830.1	Nitab13g012860.1
Nitab11g018210.1	Nitab13g014710.1
Nitab10g009720.1	Nitab02g010850.1
Nitab10g021080.1	Nitab02g020250.1
Nitab01g007140.1	Nitab15g011150.1
Nitab01g020650.1	Nitab02g024080.1
Nitab01g023320.1	Nitab23g024110.1
Nitab16g019790.1	Nitab12g017220.1
Nitab07g010330.1	Nitab19g026570.1
Nitab18g009880.1	Nitab18g009930.1
Nitab05g006590.1	Nitab19g026550.1
Nitab05g016530.1	Nitab24g005990.1
Nitab05g020650.1	Nitab15g017420.1
Nitab05g022230.1	Nitab15g020000.1
Nitab22g036400.1	Nitab19g005210.1
Nitab06g021360.1	Nitab19g020790.1
Nitab05g007150.1	Nitab19g019940.1
Nitab10g009010.1	Nitab02g008420.1
Nitab06g009480.1	Nitab09g010620.1
Nitab22g022040.1	Nitab02g017500.1
Nitab07g005970.1	Nitab22g007650.1
Nitab07g028540.1	Nitab14g010810.1
Nitab01g023550.1	Nitab23g024230.1
Nitab10g009890.1	Nitab02g009340.1
Nitab22g035300.1	Nitab19g006100.1
Nitab06g017490.1	Nitab04g021550.1
Nitab14g005410.1	Nitab14g006520.1
Nitab22g029450.1	Nitab19g014780.1
Nitab11g012000.1	Nitab13g021150.1
Nitab07g024090.1	Nitab19g036510.1
Nitab22g030440.1	Nitab22g006770.1
Nitab10g009310.1	Nitab02g008730.1
Nitab16g022840.1	Nitab12g018570.1
Nitab07g030310.1	Nitab14g009200.1
Nitab16g009680.1	Nitab12g024130.1
Nitab11g022740.1	Nitab13g009830.1
Nitab03g017690.1	Nitab17g015190.1
Nitab11g021910.1	Nitab14g021370.1
Nitab06g011570.1	Nitab14g010220.1
Nitab01g010420.1	Nitab23g012720.1
Nitab01g021170.1	Nitab15g022220.1
Nitab06g022850.1	Nitab04g016050.1
Nitab06g010000.1	Nitab04g026540.1
Nitab01g020760.1	Nitab23g020820.1
Nitab16g024890.1	Nitab12g022320.1
Nitab16g005080.1	Nitab17g035070.1
Nitab10g010540.1	Nitab02g009570.1
Nitab06g013700.1	Nitab15g007650.1
Nitab03g009090.1	Nitab17g014670.1
Nitab08g005570.1	Nitab22g013200.1
Nitab07g026760.1	Nitab14g012500.1
Nitab20g020950.1	Nitab15g009420.1
Nitab11g012650.1	Nitab13g020020.1
Nitab20g010120.1	Nitab24g019960.1
Nitab11g009800.1	Nitab13g024060.1
Nitab11g011370.1	Nitab13g022700.1
Nitab07g024850.1	Nitab09g022320.1
Nitab10g022540.1	Nitab13g012670.1
Nitab07g017540.1	Nitab23g023770.1
Nitab16g021120.1	Nitab12g020050.1
Nitab10g023990.1	Nitab23g026510.1
Nitab03g030660.1	Nitab03g030140.1
Nitab21g007620.1	Nitab14g020010.1
Nitab01g010200.1	Nitab23g012240.1
Nitab07g012070.1	Nitab23g023220.1
Nitab05g010720.1	Nitab24g010660.1
Nitab03g035370.1	Nitab17g025720.1
Nitab10g025120.1	Nitab02g027080.1
Nitab20g013690.1	Nitab22g021390.1
Nitab20g020430.1	Nitab15g009840.1
Nitab20g020930.1	Nitab15g009430.1
Nitab08g023140.1	Nitab21g013520.1
Nitab12g024390.1	Nitab12g013750.1
Nitab03g012600.1	Nitab17g020230.1
Nitab03g016520.1	Nitab14g017220.1
Nitab11g013470.1	Nitab13g008610.1
Nitab10g006200.1	Nitab02g006090.1
Nitab10g011230.1	Nitab02g010610.1
Nitab10g020120.1	Nitab01g028060.1
Nitab10g025310.1	Nitab23g026060.1
Nitab10g025510.1	Nitab02g027480.1
Nitab01g006700.1	Nitab02g011250.1
Nitab01g011060.1	Nitab13g008850.1
Nitab16g007170.1	Nitab03g024740.1
Nitab07g006880.1	Nitab19g018960.1
Nitab07g020390.1	Nitab19g033630.1
Nitab07g024940.1	Nitab01g027630.1
Nitab05g012340.1	Nitab02g006740.1
Nitab05g019060.1	Nitab09g017540.1
Nitab05g025190.1	Nitab14g019750.1
